wastage_id,item_id,location_id,wastage_date,wastage_time,quantity_wasted,unit_cost,total_loss_amount,wastage_reason,complexity_profile,reported_by
WAS-000175,ITEM-078,LOC-016,2025-10-11,23:29:00,11,7.8,85.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-000176,ITEM-027,LOC-015,2025-02-05,22:20:00,11,8.7,95.7,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000177,ITEM-082,LOC-003,2025-11-29,22:56:00,3,7.5,22.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-000178,ITEM-062,LOC-002,2025-04-25,23:36:00,5,16.0,80.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-000179,ITEM-144,LOC-008,2025-04-16,14:31:00,7,2.6,18.2,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000180,ITEM-021,LOC-016,2025-04-25,23:13:00,4,8.9,35.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000181,ITEM-054,LOC-009,2025-04-28,22:17:00,3,23.0,69.0,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-000182,ITEM-017,LOC-003,2025-02-20,14:33:00,10,11.0,110.0,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Sous Chef
WAS-000183,ITEM-144,LOC-017,2025-02-10,15:46:00,3,2.6,7.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000184,ITEM-119,LOC-013,2025-11-05,15:44:00,9,3.2,28.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000185,ITEM-040,LOC-016,2025-08-28,23:28:00,12,7.8,93.6,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-000186,ITEM-078,LOC-005,2025-11-11,22:14:00,3,7.8,23.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000187,ITEM-108,LOC-005,2025-12-28,22:42:00,2,6.9,13.8,OVERPRODUCTION_UNSOLD,POPULAR_LOW_MARGIN,Line Supervisor
WAS-000188,ITEM-072,LOC-003,2025-03-19,22:27:00,9,17.5,157.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000189,ITEM-071,LOC-013,2025-03-20,23:17:00,7,9.5,66.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000190,ITEM-039,LOC-008,2025-07-07,15:07:00,6,11.2,67.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000191,ITEM-011,LOC-008,2025-06-08,14:47:00,7,9.8,68.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000192,ITEM-120,LOC-017,2025-01-03,15:47:00,5,1.5,7.5,EQUIPMENT_COOLER_FAILURE,PRICE_SENSITIVE,Inventory Clerk
WAS-000193,ITEM-123,LOC-015,2025-10-22,22:06:00,3,3.1,9.3,PREPARATION_ERROR,STANDARD,Sous Chef
WAS-000194,ITEM-075,LOC-004,2025-06-17,15:23:00,6,16.5,99.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000195,ITEM-054,LOC-018,2025-01-24,14:45:00,6,23.0,138.0,EXPIRED_SHELF_LIFE,STANDARD,Sous Chef
WAS-000196,ITEM-057,LOC-007,2025-11-16,14:03:00,6,22.0,132.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Line Supervisor
WAS-000197,ITEM-086,LOC-010,2025-01-28,23:06:00,4,10.2,40.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000198,ITEM-120,LOC-001,2025-06-29,23:30:00,3,1.5,4.5,OVERPRODUCTION_UNSOLD,PRICE_SENSITIVE,Inventory Clerk
WAS-000199,ITEM-119,LOC-004,2025-03-28,15:03:00,7,3.2,22.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000200,ITEM-098,LOC-011,2025-03-14,14:52:00,9,6.8,61.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000201,ITEM-078,LOC-015,2025-06-14,23:04:00,8,7.8,62.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000202,ITEM-011,LOC-015,2025-11-10,15:51:00,4,9.8,39.2,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000203,ITEM-027,LOC-003,2025-07-25,15:07:00,3,8.7,26.1,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000204,ITEM-122,LOC-019,2025-11-04,15:49:00,11,3.2,35.2,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-000205,ITEM-074,LOC-020,2025-08-22,23:19:00,9,12.0,108.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-000206,ITEM-005,LOC-014,2025-01-12,14:39:00,6,11.5,69.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000207,ITEM-012,LOC-003,2025-03-29,15:16:00,5,4.2,21.0,EQUIPMENT_COOLER_FAILURE,PRICE_SENSITIVE,Kitchen Manager
WAS-000208,ITEM-078,LOC-008,2025-03-27,15:11:00,4,7.8,31.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000209,ITEM-003,LOC-010,2025-10-11,14:26:00,4,7.1,28.4,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-000210,ITEM-027,LOC-009,2025-08-20,23:18:00,11,8.7,95.7,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000211,ITEM-071,LOC-015,2025-08-08,22:45:00,5,9.5,47.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000212,ITEM-082,LOC-009,2025-06-12,14:43:00,9,7.5,67.5,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Sous Chef
WAS-000213,ITEM-078,LOC-004,2025-01-27,15:27:00,6,7.8,46.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000214,ITEM-035,LOC-012,2025-07-17,15:41:00,10,11.5,115.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Sous Chef
WAS-000215,ITEM-086,LOC-019,2025-03-03,15:04:00,6,10.2,61.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000216,ITEM-039,LOC-001,2025-07-05,22:38:00,4,11.2,44.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000217,ITEM-049,LOC-014,2025-10-15,14:29:00,4,19.5,78.0,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-000218,ITEM-090,LOC-010,2025-08-15,22:32:00,8,4.5,36.0,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-000219,ITEM-078,LOC-001,2025-06-23,14:38:00,9,7.8,70.2,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-000220,ITEM-111,LOC-004,2025-10-02,22:38:00,8,3.2,25.6,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-000221,ITEM-078,LOC-010,2025-03-30,14:14:00,2,7.8,15.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000222,ITEM-072,LOC-003,2025-09-22,22:36:00,12,17.5,210.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000223,ITEM-011,LOC-016,2025-05-08,23:33:00,4,9.8,39.2,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Inventory Clerk
WAS-000224,ITEM-061,LOC-018,2025-05-14,15:37:00,6,18.5,111.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-000225,ITEM-043,LOC-012,2025-03-23,23:05:00,12,8.5,102.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000226,ITEM-039,LOC-019,2025-06-14,23:21:00,7,11.2,78.4,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000227,ITEM-148,LOC-009,2025-07-27,14:54:00,12,4.1,49.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000228,ITEM-063,LOC-020,2025-03-23,23:44:00,7,16.2,113.4,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-000229,ITEM-119,LOC-005,2025-02-14,23:52:00,6,3.2,19.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000230,ITEM-075,LOC-005,2025-09-08,14:20:00,9,16.5,148.5,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000231,ITEM-099,LOC-008,2025-10-05,14:49:00,7,5.2,36.4,EXPIRED_SHELF_LIFE,STANDARD,Inventory Clerk
WAS-000232,ITEM-069,LOC-007,2025-03-18,14:42:00,10,14.8,148.0,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-000233,ITEM-072,LOC-019,2025-02-12,14:12:00,8,17.5,140.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000234,ITEM-067,LOC-018,2025-06-22,23:40:00,11,16.0,176.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Inventory Clerk
WAS-000235,ITEM-031,LOC-015,2025-11-25,15:17:00,2,12.0,24.0,EXPIRED_SHELF_LIFE,POPULAR_LOW_MARGIN,Sous Chef
WAS-000236,ITEM-086,LOC-001,2025-02-24,23:56:00,6,10.2,61.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000237,ITEM-043,LOC-007,2025-07-17,14:40:00,3,8.5,25.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000238,ITEM-005,LOC-019,2025-04-05,22:35:00,4,11.5,46.0,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-000239,ITEM-078,LOC-005,2025-02-03,23:05:00,10,7.8,78.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000240,ITEM-027,LOC-008,2025-12-30,23:07:00,3,8.7,26.1,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000241,ITEM-144,LOC-005,2025-02-28,22:32:00,9,2.6,23.4,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000242,ITEM-146,LOC-005,2025-09-11,23:30:00,8,3.4,27.2,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-000243,ITEM-134,LOC-005,2025-08-24,15:24:00,4,1.7,6.8,OVERPRODUCTION_UNSOLD,PRICE_SENSITIVE,Sous Chef
WAS-000244,ITEM-062,LOC-011,2025-07-30,15:55:00,11,16.0,176.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Kitchen Manager
WAS-000245,ITEM-005,LOC-007,2025-07-03,23:21:00,6,11.5,69.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000246,ITEM-144,LOC-002,2025-02-24,22:46:00,2,2.6,5.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000247,ITEM-065,LOC-017,2025-03-21,23:55:00,11,15.0,165.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-000248,ITEM-146,LOC-011,2025-07-31,23:22:00,9,3.4,30.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000249,ITEM-146,LOC-020,2025-07-25,23:29:00,10,3.4,34.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000250,ITEM-112,LOC-005,2025-06-28,15:36:00,2,3.1,6.2,PREPARATION_ERROR,STANDARD,Inventory Clerk
WAS-000251,ITEM-045,LOC-007,2025-10-25,23:02:00,5,12.0,60.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000252,ITEM-062,LOC-001,2025-07-15,23:24:00,9,16.0,144.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000253,ITEM-112,LOC-009,2025-05-24,14:08:00,9,3.1,27.9,EQUIPMENT_COOLER_FAILURE,STANDARD,Line Supervisor
WAS-000254,ITEM-047,LOC-011,2025-06-01,23:06:00,3,38.0,114.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-000255,ITEM-027,LOC-012,2025-10-16,15:26:00,2,8.7,17.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000256,ITEM-072,LOC-010,2025-10-17,23:50:00,3,17.5,52.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000257,ITEM-144,LOC-020,2025-07-24,23:41:00,7,2.6,18.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000258,ITEM-082,LOC-011,2025-02-11,23:20:00,7,7.5,52.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000259,ITEM-072,LOC-001,2025-03-23,14:39:00,10,17.5,175.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000260,ITEM-011,LOC-020,2025-12-11,22:14:00,5,9.8,49.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000261,ITEM-075,LOC-005,2025-04-06,14:48:00,8,16.5,132.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000262,ITEM-148,LOC-015,2025-10-16,15:44:00,9,4.1,36.9,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000263,ITEM-021,LOC-010,2025-10-19,14:20:00,2,8.9,17.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000264,ITEM-069,LOC-012,2025-08-25,22:23:00,6,14.8,88.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-000265,ITEM-119,LOC-014,2025-12-27,15:33:00,4,3.2,12.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000266,ITEM-088,LOC-019,2025-06-15,15:10:00,11,3.2,35.2,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Sous Chef
WAS-000267,ITEM-082,LOC-010,2025-05-10,23:39:00,3,7.5,22.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000268,ITEM-083,LOC-012,2025-05-10,15:14:00,9,4.8,43.2,EXPIRED_SHELF_LIFE,PRICE_SENSITIVE,Inventory Clerk
WAS-000269,ITEM-060,LOC-018,2025-11-06,22:29:00,12,25.0,300.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Line Supervisor
WAS-000270,ITEM-045,LOC-019,2025-01-13,14:57:00,12,12.0,144.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000271,ITEM-105,LOC-004,2025-01-10,15:04:00,6,8.5,51.0,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-000272,ITEM-105,LOC-019,2025-03-09,22:40:00,7,8.5,59.5,EXPIRED_SHELF_LIFE,PROFITABLE_LOW_SELLING,Inventory Clerk
WAS-000273,ITEM-117,LOC-014,2025-09-27,23:54:00,6,4.2,25.2,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-000274,ITEM-132,LOC-008,2025-06-14,23:54:00,2,2.6,5.2,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-000275,ITEM-069,LOC-004,2025-04-05,15:24:00,3,14.8,44.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000276,ITEM-069,LOC-016,2025-04-13,22:44:00,11,14.8,162.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000277,ITEM-101,LOC-012,2025-12-15,23:17:00,2,5.5,11.0,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-000278,ITEM-078,LOC-018,2025-03-15,14:58:00,11,7.8,85.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000279,ITEM-083,LOC-012,2025-10-10,15:38:00,3,4.8,14.4,OVERPRODUCTION_UNSOLD,PRICE_SENSITIVE,Line Supervisor
WAS-000280,ITEM-100,LOC-018,2025-07-10,15:39:00,2,5.0,10.0,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-000281,ITEM-119,LOC-004,2025-01-01,15:40:00,12,3.2,38.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000282,ITEM-053,LOC-016,2025-04-27,22:50:00,1,13.8,13.8,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-000283,ITEM-062,LOC-018,2025-08-19,22:46:00,2,16.0,32.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000284,ITEM-011,LOC-019,2025-01-03,22:20:00,3,9.8,29.4,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-000285,ITEM-072,LOC-016,2025-01-12,15:08:00,4,17.5,70.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000286,ITEM-006,LOC-003,2025-07-09,22:53:00,10,10.2,102.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000287,ITEM-066,LOC-017,2025-01-26,23:51:00,6,16.8,100.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000288,ITEM-071,LOC-003,2025-04-02,14:29:00,7,9.5,66.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-000289,ITEM-044,LOC-013,2025-09-10,15:55:00,2,7.9,15.8,OVERPRODUCTION_UNSOLD,STANDARD,Inventory Clerk
WAS-000290,ITEM-074,LOC-006,2025-04-08,22:05:00,10,12.0,120.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000291,ITEM-005,LOC-019,2025-05-30,22:34:00,2,11.5,23.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000292,ITEM-006,LOC-009,2025-10-14,22:43:00,9,10.2,91.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000293,ITEM-110,LOC-019,2025-10-12,23:52:00,11,5.8,63.8,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Line Supervisor
WAS-000294,ITEM-060,LOC-011,2025-10-11,15:30:00,1,25.0,25.0,PREPARATION_ERROR,PROFITABLE_LOW_SELLING,Kitchen Manager
WAS-000295,ITEM-021,LOC-003,2025-02-06,22:58:00,11,8.9,97.9,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000296,ITEM-069,LOC-015,2025-02-22,14:40:00,12,14.8,177.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000297,ITEM-098,LOC-016,2025-07-14,23:07:00,6,6.8,40.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000298,ITEM-034,LOC-003,2025-09-05,14:19:00,2,9.8,19.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-000299,ITEM-075,LOC-005,2025-12-09,14:15:00,3,16.5,49.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000300,ITEM-011,LOC-007,2025-08-05,23:23:00,8,9.8,78.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000301,ITEM-006,LOC-009,2025-09-07,15:56:00,11,10.2,112.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000302,ITEM-071,LOC-001,2025-02-06,14:53:00,12,9.5,114.0,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-000303,ITEM-071,LOC-019,2025-06-24,23:17:00,11,9.5,104.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000304,ITEM-076,LOC-014,2025-05-21,15:28:00,3,8.8,26.4,OVERPRODUCTION_UNSOLD,POPULAR_LOW_MARGIN,Inventory Clerk
WAS-000305,ITEM-086,LOC-015,2025-12-30,22:06:00,5,10.2,51.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000306,ITEM-148,LOC-003,2025-12-09,22:03:00,10,4.1,41.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Inventory Clerk
WAS-000307,ITEM-069,LOC-004,2025-02-03,15:07:00,6,14.8,88.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000308,ITEM-049,LOC-017,2025-12-05,15:41:00,3,19.5,58.5,EXPIRED_SHELF_LIFE,STANDARD,Kitchen Manager
WAS-000309,ITEM-100,LOC-014,2025-11-14,22:15:00,1,5.0,5.0,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-000310,ITEM-043,LOC-007,2025-01-25,15:04:00,11,8.5,93.5,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000311,ITEM-065,LOC-008,2025-11-01,15:52:00,11,15.0,165.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000312,ITEM-011,LOC-016,2025-09-25,15:50:00,7,9.8,68.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000313,ITEM-005,LOC-016,2025-01-18,15:08:00,6,11.5,69.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000314,ITEM-146,LOC-014,2025-02-06,14:42:00,4,3.4,13.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000315,ITEM-110,LOC-017,2025-01-27,14:22:00,4,5.8,23.2,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000316,ITEM-082,LOC-005,2025-01-19,22:01:00,11,7.5,82.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Sous Chef
WAS-000317,ITEM-064,LOC-009,2025-02-07,14:08:00,6,23.5,141.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000318,ITEM-027,LOC-003,2025-06-28,14:47:00,10,8.7,87.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000319,ITEM-025,LOC-005,2025-06-28,23:49:00,4,9.2,36.8,PREPARATION_ERROR,STANDARD,Line Supervisor
WAS-000320,ITEM-039,LOC-020,2025-09-07,14:28:00,10,11.2,112.0,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000321,ITEM-071,LOC-018,2025-03-10,14:46:00,11,9.5,104.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-000322,ITEM-086,LOC-010,2025-10-14,14:03:00,9,10.2,91.8,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000323,ITEM-078,LOC-001,2025-08-27,23:43:00,8,7.8,62.4,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000324,ITEM-043,LOC-017,2025-09-24,23:04:00,9,8.5,76.5,PREPARATION_ERROR,HIGH_WASTAGE,Kitchen Manager
WAS-000325,ITEM-146,LOC-008,2025-07-18,15:04:00,7,3.4,23.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Sous Chef
WAS-000326,ITEM-087,LOC-020,2025-04-13,22:24:00,6,4.8,28.8,EXPIRED_SHELF_LIFE,STANDARD,Line Supervisor
WAS-000327,ITEM-071,LOC-017,2025-09-05,23:06:00,9,9.5,85.5,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000328,ITEM-075,LOC-018,2025-01-16,15:27:00,12,16.5,198.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Inventory Clerk
WAS-000329,ITEM-064,LOC-005,2025-01-21,23:21:00,5,23.5,117.5,EQUIPMENT_COOLER_FAILURE,HIGH_WASTAGE,Inventory Clerk
WAS-000330,ITEM-039,LOC-007,2025-10-11,23:46:00,8,11.2,89.6,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
WAS-000331,ITEM-059,LOC-005,2025-02-13,23:20:00,3,13.5,40.5,OVERPRODUCTION_UNSOLD,STANDARD,Line Supervisor
WAS-000332,ITEM-094,LOC-010,2025-07-29,15:43:00,3,5.8,17.4,OVERCOOKED_OR_BURNT,STANDARD,Inventory Clerk
WAS-000333,ITEM-005,LOC-006,2025-04-12,14:53:00,3,11.5,34.5,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Kitchen Manager
WAS-000334,ITEM-018,LOC-007,2025-08-17,23:06:00,1,11.5,11.5,CUSTOMER_SEND_BACK,PROFITABLE_LOW_SELLING,Line Supervisor
WAS-000335,ITEM-006,LOC-003,2025-01-26,14:37:00,4,10.2,40.8,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000336,ITEM-006,LOC-010,2025-06-26,14:26:00,12,10.2,122.4,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000337,ITEM-113,LOC-006,2025-06-21,14:18:00,4,5.5,22.0,OVERPRODUCTION_UNSOLD,PROFITABLE_LOW_SELLING,Line Supervisor
WAS-000338,ITEM-084,LOC-002,2025-08-20,14:36:00,3,4.9,14.7,OVERPRODUCTION_UNSOLD,STANDARD,Sous Chef
WAS-000339,ITEM-066,LOC-002,2025-06-19,23:14:00,4,16.8,67.2,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Kitchen Manager
WAS-000340,ITEM-011,LOC-006,2025-07-08,22:07:00,7,9.8,68.6,OVERPRODUCTION_UNSOLD,HIGH_WASTAGE,Line Supervisor
WAS-000341,ITEM-067,LOC-018,2025-11-26,15:51:00,11,16.0,176.0,PREPARATION_ERROR,HIGH_WASTAGE,Inventory Clerk
WAS-000342,ITEM-066,LOC-010,2025-09-14,14:38:00,10,16.8,168.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Line Supervisor
WAS-000343,ITEM-027,LOC-007,2025-01-28,15:17:00,2,8.7,17.4,PREPARATION_ERROR,HIGH_WASTAGE,Line Supervisor
WAS-000344,ITEM-065,LOC-017,2025-02-18,22:00:00,7,15.0,105.0,CUSTOMER_SEND_BACK,HIGH_WASTAGE,Sous Chef
WAS-000345,ITEM-064,LOC-004,2025-03-05,23:04:00,4,23.5,94.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-000346,ITEM-075,LOC-012,2025-09-14,14:05:00,12,16.5,198.0,PREPARATION_ERROR,HIGH_WASTAGE,Sous Chef
WAS-000347,ITEM-076,LOC-008,2025-02-05,23:29:00,4,8.8,35.2,PREPARATION_ERROR,POPULAR_LOW_MARGIN,Line Supervisor
WAS-000348,ITEM-006,LOC-009,2025-01-23,22:19:00,4,10.2,40.8,OVERCOOKED_OR_BURNT,HIGH_WASTAGE,Line Supervisor
WAS-000349,ITEM-062,LOC-010,2025-07-03,14:56:00,11,16.0,176.0,EXPIRED_SHELF_LIFE,HIGH_WASTAGE,Kitchen Manager
