order_date,item_name,actual_demand,predicted_demand,forecast_error,granularity
2025-12-04,Chipotle Fish Tacos (3pcs),14.0,22.78,-8.78,Menu Items
2025-12-04,Classic BLT Sourdough,44.0,36.79,7.21,Menu Items
2025-12-04,Classic Buffalo Chicken Wings,68.0,58.8,9.2,Menu Items
2025-12-04,Classic Fish & Chips Tartar,36.0,51.29,-15.29,Menu Items
2025-12-04,Classic Greek Village Salad,32.0,34.26,-2.26,Menu Items
2025-12-04,Classic Madagascar Vanilla Bean Gelato,51.0,49.94,1.06,Menu Items
2025-12-04,Classic Moscow Mule Copper Mug,38.0,41.46,-3.46,Menu Items
2025-12-04,Coffee-Crusted Prime Ribeye (14oz),13.0,17.53,-4.53,Menu Items
2025-12-04,Cold Pressed Green Detox Juice,17.0,21.22,-4.22,Menu Items
2025-12-04,Colorado Rosemary Lamb Chops,6.0,12.14,-6.14,Menu Items
2025-12-04,Creamy Cashew Alfredo Tagliatelle,22.0,22.22,-0.22,Menu Items
2025-12-04,Creamy Fettuccine Alfredo,37.0,54.5,-17.5,Menu Items
2025-12-04,Crispy Buttermilk Chicken Sandwich,59.0,57.53,1.47,Menu Items
2025-12-04,Crispy Calamari Fritti,23.0,32.09,-9.09,Menu Items
2025-12-04,Crispy Cauliflower Buffalo Bites,28.0,34.38,-6.38,Menu Items
2025-12-04,Crispy Falafel Mezze Platter,14.0,30.91,-16.91,Menu Items
2025-12-04,Crispy Parmesan Truffle Fries,52.0,60.09,-8.09,Menu Items
2025-12-04,Crispy Skin Mediterranean Branzino,10.0,14.31,-4.31,Menu Items
2025-12-04,Cubano Roast Pork Sandwich,19.0,21.87,-2.87,Menu Items
2025-12-04,Dark Chocolate Souffle Grand Marnier,6.0,6.04,-0.04,Menu Items
2025-12-04,DineIQ House Draft Lager (Pint),60.0,61.42,-1.42,Menu Items
2025-12-04,DineIQ House Drip Roast Coffee,67.0,61.54,5.46,Menu Items
2025-12-04,DineIQ Signature Caesar Salad,59.0,52.38,6.62,Menu Items
2025-12-04,DineIQ Smash Double Cheeseburger,56.0,56.01,-0.01,Menu Items
2025-12-04,Double Espresso Single Origin,30.0,57.36,-27.36,Menu Items
2025-12-04,Double Pepperoni Hot Honey Pizza,55.0,58.36,-3.36,Menu Items
2025-12-04,Dry-Aged Bone-in NY Strip (16oz),12.0,13.85,-1.85,Menu Items
2025-12-04,Dry-Aged Tomahawk Ribeye (36oz),2.0,4.08,-2.08,Menu Items
2025-12-04,Elderflower French 75 Champagne,24.0,34.61,-10.61,Menu Items
2025-12-04,Espresso Martini Vanilla Foam,40.0,44.82,-4.82,Menu Items
2025-12-04,Fresh Squeezed Orange Juice,36.0,42.4,-6.4,Menu Items
2025-12-04,Fresh Wild Berry Pavlova,9.0,16.68,-7.68,Menu Items
2025-12-04,Fried Softshell Crab Basket,13.0,11.47,1.53,Menu Items
2025-12-04,Garlic Butter Tiger Prawns Skewer,12.0,26.1,-14.1,Menu Items
2025-12-04,Garlic Herb Breadsticks,44.0,56.14,-12.14,Menu Items
2025-12-04,Golden Mozzarella Sticks,52.0,51.33,0.67,Menu Items
2025-12-04,Golden Turmeric Lentil Soup Bowl,32.0,37.53,-5.53,Menu Items
2025-12-04,Green Goddess Farro Bowl,19.0,20.37,-1.37,Menu Items
2025-12-04,Grilled Halloumi Flatbread,15.0,17.29,-2.29,Menu Items
2025-12-04,Grilled Yellowfin Ahi Tuna Steak,21.0,14.45,6.55,Menu Items
2025-12-04,Handcrafted Lobster Ravioli,9.0,18.64,-9.64,Menu Items
2025-12-04,Heirloom Tomato Bruschetta,22.0,36.72,-14.72,Menu Items
2025-12-04,Hibiscus Berry Botanical Fizz (Mocktail),19.0,36.82,-17.82,Menu Items
2025-12-04,Jackfruit Smoky Carnitas Tacos,38.0,27.88,10.12,Menu Items
2025-12-04,Jumbo Lump Crab Cakes (2pcs),17.0,16.36,0.64,Menu Items
2025-12-04,Kale Tahini Caesar Roasted Chickpeas,22.0,28.78,-6.78,Menu Items
2025-12-04,Key Lime Tart Graham Crust,21.0,28.03,-7.03,Menu Items
2025-12-04,Korean Gochujang Crispy Tofu,20.0,24.51,-4.51,Menu Items
2025-12-04,Lasagna Bolognese Al Forno,35.0,35.51,-0.51,Menu Items
2025-12-04,Lentil Shepherd's Pie Sweet Potato,13.0,18.12,-5.12,Menu Items
2025-12-04,Linguine alle Vongole (Clams),10.0,15.49,-5.49,Menu Items
2025-12-04,Loaded Queso Nachos,30.0,41.58,-11.58,Menu Items
2025-12-04,Margherita Sourdough Pizza,55.0,60.36,-5.36,Menu Items
2025-12-04,Matcha Green Tea Crepe Cake,28.0,16.67,11.33,Menu Items
2025-12-04,Mediterranean Quinoa Crunch Bowl,28.0,36.39,-8.39,Menu Items
2025-12-04,Molten Chocolate Lava Cake,61.0,49.97,11.03,Menu Items
2025-12-04,Mushroom & Walnut Bolognese,27.0,23.32,3.68,Menu Items
2025-12-04,New York Style Cheesecake,44.0,52.97,-8.97,Menu Items
2025-12-04,Nitro Cold Brew Sweet Cream,39.0,54.02,-15.02,Menu Items
2025-12-04,Organic Earl Grey Loose Leaf Tea,13.0,32.66,-19.66,Menu Items
2025-12-04,Pacific Black Cod Miso Glaze,8.0,9.55,-1.55,Menu Items
2025-12-04,Pan-Roasted Duck Breast Plum Glaze,13.0,11.67,1.33,Menu Items
2025-12-04,Pan-Seared Chilean Sea Bass,16.0,12.22,3.78,Menu Items
2025-12-04,Pecan Pie Bourbon Whipped Cream,20.0,20.48,-0.48,Menu Items
2025-12-04,Pepper-Crusted Bison Tenderloin,1.0,3.63,-2.63,Menu Items
2025-12-04,Philly Ribeye Cheesesteak,32.0,33.0,-1.0,Menu Items
2025-12-04,Portobello Mushroom Swiss Burger,16.0,21.49,-5.49,Menu Items
2025-12-04,Prime Wagyu Truffle Burger,7.0,12.6,-5.6,Menu Items
2025-12-04,Prosciutto e Rucola Pizza,21.0,28.25,-7.25,Menu Items
2025-12-04,Quattro Formaggi Bianca,37.0,37.07,-0.07,Menu Items
2025-12-04,Rare Blue Mountain Jamaican Pour-Over,2.0,4.4,-2.4,Menu Items
2025-12-04,Rare Japanese Whisky Flight (3-pour),0.0,3.66,-3.66,Menu Items
2025-12-04,Red Sangria Pitcher (House Wine),28.0,29.62,-1.62,Menu Items
2025-12-04,Reserve Osetra Caviar Blinis,1.0,3.58,-2.58,Menu Items
2025-12-04,Roasted Beet & Goat Cheese Bowl,21.0,28.22,-7.22,Menu Items
2025-12-04,Roasted Eggplant Harissa Shakshuka,6.0,21.24,-15.24,Menu Items
2025-12-04,Roasted Veal Chop Chanterelles,0.0,4.34,-4.34,Menu Items
2025-12-04,Salted Caramel Creme Brulee,33.0,36.48,-3.48,Menu Items
2025-12-04,Seafood Bouillabaisse Saffron Rouille,11.0,9.99,1.01,Menu Items
2025-12-04,Seafood Paella Valenciana,12.0,22.97,-10.97,Menu Items
2025-12-04,Seared Diver Scallops Sweet Corn,16.0,12.89,3.11,Menu Items
2025-12-04,Sesame Ahi Tuna Poke Bowl,21.0,32.97,-11.97,Menu Items
2025-12-04,Signature Smoked Old Fashioned,39.0,41.27,-2.27,Menu Items
2025-12-04,Simple Garden House Salad,29.0,48.94,-19.94,Menu Items
2025-12-04,Slow-Braised Beef Short Ribs,17.0,30.2,-13.2,Menu Items
2025-12-04,Slow-Braised Wild Boar Pappardelle,21.0,21.95,-0.95,Menu Items
2025-12-04,Smoked Bone-in Kurobuta Pork Chop,14.0,18.19,-4.19,Menu Items
2025-12-04,Smoked Brisket Panini,25.0,26.89,-1.89,Menu Items
2025-12-04,Smoked Duck Croquettes,22.0,22.45,-0.45,Menu Items
2025-12-04,Smoked Rosemary Paloma Tequila,18.0,33.89,-15.89,Menu Items
2025-12-04,Soft-Shell Crab Sliders,8.0,8.89,-0.89,Menu Items
2025-12-04,Southwest Chipotle Chicken Bowl,33.0,38.51,-5.51,Menu Items
2025-12-04,Spaghetti All'Amatriciana,39.0,44.28,-5.28,Menu Items
2025-12-04,Spanakopita Herb Triangles,18.0,19.39,-1.39,Menu Items
2025-12-04,Sparkling San Pellegrino (750ml),37.0,32.48,4.52,Menu Items
2025-12-04,Spiced Masala Chai Latte,40.0,34.59,5.41,Menu Items
2025-12-04,Spicy Diavola Pizza,39.0,40.88,-1.88,Menu Items
2025-12-04,Spicy Nashville Hot Chicken Bun,39.0,47.66,-8.66,Menu Items
2025-12-04,Spicy Passionfruit Mezcalita,19.0,35.7,-16.7,Menu Items
2025-12-04,Spicy Tofu Peanut Noodle Bowl,30.0,29.81,0.19,Menu Items
2025-12-04,Spicy Tuna Crispy Rice,34.0,26.69,7.31,Menu Items
2025-12-04,Steak Frites Garlic Herb Butter,46.0,46.77,-0.77,Menu Items
2025-12-04,Steakhouse Flat Iron Chimichurri,41.0,33.14,7.86,Menu Items
2025-12-04,Steamed Blue Mussels White Wine,21.0,23.14,-2.14,Menu Items
2025-12-04,Strawberry Basil Smash Lemonade (Mocktail),40.0,34.85,5.15,Menu Items
2025-12-04,Strawberry Gorgonzola Pecan Salad,22.0,27.09,-5.09,Menu Items
2025-12-04,Thai Coconut Green Curry Tofu,13.0,26.59,-13.59,Menu Items
2025-12-04,Thai Crunch Peanut Chicken Salad,29.0,32.06,-3.06,Menu Items
2025-12-04,Traditional Italian Tiramisu,29.0,42.89,-13.89,Menu Items
2025-12-04,Truffle Lobster Roll,9.0,5.7,3.3,Menu Items
2025-12-04,Truffle Whipped Burrata,21.0,31.08,-10.08,Menu Items
2025-12-04,Truffle Wild Mushroom Risotto,34.0,24.93,9.07,Menu Items
2025-12-04,Truffled Wild Mushroom Gnocchi,22.0,27.81,-5.81,Menu Items
2025-12-04,USDA Prime Center-Cut Filet Mignon (8oz),17.0,24.57,-7.57,Menu Items
2025-12-04,Vanilla Bean Oat Milk Latte,66.0,56.83,9.17,Menu Items
2025-12-04,Vintage Champagne Berry Float,6.0,4.79,1.21,Menu Items
2025-12-04,Warm Apple Cinnamon Crisp,28.0,29.91,-1.91,Menu Items
2025-12-04,Warm Churros with Spiced Dulce,30.0,37.63,-7.63,Menu Items
2025-12-04,Warm Roasted Butternut Squash Bowl,10.0,14.36,-4.36,Menu Items
2025-12-04,Whole Grilled Red Snapper Mojo,7.0,5.58,1.42,Menu Items
2025-12-04,Wild Alaskan Salmon Tartare,10.0,11.36,-1.36,Menu Items
2025-12-04,Wild King Salmon Lemon Herb,17.0,30.71,-13.71,Menu Items
2025-12-04,Wild Rice & Avocado Harvest Bowl,23.0,27.04,-4.04,Menu Items
2025-12-04,Yuzu Lavender Gin Tonic,28.0,35.65,-7.65,Menu Items
2025-12-04,Zero-Proof Cucumber Mint Cooler,25.0,35.83,-10.83,Menu Items
2025-12-05,A5 Miyazaki Japanese Wagyu (4oz),4.0,4.07,-0.07,Menu Items
2025-12-05,Acai Berry Superfood Smoothie,49.0,38.32,10.68,Menu Items
2025-12-05,Affogato al Caffe Espresso Scoop,64.0,55.98,8.02,Menu Items
2025-12-05,Aperol Spritz Prosecco Orange,74.0,61.46,12.54,Menu Items
2025-12-05,Artisanal Kombucha Peach Ginger,34.0,35.67,-1.67,Menu Items
2025-12-05,Artisanal Macaron Assortment (6pcs),23.0,35.85,-12.85,Menu Items
2025-12-05,Artisanal Vegan Charcuterie Board,5.0,10.7,-5.7,Menu Items
2025-12-05,Avocado Supergreen Toast Sourdough,36.0,52.33,-16.33,Menu Items
2025-12-05,BBQ Glazed St. Louis Ribs (Full),38.0,40.63,-2.63,Menu Items
2025-12-05,BBQ Pulled Pork Brioche,68.0,53.79,14.21,Menu Items
2025-12-05,Bacon Wrapped Stuffed Dates,34.0,36.27,-2.27,Menu Items
2025-12-05,Belgian Hot Chocolate Marshmallows,34.0,40.66,-6.66,Menu Items
2025-12-05,Beyond Meat Gourmet Burger,40.0,54.93,-14.93,Menu Items
2025-12-05,Bistro Hanger Steak Shallot Jus,27.0,32.51,-5.51,Menu Items
2025-12-05,Black Angus Bacon Cheddar,52.0,61.23,-9.23,Menu Items
2025-12-05,Black Truffle Infused Manhattan,9.0,6.75,2.25,Menu Items
2025-12-05,Black Truffle Tagliolini Caviar,12.0,7.05,4.95,Menu Items
2025-12-05,Blackened Salmon Cobb Salad,26.0,45.06,-19.06,Menu Items
2025-12-05,Burrata Caprese Heirloom Salad,40.0,32.98,7.02,Menu Items
2025-12-05,Burrata Caprese Pizza,34.0,35.21,-1.21,Menu Items
2025-12-05,Butter Poached Maine Lobster Tail,9.0,11.44,-2.44,Menu Items
2025-12-05,Calabrian Sausage Rigatoni,43.0,48.84,-5.84,Menu Items
2025-12-05,California Turkey Avocado Club,29.0,37.66,-8.66,Menu Items
2025-12-05,Caramel Macchiato Sea Salt,77.0,72.43,4.57,Menu Items
2025-12-05,Ceremonial Iced Matcha Latte,53.0,57.15,-4.15,Menu Items
2025-12-05,Chipotle Fish Tacos (3pcs),31.0,34.39,-3.39,Menu Items
2025-12-05,Classic BLT Sourdough,49.0,53.89,-4.89,Menu Items
2025-12-05,Classic Buffalo Chicken Wings,66.0,78.25,-12.25,Menu Items
2025-12-05,Classic Fish & Chips Tartar,65.0,68.21,-3.21,Menu Items
2025-12-05,Classic Greek Village Salad,41.0,50.79,-9.79,Menu Items
2025-12-05,Classic Madagascar Vanilla Bean Gelato,57.0,71.15,-14.15,Menu Items
2025-12-05,Classic Moscow Mule Copper Mug,59.0,59.73,-0.73,Menu Items
2025-12-05,Coffee-Crusted Prime Ribeye (14oz),27.0,24.7,2.3,Menu Items
2025-12-05,Cold Pressed Green Detox Juice,19.0,27.68,-8.68,Menu Items
2025-12-05,Colorado Rosemary Lamb Chops,13.0,17.16,-4.16,Menu Items
2025-12-05,Creamy Cashew Alfredo Tagliatelle,39.0,32.83,6.17,Menu Items
2025-12-05,Creamy Fettuccine Alfredo,66.0,71.67,-5.67,Menu Items
2025-12-05,Crispy Buttermilk Chicken Sandwich,81.0,75.57,5.43,Menu Items
2025-12-05,Crispy Calamari Fritti,41.0,47.23,-6.23,Menu Items
2025-12-05,Crispy Cauliflower Buffalo Bites,39.0,49.64,-10.64,Menu Items
2025-12-05,Crispy Falafel Mezze Platter,55.0,45.78,9.22,Menu Items
2025-12-05,Crispy Parmesan Truffle Fries,63.0,84.31,-21.31,Menu Items
2025-12-05,Crispy Skin Mediterranean Branzino,7.0,20.07,-13.07,Menu Items
2025-12-05,Cubano Roast Pork Sandwich,30.0,30.63,-0.63,Menu Items
2025-12-05,Dark Chocolate Souffle Grand Marnier,8.0,8.62,-0.62,Menu Items
2025-12-05,DineIQ House Draft Lager (Pint),78.0,89.18,-11.18,Menu Items
2025-12-05,DineIQ House Drip Roast Coffee,98.0,95.73,2.27,Menu Items
2025-12-05,DineIQ Signature Caesar Salad,76.0,74.22,1.78,Menu Items
2025-12-05,DineIQ Smash Double Cheeseburger,74.0,86.75,-12.75,Menu Items
2025-12-05,Double Espresso Single Origin,69.0,75.25,-6.25,Menu Items
2025-12-05,Double Pepperoni Hot Honey Pizza,92.0,87.88,4.12,Menu Items
2025-12-05,Dry-Aged Bone-in NY Strip (16oz),14.0,19.77,-5.77,Menu Items
2025-12-05,Dry-Aged Tomahawk Ribeye (36oz),4.0,5.72,-1.72,Menu Items
2025-12-05,Elderflower French 75 Champagne,43.0,49.25,-6.25,Menu Items
2025-12-05,Espresso Martini Vanilla Foam,72.0,61.8,10.2,Menu Items
2025-12-05,Fresh Squeezed Orange Juice,58.0,58.36,-0.36,Menu Items
2025-12-05,Fresh Wild Berry Pavlova,27.0,23.02,3.98,Menu Items
2025-12-05,Fried Softshell Crab Basket,16.0,16.46,-0.46,Menu Items
2025-12-05,Garlic Butter Tiger Prawns Skewer,32.0,36.61,-4.61,Menu Items
2025-12-05,Garlic Herb Breadsticks,61.0,75.51,-14.51,Menu Items
2025-12-05,Golden Mozzarella Sticks,74.0,68.56,5.44,Menu Items
2025-12-05,Golden Turmeric Lentil Soup Bowl,38.0,53.55,-15.55,Menu Items
2025-12-05,Green Goddess Farro Bowl,37.0,31.04,5.96,Menu Items
2025-12-05,Grilled Halloumi Flatbread,19.0,24.31,-5.31,Menu Items
2025-12-05,Grilled Yellowfin Ahi Tuna Steak,25.0,19.27,5.73,Menu Items
2025-12-05,Handcrafted Lobster Ravioli,24.0,24.95,-0.95,Menu Items
2025-12-05,Heirloom Tomato Bruschetta,52.0,52.08,-0.08,Menu Items
2025-12-05,Hibiscus Berry Botanical Fizz (Mocktail),42.0,50.28,-8.28,Menu Items
2025-12-05,Jackfruit Smoky Carnitas Tacos,53.0,40.23,12.77,Menu Items
2025-12-05,Jumbo Lump Crab Cakes (2pcs),19.0,22.3,-3.3,Menu Items
2025-12-05,Kale Tahini Caesar Roasted Chickpeas,34.0,41.49,-7.49,Menu Items
2025-12-05,Key Lime Tart Graham Crust,39.0,39.63,-0.63,Menu Items
2025-12-05,Korean Gochujang Crispy Tofu,28.0,36.03,-8.03,Menu Items
2025-12-05,Lasagna Bolognese Al Forno,37.0,47.58,-10.58,Menu Items
2025-12-05,Lentil Shepherd's Pie Sweet Potato,23.0,24.53,-1.53,Menu Items
2025-12-05,Linguine alle Vongole (Clams),28.0,21.46,6.54,Menu Items
2025-12-05,Loaded Queso Nachos,56.0,56.2,-0.2,Menu Items
2025-12-05,Margherita Sourdough Pizza,84.0,91.92,-7.92,Menu Items
2025-12-05,Matcha Green Tea Crepe Cake,20.0,22.35,-2.35,Menu Items
2025-12-05,Mediterranean Quinoa Crunch Bowl,43.0,53.12,-10.12,Menu Items
2025-12-05,Molten Chocolate Lava Cake,72.0,72.91,-0.91,Menu Items
2025-12-05,Mushroom & Walnut Bolognese,32.0,33.05,-1.05,Menu Items
2025-12-05,New York Style Cheesecake,53.0,72.52,-19.52,Menu Items
2025-12-05,Nitro Cold Brew Sweet Cream,59.0,69.98,-10.98,Menu Items
2025-12-05,Organic Earl Grey Loose Leaf Tea,40.0,47.96,-7.96,Menu Items
2025-12-05,Pacific Black Cod Miso Glaze,14.0,12.53,1.47,Menu Items
2025-12-05,Pan-Roasted Duck Breast Plum Glaze,18.0,17.44,0.56,Menu Items
2025-12-05,Pan-Seared Chilean Sea Bass,21.0,16.88,4.12,Menu Items
2025-12-05,Pecan Pie Bourbon Whipped Cream,42.0,28.82,13.18,Menu Items
2025-12-05,Pepper-Crusted Bison Tenderloin,11.0,5.25,5.75,Menu Items
2025-12-05,Philly Ribeye Cheesesteak,39.0,49.45,-10.45,Menu Items
2025-12-05,Portobello Mushroom Swiss Burger,31.0,30.11,0.89,Menu Items
2025-12-05,Prime Wagyu Truffle Burger,20.0,17.32,2.68,Menu Items
2025-12-05,Prosciutto e Rucola Pizza,24.0,40.16,-16.16,Menu Items
2025-12-05,Quattro Formaggi Bianca,54.0,55.19,-1.19,Menu Items
2025-12-05,Rare Blue Mountain Jamaican Pour-Over,6.0,5.57,0.43,Menu Items
2025-12-05,Rare Japanese Whisky Flight (3-pour),2.0,4.54,-2.54,Menu Items
2025-12-05,Red Sangria Pitcher (House Wine),36.0,40.71,-4.71,Menu Items
2025-12-05,Reserve Osetra Caviar Blinis,5.0,4.95,0.05,Menu Items
2025-12-05,Roasted Beet & Goat Cheese Bowl,31.0,39.01,-8.01,Menu Items
2025-12-05,Roasted Eggplant Harissa Shakshuka,13.0,28.29,-15.29,Menu Items
2025-12-05,Roasted Veal Chop Chanterelles,3.0,6.16,-3.16,Menu Items
2025-12-05,Salted Caramel Creme Brulee,45.0,52.23,-7.23,Menu Items
2025-12-05,Seafood Bouillabaisse Saffron Rouille,18.0,13.41,4.59,Menu Items
2025-12-05,Seafood Paella Valenciana,35.0,29.37,5.63,Menu Items
2025-12-05,Seared Diver Scallops Sweet Corn,12.0,16.75,-4.75,Menu Items
2025-12-05,Sesame Ahi Tuna Poke Bowl,44.0,47.07,-3.07,Menu Items
2025-12-05,Signature Smoked Old Fashioned,65.0,58.32,6.68,Menu Items
2025-12-05,Simple Garden House Salad,50.0,61.67,-11.67,Menu Items
2025-12-05,Slow-Braised Beef Short Ribs,42.0,44.44,-2.44,Menu Items
2025-12-05,Slow-Braised Wild Boar Pappardelle,17.0,29.54,-12.54,Menu Items
2025-12-05,Smoked Bone-in Kurobuta Pork Chop,23.0,25.24,-2.24,Menu Items
2025-12-05,Smoked Brisket Panini,33.0,36.16,-3.16,Menu Items
2025-12-05,Smoked Duck Croquettes,22.0,32.38,-10.38,Menu Items
2025-12-05,Smoked Rosemary Paloma Tequila,42.0,46.56,-4.56,Menu Items
2025-12-05,Soft-Shell Crab Sliders,14.0,12.83,1.17,Menu Items
2025-12-05,Southwest Chipotle Chicken Bowl,38.0,56.13,-18.13,Menu Items
2025-12-05,Spaghetti All'Amatriciana,67.0,60.55,6.45,Menu Items
2025-12-05,Spanakopita Herb Triangles,27.0,26.99,0.01,Menu Items
2025-12-05,Sparkling San Pellegrino (750ml),49.0,48.59,0.41,Menu Items
2025-12-05,Spiced Masala Chai Latte,51.0,49.89,1.11,Menu Items
2025-12-05,Spicy Diavola Pizza,41.0,58.24,-17.24,Menu Items
2025-12-05,Spicy Nashville Hot Chicken Bun,59.0,63.24,-4.24,Menu Items
2025-12-05,Spicy Passionfruit Mezcalita,48.0,54.83,-6.83,Menu Items
2025-12-05,Spicy Tofu Peanut Noodle Bowl,56.0,48.35,7.65,Menu Items
2025-12-05,Spicy Tuna Crispy Rice,28.0,38.04,-10.04,Menu Items
2025-12-05,Steak Frites Garlic Herb Butter,60.0,62.97,-2.97,Menu Items
2025-12-05,Steakhouse Flat Iron Chimichurri,47.0,47.71,-0.71,Menu Items
2025-12-05,Steamed Blue Mussels White Wine,28.0,30.8,-2.8,Menu Items
2025-12-05,Strawberry Basil Smash Lemonade (Mocktail),34.0,47.52,-13.52,Menu Items
2025-12-05,Strawberry Gorgonzola Pecan Salad,32.0,38.55,-6.55,Menu Items
2025-12-05,Thai Coconut Green Curry Tofu,32.0,39.64,-7.64,Menu Items
2025-12-05,Thai Crunch Peanut Chicken Salad,43.0,47.34,-4.34,Menu Items
2025-12-05,Traditional Italian Tiramisu,33.0,56.65,-23.65,Menu Items
2025-12-05,Truffle Lobster Roll,6.0,8.35,-2.35,Menu Items
2025-12-05,Truffle Whipped Burrata,51.0,45.93,5.07,Menu Items
2025-12-05,Truffle Wild Mushroom Risotto,29.0,34.53,-5.53,Menu Items
2025-12-05,Truffled Wild Mushroom Gnocchi,34.0,40.42,-6.42,Menu Items
2025-12-05,USDA Prime Center-Cut Filet Mignon (8oz),39.0,37.32,1.68,Menu Items
2025-12-05,Vanilla Bean Oat Milk Latte,59.0,81.41,-22.41,Menu Items
2025-12-05,Vintage Champagne Berry Float,4.0,5.81,-1.81,Menu Items
2025-12-05,Warm Apple Cinnamon Crisp,32.0,46.92,-14.92,Menu Items
2025-12-05,Warm Churros with Spiced Dulce,52.0,55.74,-3.74,Menu Items
2025-12-05,Warm Roasted Butternut Squash Bowl,25.0,20.59,4.41,Menu Items
2025-12-05,Whole Grilled Red Snapper Mojo,10.0,8.11,1.89,Menu Items
2025-12-05,Wild Alaskan Salmon Tartare,14.0,16.65,-2.65,Menu Items
2025-12-05,Wild King Salmon Lemon Herb,34.0,43.54,-9.54,Menu Items
2025-12-05,Wild Rice & Avocado Harvest Bowl,38.0,39.89,-1.89,Menu Items
2025-12-05,Yuzu Lavender Gin Tonic,54.0,48.11,5.89,Menu Items
2025-12-05,Zero-Proof Cucumber Mint Cooler,51.0,50.82,0.18,Menu Items
2025-12-06,A5 Miyazaki Japanese Wagyu (4oz),1.0,4.07,-3.07,Menu Items
2025-12-06,Acai Berry Superfood Smoothie,42.0,40.0,2.0,Menu Items
2025-12-06,Affogato al Caffe Espresso Scoop,35.0,55.93,-20.93,Menu Items
2025-12-06,Aperol Spritz Prosecco Orange,63.0,60.67,2.33,Menu Items
2025-12-06,Artisanal Kombucha Peach Ginger,40.0,35.37,4.63,Menu Items
2025-12-06,Artisanal Macaron Assortment (6pcs),34.0,35.46,-1.46,Menu Items
2025-12-06,Artisanal Vegan Charcuterie Board,12.0,10.76,1.24,Menu Items
2025-12-06,Avocado Supergreen Toast Sourdough,42.0,51.84,-9.84,Menu Items
2025-12-06,BBQ Glazed St. Louis Ribs (Full),33.0,40.27,-7.27,Menu Items
2025-12-06,BBQ Pulled Pork Brioche,52.0,50.46,1.54,Menu Items
2025-12-06,Bacon Wrapped Stuffed Dates,30.0,38.77,-8.77,Menu Items
2025-12-06,Belgian Hot Chocolate Marshmallows,41.0,40.28,0.72,Menu Items
2025-12-06,Beyond Meat Gourmet Burger,45.0,53.39,-8.39,Menu Items
2025-12-06,Bistro Hanger Steak Shallot Jus,14.0,32.94,-18.94,Menu Items
2025-12-06,Black Angus Bacon Cheddar,66.0,63.13,2.87,Menu Items
2025-12-06,Black Truffle Infused Manhattan,4.0,7.24,-3.24,Menu Items
2025-12-06,Black Truffle Tagliolini Caviar,15.0,7.54,7.46,Menu Items
2025-12-06,Blackened Salmon Cobb Salad,27.0,45.16,-18.16,Menu Items
2025-12-06,Burrata Caprese Heirloom Salad,25.0,33.32,-8.32,Menu Items
2025-12-06,Burrata Caprese Pizza,30.0,36.73,-6.73,Menu Items
2025-12-06,Butter Poached Maine Lobster Tail,14.0,11.5,2.5,Menu Items
2025-12-06,Calabrian Sausage Rigatoni,44.0,48.62,-4.62,Menu Items
2025-12-06,California Turkey Avocado Club,33.0,38.78,-5.78,Menu Items
2025-12-06,Caramel Macchiato Sea Salt,80.0,74.26,5.74,Menu Items
2025-12-06,Ceremonial Iced Matcha Latte,62.0,57.3,4.7,Menu Items
2025-12-06,Chipotle Fish Tacos (3pcs),42.0,34.53,7.47,Menu Items
2025-12-06,Classic BLT Sourdough,58.0,53.45,4.55,Menu Items
2025-12-06,Classic Buffalo Chicken Wings,73.0,80.21,-7.21,Menu Items
2025-12-06,Classic Fish & Chips Tartar,73.0,68.42,4.58,Menu Items
2025-12-06,Classic Greek Village Salad,72.0,51.12,20.88,Menu Items
2025-12-06,Classic Madagascar Vanilla Bean Gelato,48.0,71.59,-23.59,Menu Items
2025-12-06,Classic Moscow Mule Copper Mug,42.0,60.3,-18.3,Menu Items
2025-12-06,Coffee-Crusted Prime Ribeye (14oz),28.0,25.04,2.96,Menu Items
2025-12-06,Cold Pressed Green Detox Juice,22.0,27.68,-5.68,Menu Items
2025-12-06,Colorado Rosemary Lamb Chops,18.0,17.72,0.28,Menu Items
2025-12-06,Creamy Cashew Alfredo Tagliatelle,36.0,33.15,2.85,Menu Items
2025-12-06,Creamy Fettuccine Alfredo,62.0,71.13,-9.13,Menu Items
2025-12-06,Crispy Buttermilk Chicken Sandwich,79.0,75.67,3.33,Menu Items
2025-12-06,Crispy Calamari Fritti,39.0,45.8,-6.8,Menu Items
2025-12-06,Crispy Cauliflower Buffalo Bites,35.0,51.01,-16.01,Menu Items
2025-12-06,Crispy Falafel Mezze Platter,28.0,46.35,-18.35,Menu Items
2025-12-06,Crispy Parmesan Truffle Fries,82.0,82.15,-0.15,Menu Items
2025-12-06,Crispy Skin Mediterranean Branzino,11.0,20.48,-9.48,Menu Items
2025-12-06,Cubano Roast Pork Sandwich,30.0,31.07,-1.07,Menu Items
2025-12-06,Dark Chocolate Souffle Grand Marnier,4.0,8.13,-4.13,Menu Items
2025-12-06,DineIQ House Draft Lager (Pint),71.0,86.55,-15.55,Menu Items
2025-12-06,DineIQ House Drip Roast Coffee,84.0,93.3,-9.3,Menu Items
2025-12-06,DineIQ Signature Caesar Salad,81.0,73.07,7.93,Menu Items
2025-12-06,DineIQ Smash Double Cheeseburger,97.0,84.09,12.91,Menu Items
2025-12-06,Double Espresso Single Origin,61.0,74.62,-13.62,Menu Items
