customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance,customer_recency,customer_frequency,customer_monetary_value,average_order_value,r_score,f_score,m_score,rfm_segment
CUST-00153,NEW,BRONZE,57,0.261,14.4,0.0,0.0,0.8,0.4,DINE_IN,LOC-013,269.98,32,5,1545.91,309.18,5,5,5,Champions
CUST-00154,OCCASIONAL,SILVER,1195,0.213,11.67,2.78,0.3333,0.6667,0.6667,TAKEOUT,LOC-002,269.75,74,3,489.77,163.26,4,4,3,Loyal Customers
CUST-00155,REGULAR,GOLD,1741,0.231,17.5,5.09,0.5,0.0,0.5,DINE_IN,LOC-013,269.98,28,2,617.54,308.77,5,3,4,Loyal Customers
CUST-00156,OCCASIONAL,BRONZE,1958,0.353,15.0,5.43,1.0,1.0,0.5,DRIVE_THRU,LOC-013,269.98,136,2,584.26,292.13,3,3,4,Loyal Customers
CUST-00157,OCCASIONAL,BRONZE,303,0.503,12.0,6.47,0.5,0.75,0.0,DINE_IN,LOC-020,268.67,180,4,789.86,197.47,2,5,5,At Risk - High Value
CUST-00158,OCCASIONAL,BRONZE,2198,0.251,10.0,15.0,1.0,0.0,0.0,DINE_IN,LOC-014,269.41,292,1,164.18,164.18,2,1,2,Hibernating / Churned
CUST-00159,REGULAR,BRONZE,1718,0.643,22.0,4.62,1.0,0.0,0.0,DRIVE_THRU,LOC-011,266.91,198,1,335.23,335.23,2,1,3,Hibernating / Churned
CUST-00160,NEW,BRONZE,65,0.158,10.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-012,270.28,205,1,162.8,162.8,2,1,2,Hibernating / Churned
CUST-00161,REGULAR,SILVER,1042,0.425,9.5,0.0,0.0,0.5,0.5,DINE_IN,LOC-004,268.69,97,2,378.36,189.18,3,3,3,Loyal Customers
CUST-00162,REGULAR,BRONZE,1983,0.615,12.0,0.0,0.0,0.25,0.25,DINE_IN,LOC-001,271.44,184,4,1047.28,261.82,2,5,5,At Risk - High Value
CUST-00163,REGULAR,BRONZE,1759,0.209,17.0,8.58,1.0,0.0,0.0,DINE_IN,LOC-015,268.03,26,1,328.41,328.41,5,1,3,Recent First-Time
CUST-00164,REGULAR,BRONZE,533,0.309,18.0,12.5,0.5,1.0,0.5,DINE_IN,LOC-001,271.44,192,2,759.68,379.84,2,3,4,At Risk - High Value
CUST-00165,CHURNED,BRONZE,391,0.948,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65,134,1,291.57,291.57,3,1,2,Potential Loyalists
CUST-00166,OCCASIONAL,BRONZE,704,0.306,10.0,7.15,1.0,1.0,0.0,DINE_IN,LOC-010,269.35,152,1,160.13,160.13,3,1,2,Potential Loyalists
CUST-00167,REGULAR,BRONZE,2123,0.409,12.5,18.24,1.0,1.0,0.0,DELIVERY,LOC-008,271.8,189,2,328.86,164.43,2,3,3,At Risk - High Value
CUST-00168,OCCASIONAL,GOLD,1394,0.268,11.0,0.0,0.0,0.5,0.5,TAKEOUT,LOC-011,266.91,122,2,407.68,203.84,3,3,3,Loyal Customers
CUST-00169,NEW,BRONZE,14,0.17,17.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-005,267.73,124,1,279.13,279.13,3,1,2,Potential Loyalists
CUST-00170,HIGH_VALUE,GOLD,13062,0.132,12.5,7.25,0.5,1.0,0.0,TAKEOUT,LOC-003,270.16,153,2,417.28,208.64,3,3,3,Loyal Customers
CUST-00171,REGULAR,BRONZE,871,0.345,14.5,0.0,0.0,0.0,0.5,TAKEOUT,LOC-010,269.35,143,2,469.72,234.86,3,3,3,Loyal Customers
CUST-00172,REGULAR,GOLD,445,0.427,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00173,CHURNED,BRONZE,212,0.869,13.5,1.98,0.5,1.0,0.5,DRIVE_THRU,LOC-013,269.98,129,2,594.08,297.04,3,3,4,Loyal Customers
CUST-00174,OCCASIONAL,SILVER,1470,0.23,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00175,REGULAR,BRONZE,679,0.613,17.0,6.54,1.0,1.0,1.0,DINE_IN,LOC-015,268.03,39,1,264.25,264.25,4,1,2,Recent First-Time
CUST-00176,REGULAR,BRONZE,1642,0.49,15.0,8.57,1.0,1.0,0.0,DELIVERY,LOC-011,266.91,195,1,206.94,206.94,2,1,2,Hibernating / Churned
CUST-00177,HIGH_VALUE,PLATINUM,8428,0.022,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00178,CHURNED,BRONZE,190,0.829,9.0,5.29,1.0,1.0,0.0,TAKEOUT,LOC-012,270.28,268,1,155.05,155.05,2,1,2,Hibernating / Churned
CUST-00179,NEW,BRONZE,189,0.277,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00180,REGULAR,BRONZE,840,0.574,12.0,0.0,0.0,0.5,0.0,DELIVERY,LOC-003,270.16,19,2,542.76,271.38,5,3,4,Loyal Customers
CUST-00181,OCCASIONAL,BRONZE,1072,0.636,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00182,REGULAR,BRONZE,2021,0.607,5.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-008,271.8,348,1,63.32,63.32,1,1,1,Hibernating / Churned
CUST-00183,CHURNED,SILVER,441,0.896,16.33,0.0,0.0,0.3333,0.6667,DINE_IN,LOC-001,271.44,67,3,985.69,328.56,4,4,5,Champions
CUST-00184,NEW,BRONZE,223,0.15,17.2,0.92,0.2,0.4,0.4,DINE_IN,LOC-013,269.98,52,5,1729.53,345.91,4,5,5,Champions
CUST-00185,CHURNED,SILVER,177,0.854,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00186,REGULAR,BRONZE,1009,0.568,12.0,0.0,0.0,1.0,0.3333,DINE_IN,LOC-010,269.35,94,3,605.41,201.8,4,4,4,Champions
CUST-00187,HIGH_VALUE,GOLD,8826,0.149,11.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-003,270.16,78,1,151.54,151.54,4,1,2,Recent First-Time
CUST-00188,NEW,BRONZE,85,0.258,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00189,OCCASIONAL,SILVER,2021,0.402,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00190,REGULAR,SILVER,2261,0.39,16.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-009,268.34,97,1,352.84,352.84,3,1,3,Potential Loyalists
CUST-00191,HIGH_VALUE,PLATINUM,12704,0.079,13.17,4.24,0.6667,0.6667,0.3333,DINE_IN,LOC-001,271.44,23,6,1536.61,256.1,5,5,5,Champions
CUST-00192,OCCASIONAL,SILVER,688,0.331,15.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-015,268.03,340,1,274.94,274.94,1,1,2,Hibernating / Churned
CUST-00193,REGULAR,SILVER,1577,0.23,18.0,4.42,0.5,0.5,0.0,DELIVERY,LOC-012,270.28,34,2,711.11,355.55,5,3,4,Loyal Customers
CUST-00194,OCCASIONAL,GOLD,278,0.486,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00195,REGULAR,BRONZE,524,0.547,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00196,REGULAR,SILVER,817,0.574,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-016,268.49,189,1,279.6,279.6,2,1,2,Hibernating / Churned
CUST-00197,OCCASIONAL,BRONZE,1974,0.217,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00198,REGULAR,SILVER,2324,0.413,13.75,6.28,0.5,1.0,0.75,TAKEOUT,LOC-002,269.75,45,4,915.06,228.77,4,5,5,Champions
CUST-00199,REGULAR,GOLD,1459,0.323,17.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-009,268.34,299,1,244.86,244.86,2,1,2,Hibernating / Churned
CUST-00200,OCCASIONAL,BRONZE,865,0.423,10.0,0.0,0.0,0.5,0.5,DRIVE_THRU,LOC-017,269.26,15,2,342.57,171.29,5,3,3,Loyal Customers
CUST-00201,REGULAR,SILVER,423,0.394,16.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-018,269.37,325,1,388.37,388.37,2,1,3,Hibernating / Churned
CUST-00202,REGULAR,BRONZE,1310,0.338,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00203,REGULAR,SILVER,1544,0.477,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00204,HIGH_VALUE,PLATINUM,10906,0.124,18.0,0.0,0.0,0.0,0.5,DRIVE_THRU,LOC-015,268.03,44,2,696.56,348.28,4,3,4,Loyal Customers
CUST-00205,NEW,BRONZE,200,0.188,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00206,REGULAR,SILVER,1942,0.627,7.0,19.33,1.0,0.0,0.0,DINE_IN,LOC-013,269.98,47,1,105.41,105.41,4,1,1,Recent First-Time
CUST-00207,REGULAR,BRONZE,1241,0.312,11.0,6.25,1.0,0.0,0.0,TAKEOUT,LOC-009,268.34,264,1,129.85,129.85,2,1,2,Hibernating / Churned
CUST-00208,OCCASIONAL,BRONZE,1166,0.517,21.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-017,269.26,105,2,688.68,344.34,3,3,4,Loyal Customers
CUST-00209,REGULAR,GOLD,1951,0.278,16.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-009,268.34,51,2,588.64,294.32,4,3,4,Loyal Customers
CUST-00210,OCCASIONAL,SILVER,1289,0.601,12.25,3.75,0.25,0.75,0.25,DINE_IN,LOC-015,268.03,85,4,818.98,204.75,4,5,5,Champions
CUST-00211,NEW,BRONZE,57,0.124,14.5,0.0,0.0,0.5,1.0,DELIVERY,LOC-017,269.26,270,2,453.14,226.57,2,3,3,At Risk - High Value
CUST-00212,HIGH_VALUE,PLATINUM,10157,0.124,12.5,0.0,0.0,1.0,0.0,TAKEOUT,LOC-004,268.69,36,2,514.0,257.0,5,3,4,Loyal Customers
CUST-00213,HIGH_VALUE,PLATINUM,14277,0.082,16.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-003,270.16,197,1,298.47,298.47,2,1,2,Hibernating / Churned
CUST-00214,HIGH_VALUE,PLATINUM,9872,0.081,14.0,0.0,0.0,0.5,0.0,DRIVE_THRU,LOC-011,266.91,33,2,479.99,240.0,5,3,3,Loyal Customers
CUST-00215,OCCASIONAL,SILVER,628,0.395,14.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-013,269.98,43,1,203.04,203.04,4,1,2,Recent First-Time
CUST-00216,OCCASIONAL,BRONZE,1421,0.621,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00217,CHURNED,BRONZE,251,0.921,17.5,2.53,0.5,0.5,0.5,DINE_IN,LOC-003,270.16,60,2,740.02,370.01,4,3,4,Loyal Customers
CUST-00218,OCCASIONAL,SILVER,790,0.466,13.33,3.39,0.5,0.6667,0.6667,DINE_IN,LOC-017,269.26,25,6,1529.65,254.94,5,5,5,Champions
CUST-00219,OCCASIONAL,SILVER,268,0.571,24.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-002,269.75,72,2,930.09,465.05,4,3,5,Loyal Customers
CUST-00220,REGULAR,SILVER,1806,0.478,8.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-009,268.34,198,1,163.9,163.9,2,1,2,Hibernating / Churned
CUST-00221,REGULAR,BRONZE,1763,0.334,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-003,270.16,237,1,338.87,338.87,2,1,3,Hibernating / Churned
CUST-00222,REGULAR,BRONZE,688,0.341,11.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-006,269.65,225,1,153.13,153.13,2,1,2,Hibernating / Churned
CUST-00223,CHURNED,SILVER,577,0.907,12.33,2.42,0.3333,0.6667,0.0,DRIVE_THRU,LOC-002,269.75,201,3,547.07,182.36,2,4,4,At Risk - High Value
CUST-00224,REGULAR,BRONZE,1288,0.625,5.0,15.0,1.0,1.0,1.0,DELIVERY,LOC-013,269.98,172,1,55.24,55.24,3,1,1,Potential Loyalists
CUST-00225,NEW,BRONZE,147,0.244,10.0,0.0,0.0,0.5,0.5,DINE_IN,LOC-006,269.65,198,2,300.85,150.43,2,3,2,At Risk - High Value
CUST-00226,REGULAR,BRONZE,468,0.625,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00227,OCCASIONAL,BRONZE,2127,0.469,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00228,OCCASIONAL,BRONZE,1183,0.527,14.0,2.9,0.5,1.0,0.5,TAKEOUT,LOC-015,268.03,95,2,427.52,213.76,4,3,3,Loyal Customers
CUST-00229,HIGH_VALUE,GOLD,11564,0.058,10.33,0.0,0.0,1.0,0.0,DINE_IN,LOC-020,268.67,19,3,607.33,202.44,5,4,4,Champions
CUST-00230,REGULAR,BRONZE,496,0.377,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-012,270.28,1,1,443.67,443.67,5,1,3,Recent First-Time
CUST-00231,NEW,BRONZE,154,0.202,13.33,0.0,0.0,0.3333,0.3333,TAKEOUT,LOC-004,268.69,32,3,594.92,198.31,5,4,4,Champions
CUST-00232,OCCASIONAL,SILVER,710,0.473,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00233,REGULAR,GOLD,1325,0.467,12.0,4.38,0.3333,0.6667,0.3333,DINE_IN,LOC-014,269.41,6,3,618.43,206.14,5,4,4,Champions
CUST-00234,OCCASIONAL,BRONZE,168,0.366,15.2,0.0,0.0,0.4,0.8,DINE_IN,LOC-013,269.98,28,5,1612.35,322.47,5,5,5,Champions
CUST-00235,REGULAR,SILVER,1187,0.635,17.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69,341,1,434.74,434.74,1,1,3,Hibernating / Churned
CUST-00236,REGULAR,SILVER,798,0.436,17.75,0.0,0.0,0.75,0.0,DINE_IN,LOC-020,268.67,86,4,1301.35,325.34,4,5,5,Champions
CUST-00237,REGULAR,BRONZE,550,0.286,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00238,OCCASIONAL,SILVER,2031,0.593,16.0,1.06,0.3333,0.6667,0.3333,DINE_IN,LOC-001,271.44,11,3,898.31,299.44,5,4,5,Champions
CUST-00239,OCCASIONAL,GOLD,2059,0.436,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00240,REGULAR,SILVER,1182,0.475,11.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-012,270.28,251,1,187.79,187.79,2,1,2,Hibernating / Churned
CUST-00241,REGULAR,SILVER,949,0.511,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-002,269.75,264,1,307.49,307.49,2,1,3,Hibernating / Churned
CUST-00242,CHURNED,SILVER,344,0.823,19.0,10.33,1.0,0.0,1.0,DELIVERY,LOC-001,271.44,361,1,283.23,283.23,1,1,2,Hibernating / Churned
CUST-00243,NEW,BRONZE,205,0.129,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00244,REGULAR,SILVER,2062,0.296,19.5,0.0,0.0,1.0,0.0,TAKEOUT,LOC-015,268.03,265,2,668.91,334.46,2,3,4,At Risk - High Value
CUST-00245,OCCASIONAL,BRONZE,1080,0.309,12.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-006,269.65,271,2,542.71,271.36,2,3,4,At Risk - High Value
CUST-00246,HIGH_VALUE,GOLD,10239,0.033,14.0,0.0,0.0,0.5,0.5,DELIVERY,LOC-020,268.67,3,2,531.07,265.53,5,3,4,Loyal Customers
CUST-00247,CHURNED,BRONZE,537,0.891,22.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-004,268.69,279,1,343.09,343.09,2,1,3,Hibernating / Churned
CUST-00248,REGULAR,GOLD,466,0.494,20.0,0.0,0.0,0.5,0.5,DINE_IN,LOC-009,268.34,13,2,770.4,385.2,5,3,4,Loyal Customers
CUST-00249,CHURNED,BRONZE,230,0.977,17.0,4.1,0.5,0.5,0.5,DINE_IN,LOC-011,266.91,135,2,483.96,241.98,3,3,3,Loyal Customers
CUST-00250,REGULAR,GOLD,137,0.334,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00251,REGULAR,GOLD,649,0.583,8.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-013,269.98,157,1,185.11,185.11,3,1,2,Potential Loyalists
CUST-00252,REGULAR,SILVER,862,0.206,14.0,0.0,0.0,0.5,1.0,DELIVERY,LOC-017,269.26,25,2,651.13,325.57,5,3,4,Loyal Customers
CUST-00253,REGULAR,SILVER,2210,0.348,10.0,16.71,1.0,0.0,0.0,DINE_IN,LOC-002,269.75,167,1,94.36,94.36,3,1,1,Potential Loyalists
CUST-00254,REGULAR,BRONZE,1671,0.306,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-018,269.37,51,1,162.0,162.0,4,1,2,Recent First-Time
CUST-00255,OCCASIONAL,BRONZE,1572,0.512,17.5,5.76,1.0,1.0,0.5,DELIVERY,LOC-008,271.8,108,2,605.18,302.59,3,3,4,Loyal Customers
CUST-00256,REGULAR,GOLD,1373,0.511,11.33,9.7,0.6667,0.6667,0.3333,DINE_IN,LOC-020,268.67,45,3,450.65,150.22,4,4,3,Loyal Customers
CUST-00257,OCCASIONAL,GOLD,2058,0.269,19.5,4.48,1.0,0.5,0.5,DINE_IN,LOC-020,268.67,10,2,792.38,396.19,5,3,5,Loyal Customers
CUST-00258,OCCASIONAL,SILVER,994,0.543,11.0,6.37,0.5,0.5,0.0,TAKEOUT,LOC-013,269.98,58,2,412.96,206.48,4,3,3,Loyal Customers
CUST-00259,OCCASIONAL,BRONZE,559,0.228,11.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-012,270.28,104,1,168.84,168.84,3,1,2,Potential Loyalists
CUST-00260,OCCASIONAL,BRONZE,2231,0.399,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00261,HIGH_VALUE,PLATINUM,3411,0.079,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00262,OCCASIONAL,SILVER,1721,0.315,11.33,0.0,0.0,0.6667,0.3333,DINE_IN,LOC-011,266.91,35,3,819.57,273.19,5,4,5,Champions
CUST-00263,HIGH_VALUE,PLATINUM,11366,0.149,9.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-011,266.91,262,1,167.26,167.26,2,1,2,Hibernating / Churned
CUST-00264,HIGH_VALUE,GOLD,4718,0.12,18.0,0.0,0.0,0.5,0.0,TAKEOUT,LOC-018,269.37,126,2,619.06,309.53,3,3,4,Loyal Customers
CUST-00265,REGULAR,BRONZE,1646,0.369,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00266,REGULAR,BRONZE,2300,0.377,13.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-017,269.26,70,1,120.68,120.68,4,1,1,Recent First-Time
CUST-00267,NEW,BRONZE,118,0.235,12.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-012,270.28,58,1,252.02,252.02,4,1,2,Recent First-Time
CUST-00268,REGULAR,BRONZE,872,0.622,19.5,2.52,0.5,0.5,1.0,DINE_IN,LOC-006,269.65,18,2,691.63,345.82,5,3,4,Loyal Customers
CUST-00269,OCCASIONAL,BRONZE,375,0.245,13.25,2.89,0.5,0.5,0.75,DINE_IN,LOC-001,271.44,52,4,953.58,238.39,4,5,5,Champions
CUST-00270,REGULAR,BRONZE,1059,0.443,21.0,2.57,0.5,0.5,0.0,TAKEOUT,LOC-006,269.65,189,2,909.68,454.84,2,3,5,At Risk - High Value
CUST-00271,OCCASIONAL,BRONZE,1406,0.46,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-017,269.26,92,1,398.67,398.67,4,1,3,Recent First-Time
CUST-00272,REGULAR,GOLD,2235,0.299,18.75,3.12,0.75,1.0,1.0,DRIVE_THRU,LOC-005,267.73,18,4,1390.47,347.62,5,5,5,Champions
CUST-00273,CHURNED,BRONZE,487,0.906,14.5,6.61,0.75,1.0,0.5,DINE_IN,LOC-016,268.49,132,4,1028.95,257.24,3,5,5,Loyal Customers
CUST-00274,NEW,BRONZE,178,0.183,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00275,REGULAR,BRONZE,691,0.563,13.0,0.0,0.0,1.0,0.5,DELIVERY,LOC-019,265.36,137,2,461.69,230.85,3,3,3,Loyal Customers
CUST-00276,OCCASIONAL,BRONZE,1144,0.292,13.0,3.16,1.0,1.0,0.0,DINE_IN,LOC-008,271.8,69,1,235.29,235.29,4,1,2,Recent First-Time
CUST-00277,HIGH_VALUE,PLATINUM,3344,0.055,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00278,REGULAR,BRONZE,1463,0.336,12.0,25.0,1.0,1.0,1.0,DINE_IN,LOC-018,269.37,150,1,137.48,137.48,3,1,2,Potential Loyalists
CUST-00279,CHURNED,SILVER,540,0.974,24.0,4.52,1.0,1.0,1.0,DINE_IN,LOC-015,268.03,157,1,399.76,399.76,3,1,3,Potential Loyalists
CUST-00280,CHURNED,BRONZE,339,0.872,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00281,REGULAR,BRONZE,2023,0.543,8.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-001,271.44,279,1,181.33,181.33,2,1,2,Hibernating / Churned
CUST-00282,REGULAR,SILVER,166,0.317,19.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-012,270.28,55,2,691.08,345.54,4,3,4,Loyal Customers
CUST-00283,REGULAR,BRONZE,1655,0.456,29.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65,322,1,569.94,569.94,2,1,4,Hibernating / Churned
CUST-00284,REGULAR,GOLD,2109,0.407,12.5,6.93,0.5,0.5,1.0,TAKEOUT,LOC-012,270.28,101,2,478.91,239.45,3,3,3,Loyal Customers
CUST-00285,OCCASIONAL,BRONZE,2320,0.646,12.67,0.85,0.3333,0.6667,0.3333,TAKEOUT,LOC-009,268.34,1,3,805.33,268.44,5,4,5,Champions
CUST-00286,CHURNED,BRONZE,56,0.878,17.33,2.26,0.3333,1.0,0.0,TAKEOUT,LOC-016,268.49,167,3,1041.8,347.27,3,4,5,Loyal Customers
CUST-00287,HIGH_VALUE,PLATINUM,3490,0.1,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00288,OCCASIONAL,BRONZE,2359,0.385,13.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-010,269.35,5,2,407.99,204.0,5,3,3,Loyal Customers
CUST-00289,CHURNED,BRONZE,490,0.953,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00290,OCCASIONAL,BRONZE,2256,0.314,10.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-012,270.28,284,1,167.2,167.2,2,1,2,Hibernating / Churned
CUST-00291,REGULAR,BRONZE,1096,0.646,15.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-018,269.37,139,2,466.31,233.16,3,3,3,Loyal Customers
CUST-00292,OCCASIONAL,BRONZE,1653,0.37,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00293,HIGH_VALUE,PLATINUM,7927,0.094,8.67,3.21,0.3333,0.6667,0.3333,TAKEOUT,LOC-016,268.49,75,3,378.03,126.01,4,4,3,Loyal Customers
CUST-00294,CHURNED,BRONZE,536,0.852,16.67,0.73,0.3333,0.0,0.3333,DINE_IN,LOC-002,269.75,112,3,1219.15,406.38,3,4,5,Loyal Customers
CUST-00295,CHURNED,BRONZE,233,0.976,14.0,0.0,0.0,0.5,0.0,TAKEOUT,LOC-009,268.34,197,2,569.68,284.84,2,3,4,At Risk - High Value
CUST-00296,REGULAR,GOLD,1325,0.273,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00297,OCCASIONAL,BRONZE,673,0.556,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0,365,0,0.0,0.0,1,1,1,Hibernating / Churned
CUST-00298,HIGH_VALUE,GOLD,3745,0.064,18.33,5.01,0.6667,1.0,0.3333,DINE_IN,LOC-013,269.98,39,3,1147.85,382.62,4,4,5,Champions
CUST-00299,CHURNED,BRONZE,329,0.949,11.0,1.43,0.3333,0.6667,0.6667,TAKEOUT,LOC-002,269.75,47,3,587.74,195.91,4,4,4,Champions
CUST-00300,CHURNED,BRONZE,439,0.816,16.0,3.27,1.0,0.0,1.0,DINE_IN,LOC-004,268.69,157,1,227.55,227.55,3,1,2,Potential Loyalists
CUST-00301,HIGH_VALUE,GOLD,12885,0.04,10.5,0.0,0.0,0.0,0.0,TAKEOUT,LOC-015,268.03,105,2,373.6,186.8,3,3,3,Loyal Customers
CUST-00302,HIGH_VALUE,PLATINUM,14973,0.055,9.0,0.0,0.0,0.6667,0.6667,DINE_IN,LOC-009,268.34,14,3,413.35,137.78,5,4,3,Loyal Customers
CUST-00303,OCCASIONAL,BRONZE,207,0.24,17.0,1.83,0.5,1.0,0.5,TAKEOUT,LOC-005,267.73,126,2,505.42,252.71,3,3,3,Loyal Customers
CUST-00304,NEW,BRONZE,74,0.183,14.0,8.51,1.0,0.0,1.0,DELIVERY,LOC-002,269.75,213,2,525.45,262.73,2,3,4,At Risk - High Value
CUST-00305,CHURNED,BRONZE,223,0.93,17.67,0.0,0.0,0.3333,0.6667,TAKEOUT,LOC-012,270.28,53,3,1037.13,345.71,4,4,5,Champions
