customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,basket_size,discount_percentage,promotion_dependency,peak_hour_frequency,weekend_order_ratio,channel_preference,primary_location_id,location_performance
CUST-00218,OCCASIONAL,SILVER,790,0.466,13.33,3.39,0.5,0.6667,0.6667,DINE_IN,LOC-017,269.26
CUST-00219,OCCASIONAL,SILVER,268,0.571,24.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-002,269.75
CUST-00220,REGULAR,SILVER,1806,0.478,8.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-009,268.34
CUST-00221,REGULAR,BRONZE,1763,0.334,15.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-003,270.16
CUST-00222,REGULAR,BRONZE,688,0.341,11.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-006,269.65
CUST-00223,CHURNED,SILVER,577,0.907,12.33,2.42,0.3333,0.6667,0.0,DRIVE_THRU,LOC-002,269.75
CUST-00224,REGULAR,BRONZE,1288,0.625,5.0,15.0,1.0,1.0,1.0,DELIVERY,LOC-013,269.98
CUST-00225,NEW,BRONZE,147,0.244,10.0,0.0,0.0,0.5,0.5,DINE_IN,LOC-006,269.65
CUST-00226,REGULAR,BRONZE,468,0.625,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-00227,OCCASIONAL,BRONZE,2127,0.469,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-010,0.0
CUST-00228,OCCASIONAL,BRONZE,1183,0.527,14.0,2.9,0.5,1.0,0.5,TAKEOUT,LOC-015,268.03
CUST-00229,HIGH_VALUE,GOLD,11564,0.058,10.33,0.0,0.0,1.0,0.0,DINE_IN,LOC-020,268.67
CUST-00230,REGULAR,BRONZE,496,0.377,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-012,270.28
CUST-00231,NEW,BRONZE,154,0.202,13.33,0.0,0.0,0.3333,0.3333,TAKEOUT,LOC-004,268.69
CUST-00232,OCCASIONAL,SILVER,710,0.473,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-00233,REGULAR,GOLD,1325,0.467,12.0,4.38,0.3333,0.6667,0.3333,DINE_IN,LOC-014,269.41
CUST-00234,OCCASIONAL,BRONZE,168,0.366,15.2,0.0,0.0,0.4,0.8,DINE_IN,LOC-013,269.98
CUST-00235,REGULAR,SILVER,1187,0.635,17.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-00236,REGULAR,SILVER,798,0.436,17.75,0.0,0.0,0.75,0.0,DINE_IN,LOC-020,268.67
CUST-00237,REGULAR,BRONZE,550,0.286,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-00238,OCCASIONAL,SILVER,2031,0.593,16.0,1.06,0.3333,0.6667,0.3333,DINE_IN,LOC-001,271.44
CUST-00239,OCCASIONAL,GOLD,2059,0.436,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-00240,REGULAR,SILVER,1182,0.475,11.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-012,270.28
CUST-00241,REGULAR,SILVER,949,0.511,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-002,269.75
CUST-00242,CHURNED,SILVER,344,0.823,19.0,10.33,1.0,0.0,1.0,DELIVERY,LOC-001,271.44
CUST-00243,NEW,BRONZE,205,0.129,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-00244,REGULAR,SILVER,2062,0.296,19.5,0.0,0.0,1.0,0.0,TAKEOUT,LOC-015,268.03
CUST-00245,OCCASIONAL,BRONZE,1080,0.309,12.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-006,269.65
CUST-00246,HIGH_VALUE,GOLD,10239,0.033,14.0,0.0,0.0,0.5,0.5,DELIVERY,LOC-020,268.67
CUST-00247,CHURNED,BRONZE,537,0.891,22.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-004,268.69
CUST-00248,REGULAR,GOLD,466,0.494,20.0,0.0,0.0,0.5,0.5,DINE_IN,LOC-009,268.34
CUST-00249,CHURNED,BRONZE,230,0.977,17.0,4.1,0.5,0.5,0.5,DINE_IN,LOC-011,266.91
CUST-00250,REGULAR,GOLD,137,0.334,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-00251,REGULAR,GOLD,649,0.583,8.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-013,269.98
CUST-00252,REGULAR,SILVER,862,0.206,14.0,0.0,0.0,0.5,1.0,DELIVERY,LOC-017,269.26
CUST-00253,REGULAR,SILVER,2210,0.348,10.0,16.71,1.0,0.0,0.0,DINE_IN,LOC-002,269.75
CUST-00254,REGULAR,BRONZE,1671,0.306,10.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-018,269.37
CUST-00255,OCCASIONAL,BRONZE,1572,0.512,17.5,5.76,1.0,1.0,0.5,DELIVERY,LOC-008,271.8
CUST-00256,REGULAR,GOLD,1373,0.511,11.33,9.7,0.6667,0.6667,0.3333,DINE_IN,LOC-020,268.67
CUST-00257,OCCASIONAL,GOLD,2058,0.269,19.5,4.48,1.0,0.5,0.5,DINE_IN,LOC-020,268.67
CUST-00258,OCCASIONAL,SILVER,994,0.543,11.0,6.37,0.5,0.5,0.0,TAKEOUT,LOC-013,269.98
CUST-00259,OCCASIONAL,BRONZE,559,0.228,11.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-012,270.28
CUST-00260,OCCASIONAL,BRONZE,2231,0.399,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-00261,HIGH_VALUE,PLATINUM,3411,0.079,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-00262,OCCASIONAL,SILVER,1721,0.315,11.33,0.0,0.0,0.6667,0.3333,DINE_IN,LOC-011,266.91
CUST-00263,HIGH_VALUE,PLATINUM,11366,0.149,9.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-011,266.91
CUST-00264,HIGH_VALUE,GOLD,4718,0.12,18.0,0.0,0.0,0.5,0.0,TAKEOUT,LOC-018,269.37
CUST-00265,REGULAR,BRONZE,1646,0.369,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-00266,REGULAR,BRONZE,2300,0.377,13.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-017,269.26
CUST-00267,NEW,BRONZE,118,0.235,12.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-012,270.28
CUST-00268,REGULAR,BRONZE,872,0.622,19.5,2.52,0.5,0.5,1.0,DINE_IN,LOC-006,269.65
CUST-00269,OCCASIONAL,BRONZE,375,0.245,13.25,2.89,0.5,0.5,0.75,DINE_IN,LOC-001,271.44
CUST-00270,REGULAR,BRONZE,1059,0.443,21.0,2.57,0.5,0.5,0.0,TAKEOUT,LOC-006,269.65
CUST-00271,OCCASIONAL,BRONZE,1406,0.46,19.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-017,269.26
CUST-00272,REGULAR,GOLD,2235,0.299,18.75,3.12,0.75,1.0,1.0,DRIVE_THRU,LOC-005,267.73
CUST-00273,CHURNED,BRONZE,487,0.906,14.5,6.61,0.75,1.0,0.5,DINE_IN,LOC-016,268.49
CUST-00274,NEW,BRONZE,178,0.183,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-018,0.0
CUST-00275,REGULAR,BRONZE,691,0.563,13.0,0.0,0.0,1.0,0.5,DELIVERY,LOC-019,265.36
CUST-00276,OCCASIONAL,BRONZE,1144,0.292,13.0,3.16,1.0,1.0,0.0,DINE_IN,LOC-008,271.8
CUST-00277,HIGH_VALUE,PLATINUM,3344,0.055,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-003,0.0
CUST-00278,REGULAR,BRONZE,1463,0.336,12.0,25.0,1.0,1.0,1.0,DINE_IN,LOC-018,269.37
CUST-00279,CHURNED,SILVER,540,0.974,24.0,4.52,1.0,1.0,1.0,DINE_IN,LOC-015,268.03
CUST-00280,CHURNED,BRONZE,339,0.872,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-00281,REGULAR,BRONZE,2023,0.543,8.0,0.0,0.0,1.0,0.0,DELIVERY,LOC-001,271.44
CUST-00282,REGULAR,SILVER,166,0.317,19.5,0.0,0.0,0.5,0.0,DINE_IN,LOC-012,270.28
CUST-00283,REGULAR,BRONZE,1655,0.456,29.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-006,269.65
CUST-00284,REGULAR,GOLD,2109,0.407,12.5,6.93,0.5,0.5,1.0,TAKEOUT,LOC-012,270.28
CUST-00285,OCCASIONAL,BRONZE,2320,0.646,12.67,0.85,0.3333,0.6667,0.3333,TAKEOUT,LOC-009,268.34
CUST-00286,CHURNED,BRONZE,56,0.878,17.33,2.26,0.3333,1.0,0.0,TAKEOUT,LOC-016,268.49
CUST-00287,HIGH_VALUE,PLATINUM,3490,0.1,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-00288,OCCASIONAL,BRONZE,2359,0.385,13.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-010,269.35
CUST-00289,CHURNED,BRONZE,490,0.953,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-00290,OCCASIONAL,BRONZE,2256,0.314,10.0,0.0,0.0,1.0,1.0,TAKEOUT,LOC-012,270.28
CUST-00291,REGULAR,BRONZE,1096,0.646,15.0,0.0,0.0,0.0,0.0,TAKEOUT,LOC-018,269.37
CUST-00292,OCCASIONAL,BRONZE,1653,0.37,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-00293,HIGH_VALUE,PLATINUM,7927,0.094,8.67,3.21,0.3333,0.6667,0.3333,TAKEOUT,LOC-016,268.49
CUST-00294,CHURNED,BRONZE,536,0.852,16.67,0.73,0.3333,0.0,0.3333,DINE_IN,LOC-002,269.75
CUST-00295,CHURNED,BRONZE,233,0.976,14.0,0.0,0.0,0.5,0.0,TAKEOUT,LOC-009,268.34
CUST-00296,REGULAR,GOLD,1325,0.273,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-013,0.0
CUST-00297,OCCASIONAL,BRONZE,673,0.556,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-00298,HIGH_VALUE,GOLD,3745,0.064,18.33,5.01,0.6667,1.0,0.3333,DINE_IN,LOC-013,269.98
CUST-00299,CHURNED,BRONZE,329,0.949,11.0,1.43,0.3333,0.6667,0.6667,TAKEOUT,LOC-002,269.75
CUST-00300,CHURNED,BRONZE,439,0.816,16.0,3.27,1.0,0.0,1.0,DINE_IN,LOC-004,268.69
CUST-00301,HIGH_VALUE,GOLD,12885,0.04,10.5,0.0,0.0,0.0,0.0,TAKEOUT,LOC-015,268.03
CUST-00302,HIGH_VALUE,PLATINUM,14973,0.055,9.0,0.0,0.0,0.6667,0.6667,DINE_IN,LOC-009,268.34
CUST-00303,OCCASIONAL,BRONZE,207,0.24,17.0,1.83,0.5,1.0,0.5,TAKEOUT,LOC-005,267.73
CUST-00304,NEW,BRONZE,74,0.183,14.0,8.51,1.0,0.0,1.0,DELIVERY,LOC-002,269.75
CUST-00305,CHURNED,BRONZE,223,0.93,17.67,0.0,0.0,0.3333,0.6667,TAKEOUT,LOC-012,270.28
CUST-00306,REGULAR,BRONZE,1230,0.389,16.5,3.6,0.25,0.75,0.0,DINE_IN,LOC-014,269.41
CUST-00307,CHURNED,BRONZE,250,0.887,12.0,18.82,1.0,1.0,0.0,TAKEOUT,LOC-010,269.35
CUST-00308,REGULAR,SILVER,1449,0.398,7.5,0.0,0.0,0.0,0.0,DINE_IN,LOC-004,268.69
CUST-00309,REGULAR,SILVER,922,0.416,21.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-016,268.49
CUST-00310,REGULAR,GOLD,1092,0.347,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-00311,REGULAR,SILVER,2334,0.281,12.33,2.73,0.3333,0.6667,1.0,DELIVERY,LOC-016,268.49
CUST-00312,CHURNED,BRONZE,348,0.958,10.33,5.0,0.3333,0.6667,0.0,DELIVERY,LOC-012,270.28
CUST-00313,OCCASIONAL,SILVER,1091,0.314,16.0,0.0,0.0,0.5,0.0,DELIVERY,LOC-014,269.41
CUST-00314,HIGH_VALUE,PLATINUM,9066,0.089,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-00315,OCCASIONAL,SILVER,2299,0.467,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-008,0.0
CUST-00316,OCCASIONAL,BRONZE,281,0.453,15.33,0.0,0.0,1.0,0.3333,DINE_IN,LOC-016,268.49
CUST-00317,CHURNED,BRONZE,150,0.849,9.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-005,267.73
CUST-00318,OCCASIONAL,BRONZE,1702,0.408,16.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-006,269.65
CUST-00319,REGULAR,BRONZE,1310,0.387,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-005,0.0
CUST-00320,REGULAR,BRONZE,947,0.435,13.0,5.54,1.0,0.0,1.0,TAKEOUT,LOC-018,269.37
CUST-00321,REGULAR,BRONZE,571,0.21,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-00322,CHURNED,BRONZE,228,0.905,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-00323,REGULAR,SILVER,863,0.488,11.0,3.98,0.5,1.0,0.0,DINE_IN,LOC-017,269.26
CUST-00324,CHURNED,BRONZE,448,0.801,20.75,3.09,0.5,0.5,0.75,TAKEOUT,LOC-012,270.28
CUST-00325,OCCASIONAL,BRONZE,907,0.406,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-017,0.0
CUST-00326,CHURNED,BRONZE,451,0.912,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-00327,REGULAR,GOLD,447,0.502,18.0,2.97,1.0,0.0,0.0,TAKEOUT,LOC-006,269.65
CUST-00328,REGULAR,SILVER,1813,0.468,22.5,0.0,0.0,0.5,0.5,DELIVERY,LOC-010,269.35
CUST-00329,OCCASIONAL,SILVER,2105,0.33,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-00330,HIGH_VALUE,PLATINUM,10439,0.038,12.75,5.38,0.75,0.5,0.25,TAKEOUT,LOC-013,269.98
CUST-00331,OCCASIONAL,SILVER,1802,0.52,17.0,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-014,269.41
CUST-00332,HIGH_VALUE,GOLD,3035,0.056,11.5,9.85,0.5,0.5,0.0,DELIVERY,LOC-008,271.8
CUST-00333,OCCASIONAL,SILVER,563,0.458,14.0,0.0,0.0,1.0,1.0,DELIVERY,LOC-018,269.37
CUST-00334,OCCASIONAL,SILVER,1907,0.446,22.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-003,270.16
CUST-00335,REGULAR,BRONZE,1527,0.588,12.0,17.43,1.0,0.6667,0.6667,DELIVERY,LOC-006,269.65
CUST-00336,NEW,BRONZE,53,0.262,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-00337,OCCASIONAL,SILVER,946,0.566,10.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-014,269.41
CUST-00338,REGULAR,BRONZE,1298,0.33,10.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-013,269.98
CUST-00339,REGULAR,GOLD,1235,0.59,19.17,5.15,0.3333,0.5,0.1667,DINE_IN,LOC-014,269.41
CUST-00340,REGULAR,SILVER,1708,0.42,14.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-012,270.28
CUST-00341,REGULAR,SILVER,481,0.381,13.0,0.0,0.0,0.0,1.0,DELIVERY,LOC-003,270.16
CUST-00342,REGULAR,BRONZE,110,0.591,21.0,3.91,1.0,0.5,0.5,DINE_IN,LOC-015,268.03
CUST-00343,OCCASIONAL,GOLD,2289,0.379,12.5,0.0,0.0,0.0,0.0,DRIVE_THRU,LOC-015,268.03
CUST-00344,REGULAR,BRONZE,634,0.455,6.0,0.0,0.0,1.0,0.0,DRIVE_THRU,LOC-016,268.49
CUST-00345,HIGH_VALUE,PLATINUM,10029,0.022,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-00346,HIGH_VALUE,GOLD,13781,0.138,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-00347,HIGH_VALUE,GOLD,8592,0.106,7.5,4.97,0.5,0.5,0.5,DRIVE_THRU,LOC-014,269.41
CUST-00348,OCCASIONAL,BRONZE,473,0.517,11.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-016,268.49
CUST-00349,OCCASIONAL,SILVER,138,0.204,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-00350,OCCASIONAL,BRONZE,1669,0.24,16.0,5.22,0.5,0.5,0.0,DRIVE_THRU,LOC-016,268.49
CUST-00351,CHURNED,BRONZE,186,0.922,11.67,0.0,0.0,1.0,0.0,DINE_IN,LOC-016,268.49
CUST-00352,HIGH_VALUE,GOLD,8253,0.114,15.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-010,269.35
CUST-00353,OCCASIONAL,GOLD,455,0.603,13.5,5.23,0.5,1.0,0.0,DINE_IN,LOC-009,268.34
CUST-00354,REGULAR,BRONZE,672,0.312,10.5,0.0,0.0,1.0,0.0,DINE_IN,LOC-002,269.75
CUST-00355,OCCASIONAL,SILVER,209,0.582,9.33,2.7,0.3333,1.0,0.0,TAKEOUT,LOC-013,269.98
CUST-00356,OCCASIONAL,SILVER,1310,0.491,19.5,2.06,0.5,0.5,0.5,TAKEOUT,LOC-015,268.03
CUST-00357,REGULAR,BRONZE,390,0.438,15.8,3.16,0.4,0.4,0.4,DINE_IN,LOC-018,269.37
CUST-00358,REGULAR,BRONZE,807,0.543,18.5,0.0,0.0,1.0,0.0,TAKEOUT,LOC-016,268.49
CUST-00359,OCCASIONAL,BRONZE,263,0.615,22.0,0.0,0.0,0.0,1.0,DELIVERY,LOC-009,268.34
CUST-00360,OCCASIONAL,SILVER,1834,0.516,9.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-019,265.36
CUST-00361,REGULAR,BRONZE,2194,0.614,16.5,7.53,0.5,0.0,0.5,DELIVERY,LOC-002,269.75
CUST-00362,REGULAR,BRONZE,1891,0.528,11.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-011,266.91
CUST-00363,CHURNED,BRONZE,106,0.859,17.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-014,269.41
CUST-00364,HIGH_VALUE,PLATINUM,5184,0.085,21.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-004,268.69
CUST-00365,REGULAR,SILVER,1200,0.53,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-00366,NEW,BRONZE,134,0.113,15.5,1.46,0.5,0.0,0.5,TAKEOUT,LOC-014,269.41
CUST-00367,REGULAR,BRONZE,2146,0.587,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-004,0.0
CUST-00368,CHURNED,SILVER,283,0.941,9.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-010,269.35
CUST-00369,REGULAR,BRONZE,714,0.281,12.0,0.0,0.0,0.3333,0.0,DINE_IN,LOC-018,269.37
CUST-00370,REGULAR,BRONZE,1410,0.322,12.8,8.26,0.6,0.6,0.2,DINE_IN,LOC-003,270.16
CUST-00371,OCCASIONAL,BRONZE,2212,0.642,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-015,0.0
CUST-00372,NEW,BRONZE,216,0.162,22.0,0.0,0.0,0.0,1.0,DINE_IN,LOC-013,269.98
CUST-00373,REGULAR,SILVER,1093,0.409,7.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-002,269.75
CUST-00374,OCCASIONAL,BRONZE,1779,0.211,8.0,3.07,0.5,0.5,1.0,DINE_IN,LOC-009,268.34
CUST-00375,CHURNED,SILVER,435,0.961,15.0,3.13,0.6667,0.3333,0.3333,DELIVERY,LOC-002,269.75
CUST-00376,CHURNED,BRONZE,111,0.985,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-00377,CHURNED,BRONZE,431,0.887,13.0,0.0,0.0,0.75,0.0,TAKEOUT,LOC-004,268.69
CUST-00378,REGULAR,BRONZE,355,0.396,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-009,0.0
CUST-00379,NEW,BRONZE,205,0.179,13.5,3.52,0.5,1.0,0.0,DINE_IN,LOC-010,269.35
CUST-00380,REGULAR,GOLD,657,0.551,12.75,3.17,0.5,0.75,0.25,DINE_IN,LOC-015,268.03
CUST-00381,REGULAR,BRONZE,2295,0.361,12.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-012,270.28
CUST-00382,REGULAR,BRONZE,1346,0.572,9.5,7.5,0.5,0.5,0.5,DINE_IN,LOC-013,269.98
CUST-00383,REGULAR,GOLD,1723,0.431,21.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-001,271.44
CUST-00384,HIGH_VALUE,PLATINUM,11608,0.117,20.0,4.48,1.0,0.0,0.0,TAKEOUT,LOC-003,270.16
CUST-00385,REGULAR,SILVER,1010,0.259,15.0,2.43,1.0,1.0,0.0,DINE_IN,LOC-005,267.73
CUST-00386,OCCASIONAL,GOLD,407,0.21,26.0,2.72,0.5,0.5,0.0,DINE_IN,LOC-007,269.88
CUST-00387,NEW,BRONZE,231,0.269,16.0,9.6,0.8333,0.3333,0.1667,DINE_IN,LOC-002,269.75
CUST-00388,HIGH_VALUE,PLATINUM,14369,0.071,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-00389,REGULAR,BRONZE,1926,0.598,7.0,15.19,1.0,1.0,1.0,DELIVERY,LOC-016,268.49
CUST-00390,OCCASIONAL,BRONZE,2355,0.416,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-014,0.0
CUST-00391,REGULAR,SILVER,2326,0.558,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-012,0.0
CUST-00392,REGULAR,BRONZE,2157,0.345,12.0,4.41,1.0,0.0,1.0,DINE_IN,LOC-006,269.65
CUST-00393,REGULAR,BRONZE,2032,0.438,14.33,4.6,0.6667,1.0,0.6667,TAKEOUT,LOC-015,268.03
CUST-00394,REGULAR,BRONZE,329,0.544,12.5,0.0,0.0,0.5,0.5,TAKEOUT,LOC-002,269.75
CUST-00395,REGULAR,BRONZE,1402,0.563,15.0,7.64,0.6667,0.0,0.0,DINE_IN,LOC-020,268.67
CUST-00396,OCCASIONAL,GOLD,682,0.453,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-00397,OCCASIONAL,BRONZE,469,0.225,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-016,0.0
CUST-00398,HIGH_VALUE,PLATINUM,4637,0.064,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-00399,HIGH_VALUE,PLATINUM,4820,0.121,14.5,2.27,0.5,0.0,0.0,DINE_IN,LOC-018,269.37
CUST-00400,REGULAR,SILVER,1478,0.336,16.0,8.49,1.0,1.0,1.0,DRIVE_THRU,LOC-017,269.26
CUST-00401,NEW,BRONZE,166,0.163,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-020,0.0
CUST-00402,NEW,BRONZE,170,0.218,21.0,0.0,0.0,0.3333,0.3333,DELIVERY,LOC-014,269.41
CUST-00403,REGULAR,GOLD,1703,0.583,17.5,0.0,0.0,0.5,0.0,TAKEOUT,LOC-013,269.98
CUST-00404,OCCASIONAL,SILVER,526,0.622,15.33,3.57,0.3333,0.3333,0.0,TAKEOUT,LOC-011,266.91
CUST-00405,REGULAR,BRONZE,463,0.57,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-011,0.0
CUST-00406,REGULAR,BRONZE,377,0.358,18.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-005,267.73
CUST-00407,REGULAR,GOLD,1795,0.422,16.5,2.42,0.5,1.0,1.0,TAKEOUT,LOC-018,269.37
CUST-00408,NEW,BRONZE,221,0.216,10.0,0.0,0.0,0.0,1.0,DRIVE_THRU,LOC-013,269.98
CUST-00409,HIGH_VALUE,GOLD,2828,0.061,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-00410,CHURNED,SILVER,145,0.864,13.0,4.21,0.5,0.5,0.0,DINE_IN,LOC-006,269.65
CUST-00411,REGULAR,SILVER,1878,0.271,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-00412,REGULAR,SILVER,1318,0.307,11.5,0.78,0.25,0.5,0.25,DINE_IN,LOC-004,268.69
CUST-00413,REGULAR,BRONZE,458,0.333,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-007,0.0
CUST-00414,HIGH_VALUE,GOLD,7281,0.147,17.0,0.0,0.0,0.0,0.5,DINE_IN,LOC-003,270.16
CUST-00415,REGULAR,BRONZE,2328,0.374,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-006,0.0
CUST-00416,REGULAR,BRONZE,1178,0.302,16.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-017,269.26
CUST-00417,HIGH_VALUE,PLATINUM,9282,0.146,10.0,3.38,0.5,1.0,0.5,DELIVERY,LOC-016,268.49
CUST-00418,NEW,BRONZE,247,0.207,19.0,3.74,1.0,0.0,0.0,DINE_IN,LOC-011,266.91
CUST-00419,REGULAR,BRONZE,242,0.426,17.0,3.62,0.5,0.0,1.0,DELIVERY,LOC-013,269.98
CUST-00420,REGULAR,BRONZE,784,0.637,16.0,0.0,0.0,0.0,1.0,TAKEOUT,LOC-019,265.36
CUST-00421,HIGH_VALUE,PLATINUM,12776,0.039,9.0,0.0,0.0,0.5,0.5,TAKEOUT,LOC-008,271.8
CUST-00422,HIGH_VALUE,GOLD,7843,0.131,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-001,0.0
CUST-00423,NEW,BRONZE,150,0.205,14.0,0.0,0.0,0.0,0.0,DINE_IN,LOC-012,270.28
CUST-00424,OCCASIONAL,GOLD,513,0.554,11.0,4.21,0.5,0.0,0.0,DELIVERY,LOC-012,270.28
CUST-00425,REGULAR,SILVER,2037,0.217,25.0,4.75,1.0,1.0,0.0,DELIVERY,LOC-008,271.8
CUST-00426,OCCASIONAL,BRONZE,1457,0.511,10.0,2.08,0.5,0.5,0.5,DINE_IN,LOC-001,271.44
CUST-00427,CHURNED,BRONZE,360,0.859,16.75,4.4,0.5,0.25,0.75,DINE_IN,LOC-004,268.69
CUST-00428,CHURNED,BRONZE,503,0.947,12.0,0.0,0.0,1.0,1.0,DINE_IN,LOC-014,269.41
CUST-00429,OCCASIONAL,BRONZE,1767,0.533,0.0,0.0,0.0,0.0,0.0,Dine-in,LOC-002,0.0
CUST-00430,OCCASIONAL,BRONZE,2175,0.382,13.0,0.0,0.0,0.0,0.0,DELIVERY,LOC-012,270.28
CUST-00431,HIGH_VALUE,PLATINUM,5788,0.129,14.0,6.87,1.0,1.0,1.0,TAKEOUT,LOC-009,268.34
CUST-00432,OCCASIONAL,BRONZE,2001,0.427,17.0,0.0,0.0,1.0,0.0,TAKEOUT,LOC-013,269.98
CUST-00433,REGULAR,SILVER,827,0.632,11.0,2.01,0.25,0.5,0.75,DINE_IN,LOC-013,269.98
CUST-00434,REGULAR,SILVER,470,0.328,10.0,25.0,1.0,1.0,0.0,DINE_IN,LOC-016,268.49
CUST-00435,NEW,BRONZE,219,0.144,13.0,0.0,0.0,1.0,0.0,DINE_IN,LOC-009,268.34
