anomaly_category,anomaly_type,entity_id,date,description,financial_impact_or_score
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-01-21,"Location LOC-004 daily revenue dropped to $929.14 on 2025-01-21 (65.1% below 7d mean, Z-Score: -1.95)",929.14
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-01-25,"Location LOC-016 daily revenue dropped to $973.45 on 2025-01-25 (52.6% below 7d mean, Z-Score: -1.95)",973.45
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-05-13,"Location LOC-011 daily revenue dropped to $576.06 on 2025-05-13 (74.6% below 7d mean, Z-Score: -1.94)",576.06
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-01-22,"Location LOC-006 daily revenue dropped to $764.27 on 2025-01-22 (68.6% below 7d mean, Z-Score: -1.94)",764.27
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-02-12,"Location LOC-009 daily revenue dropped to $405.96 on 2025-02-12 (79.9% below 7d mean, Z-Score: -1.93)",405.96
sudden_sales_drops,Sudden Sales Drop,LOC-012,2025-02-26,"Location LOC-012 daily revenue dropped to $1,175.90 on 2025-02-26 (62.8% below 7d mean, Z-Score: -1.93)",1175.8999999999999
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-01-07,"Location LOC-016 daily revenue dropped to $998.66 on 2025-01-07 (66.8% below 7d mean, Z-Score: -1.93)",998.66
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-01-13,"Location LOC-003 daily revenue dropped to $471.31 on 2025-01-13 (72.3% below 7d mean, Z-Score: -1.92)",471.31
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-02-11,"Location LOC-006 daily revenue dropped to $783.47 on 2025-02-11 (68.3% below 7d mean, Z-Score: -1.92)",783.47
sudden_sales_drops,Sudden Sales Drop,LOC-012,2025-01-14,"Location LOC-012 daily revenue dropped to $1,188.60 on 2025-01-14 (63.8% below 7d mean, Z-Score: -1.92)",1188.6
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-05-21,"Location LOC-003 daily revenue dropped to $481.49 on 2025-05-21 (81.0% below 7d mean, Z-Score: -1.92)",481.49
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-09-18,"Location LOC-014 daily revenue dropped to $535.85 on 2025-09-18 (80.9% below 7d mean, Z-Score: -1.91)",535.85
sudden_sales_drops,Sudden Sales Drop,LOC-012,2025-03-26,"Location LOC-012 daily revenue dropped to $1,219.79 on 2025-03-26 (68.9% below 7d mean, Z-Score: -1.90)",1219.79
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-01-07,"Location LOC-002 daily revenue dropped to $928.62 on 2025-01-07 (58.5% below 7d mean, Z-Score: -1.90)",928.62
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-01-30,"Location LOC-003 daily revenue dropped to $502.75 on 2025-01-30 (73.4% below 7d mean, Z-Score: -1.90)",502.75
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-02-21,"Location LOC-019 daily revenue dropped to $602.61 on 2025-02-21 (58.8% below 7d mean, Z-Score: -1.89)",602.61
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-01-21,"Location LOC-002 daily revenue dropped to $941.05 on 2025-01-21 (66.3% below 7d mean, Z-Score: -1.89)",941.05
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-02-11,"Location LOC-013 daily revenue dropped to $849.09 on 2025-02-11 (69.1% below 7d mean, Z-Score: -1.89)",849.09
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-01-07,"Location LOC-017 daily revenue dropped to $954.13 on 2025-01-07 (66.9% below 7d mean, Z-Score: -1.88)",954.13
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-06-04,"Location LOC-010 daily revenue dropped to $964.63 on 2025-06-04 (77.5% below 7d mean, Z-Score: -1.88)",964.6299999999999
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-07-29,"Location LOC-020 daily revenue dropped to $499.55 on 2025-07-29 (84.9% below 7d mean, Z-Score: -1.88)",499.55
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-02-18,"Location LOC-013 daily revenue dropped to $876.82 on 2025-02-18 (70.0% below 7d mean, Z-Score: -1.87)",876.82
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-01-14,"Location LOC-006 daily revenue dropped to $846.13 on 2025-01-14 (59.2% below 7d mean, Z-Score: -1.87)",846.13
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-02-04,"Location LOC-009 daily revenue dropped to $485.36 on 2025-02-04 (83.3% below 7d mean, Z-Score: -1.87)",485.36
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-10-07,"Location LOC-019 daily revenue dropped to $630.17 on 2025-10-07 (69.6% below 7d mean, Z-Score: -1.87)",630.1700000000001
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-09-30,"Location LOC-014 daily revenue dropped to $589.32 on 2025-09-30 (80.8% below 7d mean, Z-Score: -1.87)",589.3199999999999
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-03-11,"Location LOC-011 daily revenue dropped to $673.22 on 2025-03-11 (71.4% below 7d mean, Z-Score: -1.87)",673.22
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-04-15,"Location LOC-011 daily revenue dropped to $674.52 on 2025-04-15 (72.9% below 7d mean, Z-Score: -1.87)",674.52
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-09-09,"Location LOC-003 daily revenue dropped to $535.17 on 2025-09-09 (74.2% below 7d mean, Z-Score: -1.87)",535.17
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-04-22,"Location LOC-017 daily revenue dropped to $1,006.71 on 2025-04-22 (76.2% below 7d mean, Z-Score: -1.85)",1006.71
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-02-03,"Location LOC-018 daily revenue dropped to $541.84 on 2025-02-03 (64.4% below 7d mean, Z-Score: -1.85)",541.8399999999999
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-04-28,"Location LOC-013 daily revenue dropped to $926.41 on 2025-04-28 (71.9% below 7d mean, Z-Score: -1.84)",926.4100000000001
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-05-06,"Location LOC-019 daily revenue dropped to $661.03 on 2025-05-06 (64.0% below 7d mean, Z-Score: -1.84)",661.03
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-04-08,"Location LOC-011 daily revenue dropped to $711.60 on 2025-04-08 (73.6% below 7d mean, Z-Score: -1.84)",711.6
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-03-12,"Location LOC-015 daily revenue dropped to $533.49 on 2025-03-12 (78.3% below 7d mean, Z-Score: -1.83)",533.49
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-05-06,"Location LOC-020 daily revenue dropped to $557.59 on 2025-05-06 (78.4% below 7d mean, Z-Score: -1.83)",557.5899999999999
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-02-18,"Location LOC-020 daily revenue dropped to $558.37 on 2025-02-18 (67.6% below 7d mean, Z-Score: -1.83)",558.37
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-05-22,"Location LOC-005 daily revenue dropped to $773.94 on 2025-05-22 (73.0% below 7d mean, Z-Score: -1.83)",773.94
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-01-30,"Location LOC-005 daily revenue dropped to $775.49 on 2025-01-30 (63.8% below 7d mean, Z-Score: -1.83)",775.49
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-07-23,"Location LOC-009 daily revenue dropped to $550.26 on 2025-07-23 (84.1% below 7d mean, Z-Score: -1.82)",550.26
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-04-01,"Location LOC-003 daily revenue dropped to $595.38 on 2025-04-01 (68.5% below 7d mean, Z-Score: -1.81)",595.38
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-07-23,"Location LOC-018 daily revenue dropped to $579.04 on 2025-07-23 (80.1% below 7d mean, Z-Score: -1.81)",579.04
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-01-21,"Location LOC-016 daily revenue dropped to $1,175.76 on 2025-01-21 (54.9% below 7d mean, Z-Score: -1.81)",1175.76
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-05-13,"Location LOC-015 daily revenue dropped to $564.84 on 2025-05-13 (77.4% below 7d mean, Z-Score: -1.81)",564.84
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-02-24,"Location LOC-002 daily revenue dropped to $1,069.34 on 2025-02-24 (57.6% below 7d mean, Z-Score: -1.80)",1069.34
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-04-02,"Location LOC-015 daily revenue dropped to $576.17 on 2025-04-02 (75.3% below 7d mean, Z-Score: -1.80)",576.17
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-01-14,"Location LOC-002 daily revenue dropped to $1,075.39 on 2025-01-14 (58.1% below 7d mean, Z-Score: -1.80)",1075.39
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-04-22,"Location LOC-009 daily revenue dropped to $583.66 on 2025-04-22 (75.5% below 7d mean, Z-Score: -1.79)",583.66
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-01-08,"Location LOC-011 daily revenue dropped to $777.35 on 2025-01-08 (64.8% below 7d mean, Z-Score: -1.79)",777.35
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-04-29,"Location LOC-015 daily revenue dropped to $588.43 on 2025-04-29 (73.6% below 7d mean, Z-Score: -1.79)",588.4300000000001
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-01-14,"Location LOC-017 daily revenue dropped to $1,111.46 on 2025-01-14 (64.5% below 7d mean, Z-Score: -1.79)",1111.46
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-04-30,"Location LOC-018 daily revenue dropped to $610.71 on 2025-04-30 (76.5% below 7d mean, Z-Score: -1.78)",610.71
sudden_sales_drops,Sudden Sales Drop,LOC-012,2025-01-22,"Location LOC-012 daily revenue dropped to $1,435.05 on 2025-01-22 (65.5% below 7d mean, Z-Score: -1.78)",1435.05
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-04-01,"Location LOC-001 daily revenue dropped to $1,550.95 on 2025-04-01 (59.8% below 7d mean, Z-Score: -1.78)",1550.95
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-02-17,"Location LOC-015 daily revenue dropped to $598.40 on 2025-02-17 (62.5% below 7d mean, Z-Score: -1.78)",598.4
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-02-26,"Location LOC-020 daily revenue dropped to $618.17 on 2025-02-26 (65.9% below 7d mean, Z-Score: -1.78)",618.1700000000001
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-02-11,"Location LOC-019 daily revenue dropped to $730.80 on 2025-02-11 (64.0% below 7d mean, Z-Score: -1.78)",730.8
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-02-06,"Location LOC-014 daily revenue dropped to $709.14 on 2025-02-06 (53.7% below 7d mean, Z-Score: -1.78)",709.14
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-06-10,"Location LOC-019 daily revenue dropped to $736.01 on 2025-06-10 (68.6% below 7d mean, Z-Score: -1.77)",736.01
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-04-16,"Location LOC-002 daily revenue dropped to $1,112.13 on 2025-04-16 (66.1% below 7d mean, Z-Score: -1.77)",1112.13
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-12-02,"Location LOC-020 daily revenue dropped to $638.44 on 2025-12-02 (76.0% below 7d mean, Z-Score: -1.76)",638.44
sudden_sales_drops,Sudden Sales Drop,LOC-008,2025-04-02,"Location LOC-008 daily revenue dropped to $713.43 on 2025-04-02 (76.3% below 7d mean, Z-Score: -1.76)",713.43
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-03-03,"Location LOC-018 daily revenue dropped to $647.91 on 2025-03-03 (69.4% below 7d mean, Z-Score: -1.75)",647.91
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-03-31,"Location LOC-005 daily revenue dropped to $871.84 on 2025-03-31 (64.6% below 7d mean, Z-Score: -1.75)",871.84
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-05-27,"Location LOC-003 daily revenue dropped to $672.53 on 2025-05-27 (73.3% below 7d mean, Z-Score: -1.74)",672.53
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-08-06,"Location LOC-005 daily revenue dropped to $882.29 on 2025-08-06 (73.2% below 7d mean, Z-Score: -1.74)",882.29
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-01-15,"Location LOC-006 daily revenue dropped to $1,010.18 on 2025-01-15 (50.5% below 7d mean, Z-Score: -1.74)",1010.1800000000001
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-04-09,"Location LOC-006 daily revenue dropped to $1,012.50 on 2025-04-09 (63.1% below 7d mean, Z-Score: -1.74)",1012.5
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-10-21,"Location LOC-009 daily revenue dropped to $660.10 on 2025-10-21 (75.7% below 7d mean, Z-Score: -1.74)",660.1
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-03-25,"Location LOC-018 daily revenue dropped to $664.23 on 2025-03-25 (71.1% below 7d mean, Z-Score: -1.74)",664.23
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-03-19,"Location LOC-015 daily revenue dropped to $649.07 on 2025-03-19 (72.3% below 7d mean, Z-Score: -1.74)",649.0699999999999
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-05-14,"Location LOC-015 daily revenue dropped to $649.78 on 2025-05-14 (70.1% below 7d mean, Z-Score: -1.74)",649.78
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-02-03,"Location LOC-007 daily revenue dropped to $117.30 on 2025-02-03 (86.7% below 7d mean, Z-Score: -1.73)",117.3
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-02-19,"Location LOC-015 daily revenue dropped to $659.62 on 2025-02-19 (53.4% below 7d mean, Z-Score: -1.73)",659.62
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-01-22,"Location LOC-020 daily revenue dropped to $682.19 on 2025-01-22 (65.2% below 7d mean, Z-Score: -1.73)",682.19
sudden_sales_drops,Sudden Sales Drop,LOC-012,2025-05-26,"Location LOC-012 daily revenue dropped to $1,538.94 on 2025-05-26 (65.5% below 7d mean, Z-Score: -1.72)",1538.94
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-07-16,"Location LOC-001 daily revenue dropped to $1,658.68 on 2025-07-16 (71.6% below 7d mean, Z-Score: -1.72)",1658.68
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-05-28,"Location LOC-013 daily revenue dropped to $1,116.07 on 2025-05-28 (68.4% below 7d mean, Z-Score: -1.72)",1116.0700000000002
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-01-21,"Location LOC-005 daily revenue dropped to $906.38 on 2025-01-21 (59.0% below 7d mean, Z-Score: -1.72)",906.38
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-10-15,"Location LOC-011 daily revenue dropped to $868.99 on 2025-10-15 (71.4% below 7d mean, Z-Score: -1.72)",868.99
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-06-10,"Location LOC-017 daily revenue dropped to $1,226.35 on 2025-06-10 (72.5% below 7d mean, Z-Score: -1.72)",1226.35
sudden_sales_drops,Sudden Sales Drop,LOC-017,2025-10-14,"Location LOC-017 daily revenue dropped to $1,226.76 on 2025-10-14 (65.6% below 7d mean, Z-Score: -1.72)",1226.76
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-02-17,"Location LOC-011 daily revenue dropped to $869.97 on 2025-02-17 (56.5% below 7d mean, Z-Score: -1.72)",869.97
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-01-22,"Location LOC-018 daily revenue dropped to $690.37 on 2025-01-22 (58.3% below 7d mean, Z-Score: -1.71)",690.37
sudden_sales_drops,Sudden Sales Drop,LOC-012,2025-04-23,"Location LOC-012 daily revenue dropped to $1,560.58 on 2025-04-23 (61.7% below 7d mean, Z-Score: -1.71)",1560.58
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-10-15,"Location LOC-004 daily revenue dropped to $1,315.47 on 2025-10-15 (61.2% below 7d mean, Z-Score: -1.71)",1315.47
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-01-29,"Location LOC-004 daily revenue dropped to $1,317.33 on 2025-01-29 (51.8% below 7d mean, Z-Score: -1.71)",1317.33
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-02-13,"Location LOC-015 daily revenue dropped to $686.94 on 2025-02-13 (56.7% below 7d mean, Z-Score: -1.70)",686.94
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-05-22,"Location LOC-001 daily revenue dropped to $1,695.22 on 2025-05-22 (61.7% below 7d mean, Z-Score: -1.70)",1695.22
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-05-19,"Location LOC-004 daily revenue dropped to $1,318.96 on 2025-05-19 (68.5% below 7d mean, Z-Score: -1.70)",1318.96
sudden_sales_drops,Sudden Sales Drop,LOC-004,2025-09-04,"Location LOC-004 daily revenue dropped to $1,325.85 on 2025-09-04 (64.8% below 7d mean, Z-Score: -1.70)",1325.85
sudden_sales_drops,Sudden Sales Drop,LOC-014,2025-01-09,"Location LOC-014 daily revenue dropped to $812.36 on 2025-01-09 (59.7% below 7d mean, Z-Score: -1.70)",812.36
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-03-03,"Location LOC-013 daily revenue dropped to $1,163.58 on 2025-03-03 (56.5% below 7d mean, Z-Score: -1.69)",1163.58
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-09-02,"Location LOC-001 daily revenue dropped to $1,724.39 on 2025-09-02 (65.9% below 7d mean, Z-Score: -1.69)",1724.3899999999999
sudden_sales_drops,Sudden Sales Drop,LOC-003,2025-10-13,"Location LOC-003 daily revenue dropped to $733.48 on 2025-10-13 (68.0% below 7d mean, Z-Score: -1.69)",733.48
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-01-29,"Location LOC-013 daily revenue dropped to $1,177.05 on 2025-01-29 (56.0% below 7d mean, Z-Score: -1.69)",1177.05
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-02-19,"Location LOC-011 daily revenue dropped to $914.56 on 2025-02-19 (51.6% below 7d mean, Z-Score: -1.68)",914.56
sudden_sales_drops,Sudden Sales Drop,LOC-001,2025-03-25,"Location LOC-001 daily revenue dropped to $1,743.11 on 2025-03-25 (57.3% below 7d mean, Z-Score: -1.68)",1743.1100000000001
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-03-18,"Location LOC-015 daily revenue dropped to $721.38 on 2025-03-18 (69.0% below 7d mean, Z-Score: -1.68)",721.38
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-04-01,"Location LOC-011 daily revenue dropped to $928.80 on 2025-04-01 (59.5% below 7d mean, Z-Score: -1.67)",928.8
sudden_sales_drops,Sudden Sales Drop,LOC-005,2025-03-18,"Location LOC-005 daily revenue dropped to $965.89 on 2025-03-18 (66.8% below 7d mean, Z-Score: -1.67)",965.89
sudden_sales_drops,Sudden Sales Drop,LOC-010,2025-09-23,"Location LOC-010 daily revenue dropped to $1,347.91 on 2025-09-23 (61.6% below 7d mean, Z-Score: -1.67)",1347.91
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-09-16,"Location LOC-013 daily revenue dropped to $1,209.93 on 2025-09-16 (69.3% below 7d mean, Z-Score: -1.67)",1209.9299999999998
sudden_sales_drops,Sudden Sales Drop,LOC-006,2025-02-10,"Location LOC-006 daily revenue dropped to $1,100.94 on 2025-02-10 (58.9% below 7d mean, Z-Score: -1.67)",1100.94
sudden_sales_drops,Sudden Sales Drop,LOC-002,2025-12-23,"Location LOC-002 daily revenue dropped to $1,268.58 on 2025-12-23 (66.1% below 7d mean, Z-Score: -1.66)",1268.58
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-01-08,"Location LOC-009 daily revenue dropped to $757.32 on 2025-01-08 (61.3% below 7d mean, Z-Score: -1.66)",757.3199999999999
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-04-09,"Location LOC-018 daily revenue dropped to $747.50 on 2025-04-09 (70.2% below 7d mean, Z-Score: -1.66)",747.5
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-02-12,"Location LOC-020 daily revenue dropped to $759.60 on 2025-02-12 (64.6% below 7d mean, Z-Score: -1.66)",759.5999999999999
sudden_sales_drops,Sudden Sales Drop,LOC-009,2025-01-16,"Location LOC-009 daily revenue dropped to $763.02 on 2025-01-16 (53.2% below 7d mean, Z-Score: -1.66)",763.02
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-05-08,"Location LOC-016 daily revenue dropped to $1,408.57 on 2025-05-08 (58.1% below 7d mean, Z-Score: -1.66)",1408.57
sudden_sales_drops,Sudden Sales Drop,LOC-016,2025-09-09,"Location LOC-016 daily revenue dropped to $1,411.06 on 2025-09-09 (56.2% below 7d mean, Z-Score: -1.66)",1411.06
sudden_sales_drops,Sudden Sales Drop,LOC-007,2025-03-04,"Location LOC-007 daily revenue dropped to $170.48 on 2025-03-04 (87.7% below 7d mean, Z-Score: -1.66)",170.48
sudden_sales_drops,Sudden Sales Drop,LOC-011,2025-05-12,"Location LOC-011 daily revenue dropped to $953.38 on 2025-05-12 (65.1% below 7d mean, Z-Score: -1.65)",953.3800000000001
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-01-07,"Location LOC-018 daily revenue dropped to $755.65 on 2025-01-07 (53.7% below 7d mean, Z-Score: -1.65)",755.65
sudden_sales_drops,Sudden Sales Drop,LOC-020,2025-09-24,"Location LOC-020 daily revenue dropped to $767.57 on 2025-09-24 (53.5% below 7d mean, Z-Score: -1.65)",767.57
sudden_sales_drops,Sudden Sales Drop,LOC-015,2025-05-21,"Location LOC-015 daily revenue dropped to $746.46 on 2025-05-21 (66.8% below 7d mean, Z-Score: -1.65)",746.46
sudden_sales_drops,Sudden Sales Drop,LOC-019,2025-07-23,"Location LOC-019 daily revenue dropped to $870.44 on 2025-07-23 (72.9% below 7d mean, Z-Score: -1.65)",870.44
sudden_sales_drops,Sudden Sales Drop,LOC-013,2025-10-13,"Location LOC-013 daily revenue dropped to $1,238.70 on 2025-10-13 (68.3% below 7d mean, Z-Score: -1.65)",1238.7
sudden_sales_drops,Sudden Sales Drop,LOC-018,2025-10-08,"Location LOC-018 daily revenue dropped to $768.11 on 2025-10-08 (71.0% below 7d mean, Z-Score: -1.64)",768.11
