order_id,customer_id,customer_segment,loyalty_tier,loyalty_points,churn_risk_score,order_date,total_amount,order_status
ORD-000343,CUST-00816,OCCASIONAL,BRONZE,1294.0,0.438,2025-03-22,340.93,COMPLETED
ORD-000344,CUST-44328,CHURNED,BRONZE,504.0,0.982,2025-06-27,279.54,COMPLETED
ORD-000346,CUST-10649,OCCASIONAL,GOLD,1537.0,0.412,2025-08-25,322.56,COMPLETED
ORD-000347,CUST-20365,OCCASIONAL,SILVER,2399.0,0.58,2025-08-31,265.69,COMPLETED
ORD-000348,CUST-20771,OCCASIONAL,BRONZE,801.0,0.438,2025-01-23,257.68,COMPLETED
ORD-000349,CUST-12588,REGULAR,BRONZE,1564.0,0.231,2025-06-08,126.61,COMPLETED
ORD-000350,CUST-00229,HIGH_VALUE,GOLD,11564.0,0.058,2025-08-29,246.23,COMPLETED
ORD-000351,CUST-25087,CHURNED,BRONZE,84.0,0.966,2025-07-20,219.66,COMPLETED
ORD-000352,CUST-36030,OCCASIONAL,BRONZE,1954.0,0.625,2025-11-20,227.94,COMPLETED
ORD-000353,CUST-23404,REGULAR,SILVER,233.0,0.379,2025-09-09,270.86,COMPLETED
ORD-000354,CUST-38221,HIGH_VALUE,GOLD,5785.0,0.086,2025-03-17,478.91,COMPLETED
ORD-000355,CUST-01113,NEW,BRONZE,207.0,0.145,2025-02-04,371.24,COMPLETED
ORD-000356,CUST-41225,HIGH_VALUE,PLATINUM,11713.0,0.055,2025-09-03,214.62,COMPLETED
ORD-000357,CUST-15667,REGULAR,SILVER,226.0,0.572,2025-01-13,189.91,COMPLETED
ORD-000358,CUST-03145,REGULAR,GOLD,438.0,0.345,2025-08-15,177.28,COMPLETED
ORD-000359,CUST-32285,HIGH_VALUE,PLATINUM,8625.0,0.059,2025-12-14,239.75,COMPLETED
ORD-000360,CUST-15129,OCCASIONAL,SILVER,1741.0,0.386,2025-08-12,284.35,COMPLETED
ORD-000361,CUST-15960,HIGH_VALUE,GOLD,10728.0,0.059,2025-06-13,208.95,COMPLETED
ORD-000362,CUST-29820,HIGH_VALUE,PLATINUM,11477.0,0.035,2025-09-03,186.6,COMPLETED
ORD-000363,CUST-22599,CHURNED,BRONZE,441.0,0.901,2025-07-05,237.27,COMPLETED
ORD-000364,CUST-12909,OCCASIONAL,GOLD,769.0,0.393,2025-08-02,154.79,COMPLETED
ORD-000365,CUST-35106,REGULAR,SILVER,687.0,0.435,2025-12-14,247.31,COMPLETED
ORD-000366,CUST-32140,NEW,BRONZE,153.0,0.136,2025-06-12,303.3,COMPLETED
ORD-000367,CUST-41850,REGULAR,BRONZE,869.0,0.258,2025-12-20,230.34,COMPLETED
ORD-000368,CUST-48740,CHURNED,SILVER,463.0,0.851,2025-12-04,284.03,COMPLETED
ORD-000369,CUST-31176,NEW,BRONZE,178.0,0.199,2025-03-30,276.47,COMPLETED
ORD-000370,CUST-05601,OCCASIONAL,SILVER,1445.0,0.206,2025-02-03,116.35,COMPLETED
ORD-000371,CUST-06188,REGULAR,BRONZE,1313.0,0.575,2025-02-19,461.56,COMPLETED
ORD-000372,CUST-33023,REGULAR,GOLD,154.0,0.369,2025-01-10,303.57,COMPLETED
ORD-000373,CUST-33415,NEW,BRONZE,240.0,0.14,2025-02-16,82.79,COMPLETED
ORD-000374,CUST-42340,CHURNED,SILVER,447.0,0.861,2025-09-19,205.1,COMPLETED
ORD-000375,CUST-17258,NEW,BRONZE,19.0,0.141,2025-02-05,400.23,COMPLETED
ORD-000376,CUST-26990,NEW,BRONZE,195.0,0.14,2025-05-19,258.48,COMPLETED
ORD-000377,CUST-25937,HIGH_VALUE,GOLD,8731.0,0.094,2025-11-16,237.88,COMPLETED
ORD-000378,CUST-35980,NEW,BRONZE,29.0,0.116,2025-01-12,216.03,COMPLETED
ORD-000379,CUST-43151,HIGH_VALUE,PLATINUM,13548.0,0.061,2025-11-08,364.73,COMPLETED
ORD-000380,CUST-15630,OCCASIONAL,SILVER,869.0,0.38,2025-05-04,246.69,COMPLETED
ORD-000381,CUST-30847,REGULAR,BRONZE,1222.0,0.262,2025-02-28,250.59,COMPLETED
ORD-000382,CUST-16754,OCCASIONAL,BRONZE,1749.0,0.237,2025-09-25,313.59,COMPLETED
ORD-000383,CUST-36715,HIGH_VALUE,GOLD,6966.0,0.112,2025-08-29,191.61,COMPLETED
ORD-000385,CUST-26216,CHURNED,BRONZE,456.0,0.858,2025-10-10,199.7,COMPLETED
ORD-000386,CUST-29525,OCCASIONAL,SILVER,1409.0,0.387,2025-11-05,168.46,COMPLETED
ORD-000387,CUST-29122,REGULAR,BRONZE,1291.0,0.223,2025-05-04,376.37,COMPLETED
ORD-000388,CUST-28951,REGULAR,BRONZE,1505.0,0.54,2025-03-23,202.69,COMPLETED
ORD-000389,CUST-09115,REGULAR,BRONZE,458.0,0.266,2025-10-16,165.16,COMPLETED
ORD-000390,CUST-15299,REGULAR,BRONZE,397.0,0.21,2025-11-06,115.24,COMPLETED
ORD-000391,CUST-29759,NEW,BRONZE,69.0,0.275,2025-12-28,185.62,COMPLETED
ORD-000392,CUST-24911,REGULAR,GOLD,274.0,0.275,2025-06-21,195.63,COMPLETED
ORD-000394,CUST-30236,REGULAR,BRONZE,911.0,0.542,2025-10-26,252.73,COMPLETED
ORD-000395,CUST-15253,CHURNED,SILVER,213.0,0.947,2025-05-28,239.05,COMPLETED
ORD-000396,CUST-18954,HIGH_VALUE,GOLD,13476.0,0.107,2025-12-12,219.1,COMPLETED
ORD-000397,CUST-34626,REGULAR,BRONZE,2295.0,0.262,2025-11-21,159.13,COMPLETED
ORD-000398,CUST-48971,OCCASIONAL,SILVER,369.0,0.325,2025-06-26,465.37,COMPLETED
ORD-000399,CUST-16795,CHURNED,BRONZE,245.0,0.952,2025-10-16,357.05,COMPLETED
ORD-000400,CUST-13747,REGULAR,SILVER,1540.0,0.442,2025-10-18,229.11,COMPLETED
ORD-000401,CUST-08582,REGULAR,BRONZE,428.0,0.318,2025-02-21,155.82,COMPLETED
ORD-000402,CUST-31035,OCCASIONAL,GOLD,2316.0,0.214,2025-12-03,241.72,COMPLETED
ORD-000403,CUST-04073,OCCASIONAL,SILVER,1538.0,0.448,2025-07-20,177.32,COMPLETED
ORD-000404,CUST-20990,NEW,BRONZE,172.0,0.123,2025-11-11,278.46,COMPLETED
ORD-000405,CUST-08319,OCCASIONAL,BRONZE,941.0,0.41,2025-05-19,278.17,COMPLETED
ORD-000406,CUST-44401,HIGH_VALUE,PLATINUM,9883.0,0.12,2025-12-01,345.2,COMPLETED
ORD-000408,CUST-28098,OCCASIONAL,GOLD,1641.0,0.317,2025-01-05,215.02,COMPLETED
ORD-000409,CUST-30085,REGULAR,BRONZE,1569.0,0.511,2025-12-04,153.69,COMPLETED
ORD-000410,CUST-15705,REGULAR,BRONZE,372.0,0.21,2025-02-15,215.82,COMPLETED
ORD-000413,CUST-12919,REGULAR,BRONZE,801.0,0.544,2025-12-17,279.91,COMPLETED
ORD-000414,CUST-28734,CHURNED,BRONZE,96.0,0.984,2025-08-11,308.01,COMPLETED
ORD-000415,CUST-19469,HIGH_VALUE,PLATINUM,13083.0,0.041,2025-08-30,268.33,COMPLETED
ORD-000416,CUST-35477,REGULAR,BRONZE,2227.0,0.563,2025-07-02,299.04,COMPLETED
ORD-000417,CUST-38244,REGULAR,SILVER,661.0,0.346,2025-05-09,218.64,COMPLETED
ORD-000418,CUST-26341,OCCASIONAL,SILVER,1117.0,0.236,2025-05-23,278.72,PENDING
ORD-000420,CUST-12230,OCCASIONAL,BRONZE,868.0,0.288,2025-10-17,579.62,COMPLETED
ORD-000421,CUST-32714,REGULAR,BRONZE,1898.0,0.552,2025-11-01,345.56,COMPLETED
ORD-000422,CUST-01427,REGULAR,BRONZE,1931.0,0.346,2025-11-01,296.01,COMPLETED
ORD-000423,CUST-04643,CHURNED,SILVER,91.0,0.824,2025-02-15,238.48,COMPLETED
ORD-000424,CUST-12104,REGULAR,SILVER,934.0,0.239,2025-07-17,477.78,COMPLETED
ORD-000425,CUST-09580,REGULAR,GOLD,1959.0,0.486,2025-01-29,255.71,COMPLETED
ORD-000426,CUST-32323,REGULAR,BRONZE,348.0,0.47,2025-08-03,333.91,COMPLETED
ORD-000427,CUST-16906,HIGH_VALUE,GOLD,12328.0,0.093,2025-06-29,278.71,COMPLETED
ORD-000428,CUST-37787,OCCASIONAL,BRONZE,2080.0,0.45,2025-11-29,142.06,COMPLETED
ORD-000429,CUST-36347,HIGH_VALUE,PLATINUM,11439.0,0.144,2025-06-01,280.35,COMPLETED
ORD-000430,CUST-18849,REGULAR,SILVER,1989.0,0.616,2025-02-28,219.71,COMPLETED
ORD-000431,CUST-31162,REGULAR,SILVER,331.0,0.376,2025-03-09,526.1,COMPLETED
ORD-000432,CUST-12247,NEW,BRONZE,176.0,0.297,2025-10-20,225.25,PENDING
ORD-000433,CUST-05372,OCCASIONAL,GOLD,1034.0,0.308,2025-08-25,431.33,COMPLETED
ORD-000434,CUST-17835,REGULAR,GOLD,910.0,0.411,2025-02-20,127.29,COMPLETED
ORD-000435,CUST-40934,CHURNED,SILVER,106.0,0.879,2025-02-11,425.27,COMPLETED
ORD-000436,CUST-42335,REGULAR,SILVER,1547.0,0.36,2025-09-26,240.49,COMPLETED
ORD-000437,CUST-27370,REGULAR,BRONZE,2023.0,0.308,2025-02-06,177.95,COMPLETED
ORD-000438,CUST-27109,NEW,BRONZE,19.0,0.26,2025-11-09,279.82,COMPLETED
ORD-000439,CUST-00186,REGULAR,BRONZE,1009.0,0.568,2025-09-28,137.43,COMPLETED
ORD-000440,CUST-18771,CHURNED,SILVER,535.0,0.836,2025-02-09,303.59,COMPLETED
ORD-000441,CUST-28333,OCCASIONAL,BRONZE,805.0,0.228,2025-02-11,344.42,COMPLETED
ORD-000442,CUST-01640,REGULAR,BRONZE,295.0,0.346,2025-12-27,389.09,COMPLETED
ORD-000443,CUST-28561,NEW,BRONZE,32.0,0.246,2025-06-08,88.72,COMPLETED
ORD-000444,CUST-45575,REGULAR,BRONZE,964.0,0.273,2025-06-07,179.26,COMPLETED
ORD-000445,CUST-17856,REGULAR,GOLD,2025.0,0.258,2025-11-07,537.69,COMPLETED
ORD-000446,CUST-29936,REGULAR,GOLD,1620.0,0.369,2025-12-16,418.62,COMPLETED
ORD-000447,CUST-47335,CHURNED,BRONZE,92.0,0.817,2025-12-27,354.11,COMPLETED
ORD-000448,CUST-33461,OCCASIONAL,SILVER,132.0,0.341,2025-10-17,412.93,COMPLETED
ORD-000449,CUST-36155,NEW,BRONZE,151.0,0.228,2025-06-08,178.05,COMPLETED
ORD-000450,CUST-33087,REGULAR,GOLD,457.0,0.546,2025-02-10,304.81,COMPLETED
ORD-000451,CUST-49374,OCCASIONAL,GOLD,506.0,0.64,2025-10-26,209.45,COMPLETED
ORD-000452,CUST-26482,OCCASIONAL,BRONZE,1070.0,0.235,2025-08-07,302.61,COMPLETED
ORD-000453,CUST-16963,REGULAR,BRONZE,375.0,0.451,2025-06-24,231.93,COMPLETED
ORD-000455,CUST-31107,OCCASIONAL,GOLD,2354.0,0.584,2025-02-24,292.71,COMPLETED
ORD-000456,CUST-07518,OCCASIONAL,SILVER,1446.0,0.439,2025-07-17,167.24,COMPLETED
ORD-000457,CUST-20892,NEW,BRONZE,52.0,0.231,2025-01-06,389.01,COMPLETED
ORD-000458,CUST-37461,NEW,BRONZE,28.0,0.284,2025-07-09,226.77,COMPLETED
ORD-000459,CUST-07995,HIGH_VALUE,GOLD,2500.0,0.119,2025-01-28,436.08,COMPLETED
ORD-000460,CUST-46595,REGULAR,GOLD,841.0,0.431,2025-02-28,255.44,COMPLETED
ORD-000461,CUST-33621,CHURNED,BRONZE,177.0,0.902,2025-02-28,285.73,COMPLETED
ORD-000462,CUST-GUEST,,,,,2025-09-06,206.18,COMPLETED
ORD-000463,CUST-16976,OCCASIONAL,BRONZE,2209.0,0.296,2025-10-14,70.83,COMPLETED
ORD-000464,CUST-03170,NEW,BRONZE,182.0,0.152,2025-08-15,408.75,COMPLETED
ORD-000465,CUST-07341,HIGH_VALUE,GOLD,10737.0,0.077,2025-12-20,390.11,COMPLETED
ORD-000466,CUST-29577,CHURNED,BRONZE,295.0,0.907,2025-06-08,299.83,COMPLETED
ORD-000468,CUST-18725,NEW,BRONZE,179.0,0.242,2025-11-23,363.58,COMPLETED
ORD-000469,CUST-11433,NEW,BRONZE,67.0,0.13,2025-04-11,189.73,COMPLETED
ORD-000470,CUST-24643,OCCASIONAL,SILVER,331.0,0.495,2025-12-21,157.44,COMPLETED
ORD-000471,CUST-05087,REGULAR,SILVER,2350.0,0.243,2025-01-06,225.58,COMPLETED
ORD-000472,CUST-40698,REGULAR,BRONZE,191.0,0.589,2025-12-22,177.5,COMPLETED
ORD-000473,CUST-34380,REGULAR,SILVER,712.0,0.213,2025-01-22,129.38,COMPLETED
ORD-000474,CUST-04956,OCCASIONAL,GOLD,2026.0,0.576,2025-11-30,286.26,COMPLETED
ORD-000475,CUST-GUEST,,,,,2025-07-27,399.41,COMPLETED
ORD-000476,CUST-43521,REGULAR,BRONZE,1287.0,0.504,2025-12-29,239.85,COMPLETED
ORD-000477,CUST-47039,OCCASIONAL,BRONZE,511.0,0.57,2025-02-06,185.63,COMPLETED
ORD-000478,CUST-49465,HIGH_VALUE,PLATINUM,14824.0,0.065,2025-08-05,138.76,COMPLETED
ORD-000479,CUST-18851,NEW,BRONZE,51.0,0.281,2025-12-22,195.87,COMPLETED
ORD-000480,CUST-49085,REGULAR,BRONZE,1983.0,0.475,2025-07-26,152.58,COMPLETED
ORD-000481,CUST-06905,CHURNED,SILVER,487.0,0.916,2025-08-29,262.99,COMPLETED
ORD-000482,CUST-14956,REGULAR,BRONZE,1231.0,0.306,2025-09-24,152.05,COMPLETED
ORD-000484,CUST-45328,REGULAR,SILVER,1880.0,0.549,2025-08-29,226.9,COMPLETED
ORD-000485,CUST-18566,NEW,BRONZE,4.0,0.221,2025-08-15,239.74,COMPLETED
ORD-000486,CUST-06320,HIGH_VALUE,GOLD,8287.0,0.082,2025-12-03,154.2,COMPLETED
ORD-000487,CUST-22117,REGULAR,SILVER,838.0,0.278,2025-01-23,113.12,COMPLETED
ORD-000488,CUST-15793,REGULAR,SILVER,1462.0,0.593,2025-05-04,239.74,COMPLETED
ORD-000489,CUST-26628,OCCASIONAL,SILVER,1331.0,0.213,2025-12-17,267.48,COMPLETED
ORD-000490,CUST-25097,HIGH_VALUE,GOLD,4699.0,0.111,2025-11-29,324.8,COMPLETED
ORD-000492,CUST-49473,REGULAR,BRONZE,1554.0,0.354,2025-08-26,340.46,COMPLETED
ORD-000493,CUST-GUEST,,,,,2025-05-02,223.6,COMPLETED
ORD-000495,CUST-19558,REGULAR,BRONZE,662.0,0.36,2025-07-07,471.39,COMPLETED
ORD-000496,CUST-07591,OCCASIONAL,GOLD,1772.0,0.473,2025-06-01,147.84,COMPLETED
ORD-000498,CUST-17637,NEW,BRONZE,93.0,0.192,2025-02-08,189.47,COMPLETED
ORD-000499,CUST-01577,CHURNED,BRONZE,254.0,0.907,2025-12-24,197.46,COMPLETED
ORD-000500,CUST-07853,OCCASIONAL,BRONZE,454.0,0.647,2025-12-27,275.99,COMPLETED
ORD-000501,CUST-06342,OCCASIONAL,BRONZE,501.0,0.284,2025-09-25,379.93,COMPLETED
ORD-000502,CUST-13874,REGULAR,GOLD,2066.0,0.366,2025-07-30,361.05,PENDING
ORD-000503,CUST-08624,NEW,BRONZE,106.0,0.129,2025-05-15,120.67,COMPLETED
ORD-000504,CUST-33858,OCCASIONAL,GOLD,1237.0,0.59,2025-11-08,684.7,COMPLETED
ORD-000506,CUST-33798,CHURNED,BRONZE,81.0,0.809,2025-03-17,228.23,COMPLETED
ORD-000507,CUST-09610,CHURNED,BRONZE,239.0,0.821,2025-12-06,406.99,COMPLETED
ORD-000508,CUST-28563,OCCASIONAL,BRONZE,2035.0,0.336,2025-11-10,242.43,COMPLETED
ORD-000509,CUST-18826,HIGH_VALUE,PLATINUM,8543.0,0.096,2025-12-17,264.84,COMPLETED
ORD-000510,CUST-10189,REGULAR,BRONZE,1412.0,0.504,2025-10-06,224.05,COMPLETED
ORD-000511,CUST-16626,NEW,BRONZE,225.0,0.176,2025-08-24,229.13,COMPLETED
ORD-000512,CUST-31955,CHURNED,BRONZE,411.0,0.935,2025-06-22,306.87,COMPLETED
ORD-000513,CUST-38459,CHURNED,BRONZE,178.0,0.907,2025-12-12,203.96,COMPLETED
ORD-000514,CUST-03174,REGULAR,BRONZE,1514.0,0.299,2025-11-22,234.33,COMPLETED
ORD-000515,CUST-45104,NEW,BRONZE,90.0,0.171,2025-01-23,472.05,COMPLETED
ORD-000516,CUST-08040,OCCASIONAL,BRONZE,1122.0,0.259,2025-01-13,528.3,COMPLETED
ORD-000517,CUST-09009,REGULAR,GOLD,1001.0,0.403,2025-06-08,349.4,COMPLETED
ORD-000518,CUST-GUEST,,,,,2025-11-07,160.17,COMPLETED
ORD-000519,CUST-44867,OCCASIONAL,SILVER,352.0,0.533,2025-12-27,105.53,COMPLETED
ORD-000520,CUST-48824,REGULAR,BRONZE,1092.0,0.251,2025-03-13,229.01,COMPLETED
ORD-000521,CUST-34022,CHURNED,SILVER,589.0,0.921,2025-08-18,169.14,COMPLETED
ORD-000522,CUST-12557,CHURNED,BRONZE,162.0,0.987,2025-06-10,218.64,COMPLETED
ORD-000523,CUST-32156,REGULAR,BRONZE,2002.0,0.343,2025-12-22,353.1,COMPLETED
ORD-000524,CUST-31522,REGULAR,BRONZE,725.0,0.432,2025-11-16,284.63,COMPLETED
ORD-000525,CUST-30014,REGULAR,BRONZE,562.0,0.448,2025-11-15,496.66,COMPLETED
ORD-000526,CUST-44293,NEW,BRONZE,52.0,0.227,2025-07-09,275.63,COMPLETED
ORD-000527,CUST-23343,REGULAR,BRONZE,1221.0,0.397,2025-06-21,288.4,COMPLETED
ORD-000528,CUST-GUEST,,,,,2025-05-01,295.24,COMPLETED
ORD-000529,CUST-GUEST,,,,,2025-01-28,184.8,COMPLETED
ORD-000530,CUST-25565,OCCASIONAL,SILVER,635.0,0.224,2025-11-22,307.95,COMPLETED
ORD-000531,CUST-06253,OCCASIONAL,SILVER,775.0,0.633,2025-11-07,417.8,COMPLETED
ORD-000532,CUST-28350,HIGH_VALUE,GOLD,14822.0,0.113,2025-12-31,154.79,COMPLETED
ORD-000533,CUST-26141,OCCASIONAL,SILVER,1062.0,0.419,2025-12-30,258.28,COMPLETED
ORD-000534,CUST-23384,REGULAR,SILVER,1448.0,0.408,2025-08-05,177.38,COMPLETED
ORD-000535,CUST-27977,CHURNED,BRONZE,56.0,0.838,2025-10-24,430.38,COMPLETED
ORD-000536,CUST-39186,REGULAR,BRONZE,1861.0,0.365,2025-12-15,283.6,COMPLETED
ORD-000537,CUST-26484,NEW,BRONZE,201.0,0.13,2025-11-18,283.8,COMPLETED
ORD-000538,CUST-47903,REGULAR,BRONZE,2253.0,0.616,2025-04-20,262.5,COMPLETED
ORD-000539,CUST-12831,REGULAR,SILVER,591.0,0.227,2025-07-03,89.75,COMPLETED
ORD-000540,CUST-36824,HIGH_VALUE,PLATINUM,6891.0,0.11,2025-03-04,133.34,COMPLETED
ORD-000541,CUST-43464,HIGH_VALUE,PLATINUM,13240.0,0.117,2025-12-18,171.95,COMPLETED
ORD-000542,CUST-06366,CHURNED,BRONZE,511.0,0.985,2025-08-22,113.92,COMPLETED
ORD-000543,CUST-33453,REGULAR,BRONZE,2377.0,0.225,2025-04-13,242.45,COMPLETED
ORD-000544,CUST-20657,REGULAR,BRONZE,1489.0,0.205,2025-09-14,124.47,COMPLETED
ORD-000545,CUST-46631,REGULAR,BRONZE,1947.0,0.471,2025-08-25,212.11,COMPLETED
ORD-000546,CUST-47086,CHURNED,SILVER,464.0,0.877,2025-06-03,327.17,COMPLETED
ORD-000547,CUST-31055,HIGH_VALUE,PLATINUM,7758.0,0.134,2025-02-25,161.52,COMPLETED
ORD-000548,CUST-42347,OCCASIONAL,SILVER,375.0,0.473,2025-09-14,265.9,COMPLETED
ORD-000549,CUST-24882,HIGH_VALUE,PLATINUM,10901.0,0.061,2025-07-25,188.83,COMPLETED
ORD-000550,CUST-17761,HIGH_VALUE,PLATINUM,4863.0,0.14,2025-10-25,138.26,COMPLETED
ORD-000551,CUST-35495,NEW,BRONZE,192.0,0.189,2025-07-25,167.81,COMPLETED
ORD-000552,CUST-11831,REGULAR,BRONZE,471.0,0.348,2025-11-19,234.72,COMPLETED
ORD-000553,CUST-03129,HIGH_VALUE,PLATINUM,12498.0,0.049,2025-08-04,435.61,COMPLETED
ORD-000554,CUST-21211,HIGH_VALUE,GOLD,10844.0,0.131,2025-08-08,171.37,COMPLETED
ORD-000555,CUST-17416,CHURNED,SILVER,171.0,0.976,2025-11-26,92.28,COMPLETED
ORD-000556,CUST-44187,OCCASIONAL,GOLD,1518.0,0.471,2025-06-18,347.51,COMPLETED
ORD-000557,CUST-15645,HIGH_VALUE,GOLD,7422.0,0.086,2025-03-07,207.58,COMPLETED
ORD-000558,CUST-11113,CHURNED,SILVER,65.0,0.971,2025-01-15,424.15,COMPLETED
ORD-000559,CUST-22617,REGULAR,SILVER,2386.0,0.288,2025-10-18,507.41,COMPLETED
ORD-000560,CUST-23348,REGULAR,SILVER,981.0,0.613,2025-08-26,382.98,COMPLETED
ORD-000562,CUST-37245,REGULAR,SILVER,1604.0,0.305,2025-04-06,296.2,COMPLETED
ORD-000563,CUST-17327,REGULAR,BRONZE,2266.0,0.504,2025-03-07,175.64,COMPLETED
ORD-000564,CUST-38897,OCCASIONAL,SILVER,2281.0,0.308,2025-01-08,101.42,COMPLETED
ORD-000565,CUST-22800,HIGH_VALUE,GOLD,4167.0,0.023,2025-05-31,142.39,COMPLETED
ORD-000566,CUST-37310,CHURNED,BRONZE,553.0,0.935,2025-08-16,170.38,COMPLETED
ORD-000567,CUST-31173,OCCASIONAL,BRONZE,1592.0,0.3,2025-06-14,404.22,COMPLETED
ORD-000568,CUST-22517,CHURNED,BRONZE,524.0,0.802,2025-06-28,350.26,COMPLETED
ORD-000569,CUST-18440,REGULAR,GOLD,879.0,0.494,2025-12-04,234.0,COMPLETED
ORD-000570,CUST-06203,REGULAR,BRONZE,948.0,0.531,2025-05-31,290.48,COMPLETED
ORD-000571,CUST-44732,CHURNED,SILVER,218.0,0.93,2025-07-23,186.59,COMPLETED
ORD-000572,CUST-10286,HIGH_VALUE,GOLD,3136.0,0.141,2025-10-29,316.88,COMPLETED
ORD-000573,CUST-00183,CHURNED,SILVER,441.0,0.896,2025-06-15,366.64,COMPLETED
ORD-000574,CUST-13688,REGULAR,BRONZE,1916.0,0.386,2025-08-27,129.62,COMPLETED
ORD-000575,CUST-09157,CHURNED,SILVER,289.0,0.894,2025-11-22,335.79,COMPLETED
ORD-000576,CUST-31088,REGULAR,BRONZE,2113.0,0.364,2025-12-17,234.01,COMPLETED
ORD-000578,CUST-13632,REGULAR,BRONZE,2368.0,0.46,2025-12-10,272.22,COMPLETED
ORD-000579,CUST-30136,CHURNED,SILVER,87.0,0.917,2025-07-16,260.17,COMPLETED
ORD-000580,CUST-00353,OCCASIONAL,GOLD,455.0,0.603,2025-04-25,231.62,COMPLETED
ORD-000581,CUST-49563,OCCASIONAL,GOLD,1668.0,0.266,2025-07-05,236.5,COMPLETED
ORD-000582,CUST-07414,REGULAR,SILVER,315.0,0.456,2025-12-26,376.42,COMPLETED
ORD-000583,CUST-24698,REGULAR,BRONZE,1731.0,0.312,2025-07-16,307.95,COMPLETED
ORD-000584,CUST-21288,REGULAR,BRONZE,201.0,0.597,2025-05-23,265.69,COMPLETED
ORD-000585,CUST-16945,REGULAR,BRONZE,1846.0,0.374,2025-08-30,209.18,COMPLETED
ORD-000586,CUST-39989,OCCASIONAL,SILVER,1402.0,0.382,2025-04-18,370.97,COMPLETED
ORD-000587,CUST-12794,NEW,BRONZE,21.0,0.191,2025-02-07,318.04,COMPLETED
ORD-000588,CUST-35170,NEW,BRONZE,250.0,0.105,2025-03-04,358.53,COMPLETED
ORD-000589,CUST-11771,HIGH_VALUE,PLATINUM,6795.0,0.076,2025-03-04,275.77,COMPLETED
ORD-000590,CUST-41971,NEW,BRONZE,83.0,0.146,2025-03-14,236.02,COMPLETED
ORD-000591,CUST-49790,REGULAR,SILVER,572.0,0.521,2025-03-08,167.77,COMPLETED
ORD-000592,CUST-29736,REGULAR,BRONZE,1935.0,0.536,2025-09-02,225.98,COMPLETED
ORD-000593,CUST-06992,OCCASIONAL,BRONZE,208.0,0.392,2025-03-25,211.34,COMPLETED
ORD-000594,CUST-00718,REGULAR,BRONZE,1943.0,0.373,2025-05-30,251.18,COMPLETED
ORD-000595,CUST-25776,OCCASIONAL,SILVER,1628.0,0.255,2025-12-01,152.07,COMPLETED
ORD-000596,CUST-18544,CHURNED,SILVER,342.0,0.886,2025-07-11,356.73,COMPLETED
ORD-000597,CUST-22669,REGULAR,SILVER,820.0,0.435,2025-09-13,384.37,COMPLETED
ORD-000598,CUST-18173,REGULAR,GOLD,2217.0,0.238,2025-03-22,109.01,COMPLETED
ORD-000599,CUST-40374,REGULAR,BRONZE,976.0,0.458,2025-03-29,98.22,COMPLETED
ORD-000600,CUST-25506,REGULAR,SILVER,215.0,0.601,2025-01-20,211.61,COMPLETED
ORD-000601,CUST-47449,CHURNED,BRONZE,68.0,0.968,2025-03-20,401.85,COMPLETED
ORD-000602,CUST-41711,OCCASIONAL,BRONZE,844.0,0.296,2025-05-03,375.34,COMPLETED
ORD-000603,CUST-07464,REGULAR,GOLD,246.0,0.319,2025-03-23,193.05,COMPLETED
ORD-000604,CUST-44736,CHURNED,BRONZE,596.0,0.831,2025-02-14,251.36,COMPLETED
ORD-000605,CUST-22608,REGULAR,GOLD,287.0,0.216,2025-03-01,489.82,COMPLETED
ORD-000606,CUST-41129,REGULAR,SILVER,1866.0,0.564,2025-07-06,188.83,COMPLETED
ORD-000607,CUST-13992,CHURNED,BRONZE,515.0,0.886,2025-04-04,362.74,COMPLETED
ORD-000608,CUST-06914,OCCASIONAL,BRONZE,1198.0,0.425,2025-06-05,107.2,COMPLETED
ORD-000609,CUST-21715,REGULAR,BRONZE,647.0,0.269,2025-07-20,134.22,COMPLETED
ORD-000610,CUST-11180,REGULAR,SILVER,160.0,0.209,2025-09-22,348.17,COMPLETED
ORD-000611,CUST-47130,OCCASIONAL,BRONZE,398.0,0.334,2025-01-20,138.81,COMPLETED
ORD-000612,CUST-17194,HIGH_VALUE,GOLD,14836.0,0.077,2025-11-03,503.94,COMPLETED
ORD-000613,CUST-48598,REGULAR,BRONZE,1707.0,0.362,2025-08-29,484.3,COMPLETED
ORD-000614,CUST-33266,OCCASIONAL,SILVER,108.0,0.533,2025-02-09,160.8,COMPLETED
ORD-000615,CUST-13874,REGULAR,GOLD,2066.0,0.366,2025-11-25,254.93,COMPLETED
ORD-000616,CUST-38086,REGULAR,GOLD,1589.0,0.375,2025-12-08,422.86,COMPLETED
ORD-000617,CUST-16297,REGULAR,SILVER,854.0,0.563,2025-01-31,175.49,COMPLETED
ORD-000618,CUST-26800,OCCASIONAL,BRONZE,1542.0,0.395,2025-05-02,231.43,COMPLETED
ORD-000619,CUST-13173,REGULAR,SILVER,1842.0,0.2,2025-11-06,150.82,COMPLETED
ORD-000620,CUST-13426,CHURNED,BRONZE,445.0,0.955,2025-10-15,263.29,COMPLETED
ORD-000621,CUST-GUEST,,,,,2025-03-27,234.1,COMPLETED
ORD-000623,CUST-21654,REGULAR,SILVER,780.0,0.364,2025-06-07,227.25,COMPLETED
ORD-000625,CUST-46882,REGULAR,BRONZE,1631.0,0.202,2025-08-25,235.95,COMPLETED
