inventory_id,location_id,item_id,snapshot_date,starting_stock,quantity_received,quantity_sold,quantity_wasted,ending_stock,reorder_point,stock_status
INV-0000287,LOC-012,ITEM-116,2025-01-01,103,52,29,2,124,15,OPTIMAL
INV-0000288,LOC-012,ITEM-115,2025-01-01,143,11,17,0,137,29,OPTIMAL
INV-0000289,LOC-012,ITEM-081,2025-01-01,48,57,35,1,69,28,OPTIMAL
INV-0000290,LOC-012,ITEM-150,2025-01-01,149,80,94,0,135,27,OPTIMAL
INV-0000291,LOC-012,ITEM-036,2025-01-01,140,14,123,2,29,35,REORDER_TRIGGERED
INV-0000292,LOC-012,ITEM-017,2025-01-01,46,71,38,2,77,33,OPTIMAL
INV-0000293,LOC-012,ITEM-135,2025-01-01,27,70,95,0,2,16,REORDER_TRIGGERED
INV-0000294,LOC-012,ITEM-031,2025-01-01,26,15,37,1,3,35,REORDER_TRIGGERED
INV-0000295,LOC-012,ITEM-089,2025-01-01,138,32,140,0,30,22,OPTIMAL
INV-0000296,LOC-012,ITEM-108,2025-01-01,55,49,86,0,18,25,REORDER_TRIGGERED
INV-0000297,LOC-012,ITEM-050,2025-01-01,115,57,78,2,92,20,OPTIMAL
INV-0000298,LOC-012,ITEM-049,2025-01-01,65,33,29,1,68,21,OPTIMAL
INV-0000299,LOC-012,ITEM-073,2025-01-01,47,21,30,1,37,17,OPTIMAL
INV-0000300,LOC-012,ITEM-080,2025-01-01,57,42,99,0,0,20,CRITICAL_OUT_OF_STOCK
INV-0000301,LOC-013,ITEM-086,2025-01-01,68,78,86,2,58,36,OPTIMAL
INV-0000302,LOC-013,ITEM-047,2025-01-01,81,78,111,1,47,16,OPTIMAL
INV-0000303,LOC-013,ITEM-115,2025-01-01,67,78,23,2,120,21,OPTIMAL
INV-0000304,LOC-013,ITEM-068,2025-01-01,150,33,38,1,144,30,OPTIMAL
INV-0000305,LOC-013,ITEM-130,2025-01-01,61,36,43,0,54,37,OPTIMAL
INV-0000306,LOC-013,ITEM-018,2025-01-01,121,49,69,2,99,18,OPTIMAL
INV-0000307,LOC-013,ITEM-081,2025-01-01,29,64,22,1,70,27,OPTIMAL
INV-0000308,LOC-013,ITEM-135,2025-01-01,119,32,28,0,123,15,OPTIMAL
INV-0000309,LOC-013,ITEM-133,2025-01-01,142,73,40,1,174,29,OPTIMAL
INV-0000310,LOC-013,ITEM-040,2025-01-01,145,57,59,1,142,29,OPTIMAL
INV-0000311,LOC-013,ITEM-072,2025-01-01,114,40,124,4,26,30,REORDER_TRIGGERED
INV-0000312,LOC-013,ITEM-042,2025-01-01,147,12,55,2,102,38,OPTIMAL
INV-0000313,LOC-013,ITEM-145,2025-01-01,40,66,61,2,43,20,OPTIMAL
INV-0000314,LOC-013,ITEM-020,2025-01-01,36,65,20,1,80,28,OPTIMAL
INV-0000315,LOC-013,ITEM-131,2025-01-01,21,79,53,0,47,24,OPTIMAL
INV-0000316,LOC-013,ITEM-032,2025-01-01,73,79,75,2,75,17,OPTIMAL
INV-0000317,LOC-013,ITEM-078,2025-01-01,20,60,51,2,27,31,REORDER_TRIGGERED
INV-0000318,LOC-013,ITEM-001,2025-01-01,96,57,134,2,17,36,REORDER_TRIGGERED
INV-0000319,LOC-013,ITEM-014,2025-01-01,31,49,43,1,36,16,OPTIMAL
INV-0000320,LOC-013,ITEM-031,2025-01-01,82,70,93,2,57,34,OPTIMAL
INV-0000321,LOC-013,ITEM-105,2025-01-01,140,53,124,2,67,22,OPTIMAL
INV-0000322,LOC-013,ITEM-069,2025-01-01,109,67,106,2,68,19,OPTIMAL
INV-0000323,LOC-013,ITEM-107,2025-01-01,149,41,24,0,166,19,OPTIMAL
INV-0000324,LOC-013,ITEM-021,2025-01-01,20,69,54,5,30,37,REORDER_TRIGGERED
INV-0000325,LOC-013,ITEM-079,2025-01-01,148,12,38,1,121,18,OPTIMAL
INV-0000326,LOC-014,ITEM-013,2025-01-01,98,24,40,0,82,27,OPTIMAL
INV-0000327,LOC-014,ITEM-094,2025-01-01,42,36,48,1,29,40,REORDER_TRIGGERED
INV-0000328,LOC-014,ITEM-012,2025-01-01,112,76,32,0,156,26,OPTIMAL
INV-0000329,LOC-014,ITEM-044,2025-01-01,34,48,20,1,61,29,OPTIMAL
INV-0000330,LOC-014,ITEM-107,2025-01-01,84,19,97,2,4,28,REORDER_TRIGGERED
INV-0000331,LOC-014,ITEM-040,2025-01-01,116,20,37,1,98,27,OPTIMAL
INV-0000332,LOC-014,ITEM-119,2025-01-01,140,50,25,0,165,17,OPTIMAL
INV-0000333,LOC-014,ITEM-052,2025-01-01,23,42,43,0,22,27,REORDER_TRIGGERED
INV-0000334,LOC-014,ITEM-120,2025-01-01,83,59,105,1,36,30,OPTIMAL
INV-0000335,LOC-014,ITEM-088,2025-01-01,129,50,116,2,61,19,OPTIMAL
INV-0000336,LOC-014,ITEM-084,2025-01-01,43,54,20,0,77,21,OPTIMAL
INV-0000337,LOC-014,ITEM-079,2025-01-01,33,45,77,0,1,31,REORDER_TRIGGERED
INV-0000338,LOC-014,ITEM-149,2025-01-01,61,75,130,0,6,32,REORDER_TRIGGERED
INV-0000339,LOC-014,ITEM-136,2025-01-01,79,60,105,0,34,22,OPTIMAL
INV-0000340,LOC-014,ITEM-089,2025-01-01,148,49,53,1,143,40,OPTIMAL
INV-0000341,LOC-014,ITEM-106,2025-01-01,109,80,108,2,79,21,OPTIMAL
INV-0000342,LOC-014,ITEM-029,2025-01-01,143,74,94,2,121,22,OPTIMAL
INV-0000343,LOC-014,ITEM-047,2025-01-01,41,65,23,0,83,34,OPTIMAL
INV-0000344,LOC-014,ITEM-022,2025-01-01,92,13,31,2,72,22,OPTIMAL
INV-0000345,LOC-014,ITEM-147,2025-01-01,115,39,72,0,82,33,OPTIMAL
INV-0000346,LOC-014,ITEM-026,2025-01-01,132,18,72,1,77,23,OPTIMAL
INV-0000347,LOC-014,ITEM-128,2025-01-01,134,67,124,2,75,39,OPTIMAL
INV-0000348,LOC-014,ITEM-096,2025-01-01,107,61,21,1,146,39,OPTIMAL
INV-0000349,LOC-014,ITEM-098,2025-01-01,40,63,68,1,34,27,OPTIMAL
INV-0000350,LOC-014,ITEM-032,2025-01-01,43,13,55,1,0,27,CRITICAL_OUT_OF_STOCK
INV-0000351,LOC-015,ITEM-004,2025-01-01,83,22,21,0,84,16,OPTIMAL
INV-0000352,LOC-015,ITEM-104,2025-01-01,107,52,72,2,85,16,OPTIMAL
INV-0000353,LOC-015,ITEM-078,2025-01-01,46,15,45,2,14,20,REORDER_TRIGGERED
INV-0000354,LOC-015,ITEM-041,2025-01-01,49,58,49,0,58,22,OPTIMAL
INV-0000355,LOC-015,ITEM-002,2025-01-01,107,54,136,0,25,33,REORDER_TRIGGERED
INV-0000356,LOC-015,ITEM-028,2025-01-01,87,64,37,1,113,22,OPTIMAL
INV-0000357,LOC-015,ITEM-112,2025-01-01,21,63,61,2,21,39,REORDER_TRIGGERED
INV-0000358,LOC-015,ITEM-043,2025-01-01,24,55,27,2,50,21,OPTIMAL
INV-0000359,LOC-015,ITEM-072,2025-01-01,145,71,140,0,76,29,OPTIMAL
INV-0000360,LOC-015,ITEM-142,2025-01-01,25,55,57,0,23,30,REORDER_TRIGGERED
INV-0000361,LOC-015,ITEM-017,2025-01-01,124,70,34,1,159,19,OPTIMAL
INV-0000362,LOC-015,ITEM-025,2025-01-01,130,35,114,0,51,38,OPTIMAL
INV-0000363,LOC-015,ITEM-030,2025-01-01,127,61,24,2,162,23,OPTIMAL
INV-0000364,LOC-015,ITEM-080,2025-01-01,136,78,52,0,162,37,OPTIMAL
INV-0000365,LOC-015,ITEM-147,2025-01-01,85,63,87,2,59,23,OPTIMAL
INV-0000366,LOC-015,ITEM-131,2025-01-01,149,67,45,0,171,38,OPTIMAL
INV-0000367,LOC-015,ITEM-126,2025-01-01,134,28,137,2,23,16,OPTIMAL
INV-0000368,LOC-015,ITEM-056,2025-01-01,45,77,93,0,29,36,REORDER_TRIGGERED
INV-0000369,LOC-015,ITEM-083,2025-01-01,102,19,23,1,97,33,OPTIMAL
INV-0000370,LOC-015,ITEM-064,2025-01-01,55,17,43,1,28,29,REORDER_TRIGGERED
INV-0000371,LOC-015,ITEM-124,2025-01-01,104,71,56,1,118,18,OPTIMAL
INV-0000372,LOC-015,ITEM-077,2025-01-01,102,21,118,0,5,34,REORDER_TRIGGERED
INV-0000373,LOC-015,ITEM-133,2025-01-01,38,47,65,1,19,18,OPTIMAL
INV-0000374,LOC-015,ITEM-116,2025-01-01,38,33,42,2,27,22,OPTIMAL
INV-0000375,LOC-015,ITEM-055,2025-01-01,75,41,97,2,17,24,REORDER_TRIGGERED
INV-0000376,LOC-016,ITEM-127,2025-01-01,37,55,18,2,72,19,OPTIMAL
INV-0000377,LOC-016,ITEM-109,2025-01-01,145,52,94,0,103,31,OPTIMAL
INV-0000378,LOC-016,ITEM-111,2025-01-01,100,40,62,1,77,15,OPTIMAL
INV-0000379,LOC-016,ITEM-074,2025-01-01,84,57,20,2,119,32,OPTIMAL
INV-0000380,LOC-016,ITEM-131,2025-01-01,40,42,54,2,26,34,REORDER_TRIGGERED
INV-0000381,LOC-016,ITEM-004,2025-01-01,122,16,111,2,25,40,REORDER_TRIGGERED
INV-0000382,LOC-016,ITEM-124,2025-01-01,110,28,116,0,22,22,OPTIMAL
INV-0000383,LOC-016,ITEM-106,2025-01-01,139,31,19,0,151,34,OPTIMAL
INV-0000384,LOC-016,ITEM-042,2025-01-01,141,80,94,0,127,22,OPTIMAL
INV-0000385,LOC-016,ITEM-068,2025-01-01,27,15,31,2,9,31,REORDER_TRIGGERED
INV-0000386,LOC-016,ITEM-081,2025-01-01,78,32,105,2,3,34,REORDER_TRIGGERED
INV-0000387,LOC-016,ITEM-136,2025-01-01,143,50,30,2,161,37,OPTIMAL
INV-0000388,LOC-016,ITEM-072,2025-01-01,56,34,67,6,17,26,REORDER_TRIGGERED
INV-0000389,LOC-016,ITEM-076,2025-01-01,52,14,59,1,6,33,REORDER_TRIGGERED
INV-0000390,LOC-016,ITEM-054,2025-01-01,60,43,37,2,64,22,OPTIMAL
INV-0000391,LOC-016,ITEM-092,2025-01-01,81,80,133,2,26,15,OPTIMAL
INV-0000392,LOC-016,ITEM-006,2025-01-01,29,50,32,0,47,28,OPTIMAL
INV-0000393,LOC-016,ITEM-120,2025-01-01,30,21,18,0,33,24,OPTIMAL
INV-0000394,LOC-016,ITEM-088,2025-01-01,95,38,82,1,50,26,OPTIMAL
INV-0000395,LOC-016,ITEM-091,2025-01-01,62,50,33,1,78,24,OPTIMAL
INV-0000396,LOC-016,ITEM-003,2025-01-01,149,56,24,0,181,24,OPTIMAL
INV-0000397,LOC-016,ITEM-073,2025-01-01,145,28,109,0,64,17,OPTIMAL
INV-0000398,LOC-016,ITEM-025,2025-01-01,22,47,33,0,36,35,OPTIMAL
INV-0000399,LOC-016,ITEM-098,2025-01-01,85,32,50,2,65,28,OPTIMAL
INV-0000400,LOC-016,ITEM-070,2025-01-01,73,16,63,2,24,37,REORDER_TRIGGERED
INV-0000401,LOC-017,ITEM-098,2025-01-01,105,74,59,1,119,38,OPTIMAL
INV-0000402,LOC-017,ITEM-137,2025-01-01,145,11,41,0,115,26,OPTIMAL
INV-0000403,LOC-017,ITEM-077,2025-01-01,122,64,20,0,166,40,OPTIMAL
INV-0000404,LOC-017,ITEM-074,2025-01-01,97,53,94,8,48,38,OPTIMAL
INV-0000405,LOC-017,ITEM-011,2025-01-01,139,79,63,7,148,18,OPTIMAL
INV-0000406,LOC-017,ITEM-140,2025-01-01,113,67,112,1,67,19,OPTIMAL
INV-0000407,LOC-017,ITEM-071,2025-01-01,37,72,85,2,22,38,REORDER_TRIGGERED
INV-0000408,LOC-017,ITEM-008,2025-01-01,68,25,76,0,17,16,OPTIMAL
INV-0000409,LOC-017,ITEM-035,2025-01-01,140,24,96,1,67,20,OPTIMAL
INV-0000410,LOC-017,ITEM-055,2025-01-01,22,28,48,2,0,40,CRITICAL_OUT_OF_STOCK
INV-0000411,LOC-017,ITEM-078,2025-01-01,37,18,44,6,5,20,REORDER_TRIGGERED
INV-0000412,LOC-017,ITEM-025,2025-01-01,139,30,80,1,88,29,OPTIMAL
INV-0000413,LOC-017,ITEM-072,2025-01-01,80,36,92,4,20,21,REORDER_TRIGGERED
INV-0000414,LOC-017,ITEM-058,2025-01-01,141,34,135,2,38,22,OPTIMAL
INV-0000415,LOC-017,ITEM-119,2025-01-01,122,27,17,4,128,31,OPTIMAL
INV-0000416,LOC-017,ITEM-149,2025-01-01,99,67,66,0,100,40,OPTIMAL
INV-0000417,LOC-017,ITEM-086,2025-01-01,80,52,75,8,49,21,OPTIMAL
INV-0000418,LOC-017,ITEM-079,2025-01-01,28,19,46,1,0,24,CRITICAL_OUT_OF_STOCK
INV-0000419,LOC-017,ITEM-110,2025-01-01,82,75,62,1,94,33,OPTIMAL
INV-0000420,LOC-017,ITEM-080,2025-01-01,134,25,94,0,65,27,OPTIMAL
INV-0000421,LOC-017,ITEM-106,2025-01-01,137,21,50,0,108,21,OPTIMAL
INV-0000422,LOC-017,ITEM-059,2025-01-01,140,76,15,2,199,28,OPTIMAL
INV-0000423,LOC-017,ITEM-134,2025-01-01,82,22,55,2,47,23,OPTIMAL
INV-0000424,LOC-017,ITEM-041,2025-01-01,65,45,86,0,24,29,REORDER_TRIGGERED
INV-0000425,LOC-017,ITEM-135,2025-01-01,97,29,63,1,62,34,OPTIMAL
INV-0000426,LOC-018,ITEM-056,2025-01-01,95,11,43,0,63,29,OPTIMAL
INV-0000427,LOC-018,ITEM-133,2025-01-01,105,72,120,0,57,26,OPTIMAL
INV-0000428,LOC-018,ITEM-047,2025-01-01,60,63,112,1,10,15,REORDER_TRIGGERED
INV-0000429,LOC-018,ITEM-148,2025-01-01,69,33,100,4,0,27,CRITICAL_OUT_OF_STOCK
INV-0000430,LOC-018,ITEM-129,2025-01-01,132,27,83,2,74,25,OPTIMAL
INV-0000431,LOC-018,ITEM-149,2025-01-01,147,79,50,0,176,40,OPTIMAL
INV-0000432,LOC-018,ITEM-003,2025-01-01,53,32,42,1,42,33,OPTIMAL
INV-0000433,LOC-018,ITEM-050,2025-01-01,129,30,75,1,83,33,OPTIMAL
INV-0000434,LOC-018,ITEM-142,2025-01-01,58,56,39,2,73,35,OPTIMAL
INV-0000435,LOC-018,ITEM-097,2025-01-01,123,68,53,2,136,33,OPTIMAL
INV-0000436,LOC-018,ITEM-006,2025-01-01,148,72,139,6,75,22,OPTIMAL
INV-0000437,LOC-018,ITEM-137,2025-01-01,128,76,77,2,125,17,OPTIMAL
INV-0000438,LOC-018,ITEM-104,2025-01-01,115,71,103,0,83,28,OPTIMAL
INV-0000439,LOC-018,ITEM-021,2025-01-01,144,40,80,6,98,37,OPTIMAL
INV-0000440,LOC-018,ITEM-001,2025-01-01,72,25,80,0,17,35,REORDER_TRIGGERED
INV-0000441,LOC-018,ITEM-121,2025-01-01,132,27,69,2,88,19,OPTIMAL
INV-0000442,LOC-018,ITEM-072,2025-01-01,141,57,15,8,175,16,OPTIMAL
INV-0000443,LOC-018,ITEM-039,2025-01-01,23,34,52,0,5,24,REORDER_TRIGGERED
INV-0000444,LOC-018,ITEM-101,2025-01-01,21,63,56,1,27,35,REORDER_TRIGGERED
INV-0000445,LOC-018,ITEM-057,2025-01-01,125,38,25,0,138,26,OPTIMAL
INV-0000446,LOC-018,ITEM-038,2025-01-01,141,45,49,2,135,22,OPTIMAL
INV-0000447,LOC-018,ITEM-029,2025-01-01,137,38,31,2,142,22,OPTIMAL
INV-0000448,LOC-018,ITEM-065,2025-01-01,52,28,48,3,29,21,OPTIMAL
INV-0000449,LOC-018,ITEM-079,2025-01-01,21,63,80,2,2,17,REORDER_TRIGGERED
INV-0000450,LOC-018,ITEM-090,2025-01-01,34,54,36,1,51,28,OPTIMAL
INV-0000451,LOC-019,ITEM-113,2025-01-01,115,28,48,0,95,34,OPTIMAL
INV-0000452,LOC-019,ITEM-054,2025-01-01,65,16,67,2,12,35,REORDER_TRIGGERED
INV-0000453,LOC-019,ITEM-014,2025-01-01,47,66,50,2,61,32,OPTIMAL
INV-0000454,LOC-019,ITEM-129,2025-01-01,106,26,86,1,45,15,OPTIMAL
INV-0000455,LOC-019,ITEM-013,2025-01-01,40,70,29,1,80,28,OPTIMAL
INV-0000456,LOC-019,ITEM-017,2025-01-01,144,67,119,1,91,37,OPTIMAL
INV-0000457,LOC-019,ITEM-091,2025-01-01,138,67,38,1,166,24,OPTIMAL
INV-0000458,LOC-019,ITEM-049,2025-01-01,59,24,68,1,14,30,REORDER_TRIGGERED
INV-0000459,LOC-019,ITEM-131,2025-01-01,105,59,134,2,28,20,OPTIMAL
INV-0000460,LOC-019,ITEM-078,2025-01-01,80,73,98,3,52,34,OPTIMAL
INV-0000461,LOC-019,ITEM-050,2025-01-01,97,47,129,1,14,38,REORDER_TRIGGERED
INV-0000462,LOC-019,ITEM-035,2025-01-01,37,26,31,2,30,21,OPTIMAL
INV-0000463,LOC-019,ITEM-003,2025-01-01,93,22,55,0,60,29,OPTIMAL
INV-0000464,LOC-019,ITEM-027,2025-01-01,21,58,38,6,35,25,OPTIMAL
INV-0000465,LOC-019,ITEM-063,2025-01-01,120,76,85,2,109,36,OPTIMAL
INV-0000466,LOC-019,ITEM-147,2025-01-01,53,51,17,0,87,38,OPTIMAL
INV-0000467,LOC-019,ITEM-016,2025-01-01,150,21,39,2,130,21,OPTIMAL
INV-0000468,LOC-019,ITEM-135,2025-01-01,88,13,58,1,42,25,OPTIMAL
INV-0000469,LOC-019,ITEM-128,2025-01-01,84,77,139,2,20,35,REORDER_TRIGGERED
INV-0000470,LOC-019,ITEM-122,2025-01-01,31,32,42,0,21,22,REORDER_TRIGGERED
INV-0000471,LOC-019,ITEM-004,2025-01-01,103,37,23,1,116,40,OPTIMAL
INV-0000472,LOC-019,ITEM-107,2025-01-01,70,22,46,1,45,35,OPTIMAL
INV-0000473,LOC-019,ITEM-032,2025-01-01,20,47,51,2,14,31,REORDER_TRIGGERED
INV-0000474,LOC-019,ITEM-137,2025-01-01,22,53,46,1,28,32,REORDER_TRIGGERED
INV-0000475,LOC-019,ITEM-053,2025-01-01,104,19,22,2,99,34,OPTIMAL
INV-0000476,LOC-020,ITEM-070,2025-01-01,108,46,124,1,29,31,REORDER_TRIGGERED
INV-0000477,LOC-020,ITEM-131,2025-01-01,139,58,27,1,169,16,OPTIMAL
INV-0000478,LOC-020,ITEM-087,2025-01-01,118,45,77,1,85,29,OPTIMAL
INV-0000479,LOC-020,ITEM-141,2025-01-01,81,50,73,0,58,30,OPTIMAL
INV-0000480,LOC-020,ITEM-079,2025-01-01,26,22,26,0,22,31,REORDER_TRIGGERED
INV-0000481,LOC-020,ITEM-017,2025-01-01,144,26,42,1,127,16,OPTIMAL
INV-0000482,LOC-020,ITEM-135,2025-01-01,60,16,74,2,0,37,CRITICAL_OUT_OF_STOCK
INV-0000483,LOC-020,ITEM-147,2025-01-01,64,62,87,2,37,38,REORDER_TRIGGERED
INV-0000484,LOC-020,ITEM-149,2025-01-01,132,35,70,2,95,23,OPTIMAL
INV-0000485,LOC-020,ITEM-042,2025-01-01,23,43,32,1,33,31,OPTIMAL
INV-0000486,LOC-020,ITEM-064,2025-01-01,145,33,125,7,46,24,OPTIMAL
INV-0000487,LOC-020,ITEM-085,2025-01-01,144,70,62,2,150,37,OPTIMAL
INV-0000488,LOC-020,ITEM-092,2025-01-01,56,31,26,1,60,29,OPTIMAL
INV-0000489,LOC-020,ITEM-066,2025-01-01,50,65,21,8,86,23,OPTIMAL
INV-0000490,LOC-020,ITEM-126,2025-01-01,114,28,39,0,103,19,OPTIMAL
INV-0000491,LOC-020,ITEM-053,2025-01-01,128,25,79,2,72,38,OPTIMAL
INV-0000492,LOC-020,ITEM-144,2025-01-01,56,40,95,7,0,34,CRITICAL_OUT_OF_STOCK
INV-0000493,LOC-020,ITEM-048,2025-01-01,56,28,67,2,15,16,REORDER_TRIGGERED
INV-0000494,LOC-020,ITEM-122,2025-01-01,71,63,109,1,24,29,REORDER_TRIGGERED
INV-0000495,LOC-020,ITEM-020,2025-01-01,44,11,18,0,37,15,OPTIMAL
INV-0000496,LOC-020,ITEM-150,2025-01-01,112,53,60,1,104,33,OPTIMAL
INV-0000497,LOC-020,ITEM-054,2025-01-01,100,73,40,0,133,22,OPTIMAL
INV-0000498,LOC-020,ITEM-109,2025-01-01,96,64,18,0,142,30,OPTIMAL
INV-0000499,LOC-020,ITEM-106,2025-01-01,130,75,111,0,94,15,OPTIMAL
INV-0000500,LOC-020,ITEM-029,2025-01-01,57,19,45,0,31,29,OPTIMAL
INV-0000501,LOC-001,ITEM-107,2025-01-08,113,68,25,1,155,36,OPTIMAL
INV-0000502,LOC-001,ITEM-070,2025-01-08,40,55,70,2,23,29,REORDER_TRIGGERED
INV-0000503,LOC-001,ITEM-105,2025-01-08,50,48,34,2,62,18,OPTIMAL
INV-0000504,LOC-001,ITEM-036,2025-01-08,134,28,42,0,120,15,OPTIMAL
INV-0000505,LOC-001,ITEM-117,2025-01-08,143,30,137,1,35,30,OPTIMAL
INV-0000506,LOC-001,ITEM-043,2025-01-08,74,39,79,2,32,15,OPTIMAL
INV-0000507,LOC-001,ITEM-063,2025-01-08,66,31,22,1,74,31,OPTIMAL
INV-0000508,LOC-001,ITEM-057,2025-01-08,99,65,54,2,108,16,OPTIMAL
INV-0000509,LOC-001,ITEM-016,2025-01-08,149,43,48,0,144,32,OPTIMAL
INV-0000510,LOC-001,ITEM-013,2025-01-08,21,67,16,2,70,34,OPTIMAL
INV-0000511,LOC-001,ITEM-037,2025-01-08,37,77,44,1,69,38,OPTIMAL
INV-0000512,LOC-001,ITEM-020,2025-01-08,49,32,74,0,7,35,REORDER_TRIGGERED
INV-0000513,LOC-001,ITEM-027,2025-01-08,58,36,34,6,54,37,OPTIMAL
INV-0000514,LOC-001,ITEM-127,2025-01-08,64,24,38,0,50,33,OPTIMAL
INV-0000515,LOC-001,ITEM-132,2025-01-08,87,25,107,0,5,29,REORDER_TRIGGERED
INV-0000516,LOC-001,ITEM-101,2025-01-08,28,33,24,2,35,15,OPTIMAL
INV-0000517,LOC-001,ITEM-120,2025-01-08,34,15,39,2,8,20,REORDER_TRIGGERED
INV-0000518,LOC-001,ITEM-059,2025-01-08,45,76,102,2,17,39,REORDER_TRIGGERED
INV-0000519,LOC-001,ITEM-038,2025-01-08,70,68,69,2,67,19,OPTIMAL
INV-0000520,LOC-001,ITEM-062,2025-01-08,83,22,58,4,43,28,OPTIMAL
INV-0000521,LOC-001,ITEM-035,2025-01-08,112,77,89,2,98,23,OPTIMAL
INV-0000522,LOC-001,ITEM-141,2025-01-08,138,72,128,1,81,37,OPTIMAL
INV-0000523,LOC-001,ITEM-007,2025-01-08,131,75,137,2,67,19,OPTIMAL
INV-0000524,LOC-001,ITEM-061,2025-01-08,127,72,91,2,106,35,OPTIMAL
INV-0000525,LOC-001,ITEM-116,2025-01-08,28,23,30,2,19,29,REORDER_TRIGGERED
INV-0000526,LOC-002,ITEM-093,2025-01-08,138,66,99,0,105,33,OPTIMAL
INV-0000527,LOC-002,ITEM-003,2025-01-08,53,46,45,1,53,27,OPTIMAL
INV-0000528,LOC-002,ITEM-055,2025-01-08,98,41,20,2,117,35,OPTIMAL
INV-0000529,LOC-002,ITEM-062,2025-01-08,57,52,37,7,65,40,OPTIMAL
INV-0000530,LOC-002,ITEM-146,2025-01-08,82,13,37,3,55,24,OPTIMAL
INV-0000531,LOC-002,ITEM-102,2025-01-08,146,59,84,1,120,33,OPTIMAL
INV-0000532,LOC-002,ITEM-145,2025-01-08,48,47,17,0,78,19,OPTIMAL
INV-0000533,LOC-002,ITEM-030,2025-01-08,50,35,26,2,57,34,OPTIMAL
INV-0000534,LOC-002,ITEM-099,2025-01-08,114,43,25,1,131,27,OPTIMAL
INV-0000535,LOC-002,ITEM-013,2025-01-08,97,61,106,2,50,38,OPTIMAL
INV-0000536,LOC-002,ITEM-060,2025-01-08,131,38,123,1,45,39,OPTIMAL
INV-0000537,LOC-002,ITEM-042,2025-01-08,20,26,36,2,8,32,REORDER_TRIGGERED
INV-0000538,LOC-002,ITEM-114,2025-01-08,44,62,94,0,12,22,REORDER_TRIGGERED
INV-0000539,LOC-002,ITEM-027,2025-01-08,130,72,36,4,162,16,OPTIMAL
INV-0000540,LOC-002,ITEM-005,2025-01-08,48,42,34,1,55,34,OPTIMAL
INV-0000541,LOC-002,ITEM-063,2025-01-08,63,11,49,2,23,36,REORDER_TRIGGERED
INV-0000542,LOC-002,ITEM-031,2025-01-08,62,38,74,2,24,38,REORDER_TRIGGERED
INV-0000543,LOC-002,ITEM-150,2025-01-08,78,53,50,2,79,36,OPTIMAL
INV-0000544,LOC-002,ITEM-105,2025-01-08,131,52,91,2,90,33,OPTIMAL
INV-0000545,LOC-002,ITEM-048,2025-01-08,91,40,46,2,83,35,OPTIMAL
INV-0000546,LOC-002,ITEM-088,2025-01-08,124,37,56,2,103,20,OPTIMAL
INV-0000547,LOC-002,ITEM-080,2025-01-08,52,17,20,1,48,21,OPTIMAL
INV-0000548,LOC-002,ITEM-112,2025-01-08,56,45,54,1,46,21,OPTIMAL
INV-0000549,LOC-002,ITEM-033,2025-01-08,30,57,66,0,21,31,REORDER_TRIGGERED
INV-0000550,LOC-002,ITEM-096,2025-01-08,115,58,31,2,140,22,OPTIMAL
INV-0000551,LOC-003,ITEM-145,2025-01-08,121,46,78,2,87,19,OPTIMAL
INV-0000552,LOC-003,ITEM-016,2025-01-08,82,70,84,1,67,17,OPTIMAL
INV-0000553,LOC-003,ITEM-015,2025-01-08,62,28,53,2,35,40,REORDER_TRIGGERED
INV-0000554,LOC-003,ITEM-136,2025-01-08,127,42,91,0,78,30,OPTIMAL
INV-0000555,LOC-003,ITEM-034,2025-01-08,110,70,102,6,72,27,OPTIMAL
INV-0000556,LOC-003,ITEM-111,2025-01-08,74,20,37,1,56,37,OPTIMAL
INV-0000557,LOC-003,ITEM-103,2025-01-08,72,34,103,0,3,35,REORDER_TRIGGERED
INV-0000558,LOC-003,ITEM-059,2025-01-08,38,54,18,1,73,21,OPTIMAL
INV-0000559,LOC-003,ITEM-007,2025-01-08,96,46,105,2,35,17,OPTIMAL
INV-0000560,LOC-003,ITEM-133,2025-01-08,80,26,49,0,57,35,OPTIMAL
INV-0000561,LOC-003,ITEM-110,2025-01-08,98,29,72,0,55,37,OPTIMAL
INV-0000562,LOC-003,ITEM-052,2025-01-08,63,68,58,2,71,32,OPTIMAL
INV-0000563,LOC-003,ITEM-054,2025-01-08,64,66,60,2,68,15,OPTIMAL
INV-0000564,LOC-003,ITEM-040,2025-01-08,38,71,75,2,32,17,OPTIMAL
INV-0000565,LOC-003,ITEM-070,2025-01-08,63,14,35,2,40,33,OPTIMAL
INV-0000566,LOC-003,ITEM-141,2025-01-08,46,76,78,2,42,39,OPTIMAL
INV-0000567,LOC-003,ITEM-095,2025-01-08,53,36,81,1,7,39,REORDER_TRIGGERED
INV-0000568,LOC-003,ITEM-035,2025-01-08,31,25,39,0,17,27,REORDER_TRIGGERED
INV-0000569,LOC-003,ITEM-104,2025-01-08,33,39,72,1,0,27,CRITICAL_OUT_OF_STOCK
INV-0000570,LOC-003,ITEM-036,2025-01-08,103,48,64,0,87,30,OPTIMAL
INV-0000571,LOC-003,ITEM-041,2025-01-08,49,78,56,0,71,34,OPTIMAL
INV-0000572,LOC-003,ITEM-128,2025-01-08,54,25,23,1,55,28,OPTIMAL
INV-0000573,LOC-003,ITEM-087,2025-01-08,69,23,89,1,2,20,REORDER_TRIGGERED
