domain,pattern,anomaly_type,entity_id,date,description,score_or_metric
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-03-09,Customer CUST-06836 submitted duplicate rating 1 for item ITEM-016 on 2025-03-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-10-03,Customer CUST-17089 submitted duplicate rating 4 for item ITEM-048 on 2025-10-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-07-29,Customer CUST-20254 submitted duplicate rating 4 for item ITEM-134 on 2025-07-29,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-06-23,Customer CUST-26734 submitted duplicate rating 2 for item ITEM-050 on 2025-06-23,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-04-02,Customer CUST-43909 submitted duplicate rating 1 for item ITEM-013 on 2025-04-02,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-06-22,Customer CUST-27634 submitted duplicate rating 5 for item ITEM-123 on 2025-06-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-09,Customer CUST-23132 submitted duplicate rating 4 for item ITEM-053 on 2025-07-09,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-17,Customer CUST-11747 submitted duplicate rating 5 for item ITEM-126 on 2025-04-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-12-24,Customer CUST-40129 submitted duplicate rating 4 for item ITEM-002 on 2025-12-24,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-07-13,Customer CUST-46133 submitted duplicate rating 5 for item ITEM-106 on 2025-07-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-04-20,Customer CUST-46447 submitted duplicate rating 4 for item ITEM-052 on 2025-04-20,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-09-27,Customer CUST-05242 submitted duplicate rating 5 for item ITEM-100 on 2025-09-27,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-09-30,Customer CUST-19727 submitted duplicate rating 4 for item ITEM-016 on 2025-09-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-008,2025-01-11,Customer CUST-41835 submitted duplicate rating 2 for item ITEM-057 on 2025-01-11,2.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-03-22,Customer CUST-44776 submitted duplicate rating 4 for item ITEM-037 on 2025-03-22,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-12-15,Customer CUST-37206 submitted duplicate rating 5 for item ITEM-079 on 2025-12-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-05-01,Customer CUST-24396 submitted duplicate rating 1 for item ITEM-109 on 2025-05-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-02-05,Customer CUST-32047 submitted duplicate rating 1 for item ITEM-012 on 2025-02-05,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-02-23,Customer CUST-07096 submitted duplicate rating 1 for item ITEM-109 on 2025-02-23,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-04-15,Customer CUST-46280 submitted duplicate rating 5 for item ITEM-001 on 2025-04-15,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-04-12,Customer CUST-26291 submitted duplicate rating 5 for item ITEM-002 on 2025-04-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-10-11,Customer CUST-13819 submitted duplicate rating 5 for item ITEM-096 on 2025-10-11,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-06-12,Customer CUST-30706 submitted duplicate rating 5 for item ITEM-115 on 2025-06-12,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-05-07,Customer CUST-20313 submitted duplicate rating 4 for item ITEM-134 on 2025-05-07,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-03-05,Customer CUST-12720 submitted duplicate rating 1 for item ITEM-137 on 2025-03-05,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-02-01,Customer CUST-03188 submitted duplicate rating 4 for item ITEM-083 on 2025-02-01,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-03-08,Customer CUST-35448 submitted duplicate rating 5 for item ITEM-105 on 2025-03-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-06-09,Customer CUST-12674 submitted duplicate rating 4 for item ITEM-023 on 2025-06-09,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-10-30,Customer CUST-32850 submitted duplicate rating 5 for item ITEM-002 on 2025-10-30,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-09-18,Customer CUST-49135 submitted duplicate rating 4 for item ITEM-006 on 2025-09-18,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-08-29,Customer CUST-28027 submitted duplicate rating 5 for item ITEM-128 on 2025-08-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-05-04,Customer CUST-25403 submitted duplicate rating 4 for item ITEM-108 on 2025-05-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-28,Customer CUST-40582 submitted duplicate rating 1 for item ITEM-096 on 2025-08-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-07-08,Customer CUST-16372 submitted duplicate rating 5 for item ITEM-144 on 2025-07-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-09-20,Customer CUST-33908 submitted duplicate rating 5 for item ITEM-143 on 2025-09-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-02-08,Customer CUST-34566 submitted duplicate rating 4 for item ITEM-002 on 2025-02-08,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-10-19,Customer nan submitted duplicate rating 5 for item ITEM-083 on 2025-10-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-07-24,Customer CUST-18007 submitted duplicate rating 5 for item ITEM-134 on 2025-07-24,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-05-10,Customer CUST-23666 submitted duplicate rating 1 for item ITEM-107 on 2025-05-10,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-07-14,Customer nan submitted duplicate rating 1 for item ITEM-038 on 2025-07-14,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-007,2025-02-19,Customer CUST-30418 submitted duplicate rating 5 for item ITEM-019 on 2025-02-19,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-07-31,Customer CUST-42832 submitted duplicate rating 1 for item ITEM-089 on 2025-07-31,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-10-25,Customer CUST-16391 submitted duplicate rating 5 for item ITEM-026 on 2025-10-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-11-29,Customer CUST-04548 submitted duplicate rating 1 for item ITEM-092 on 2025-11-29,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-11-07,Customer CUST-43519 submitted duplicate rating 5 for item ITEM-147 on 2025-11-07,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-12-27,Customer CUST-18773 submitted duplicate rating 1 for item ITEM-150 on 2025-12-27,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-04-03,Customer CUST-15316 submitted duplicate rating 4 for item ITEM-088 on 2025-04-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-06-23,Customer CUST-27240 submitted duplicate rating 4 for item ITEM-031 on 2025-06-23,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-07-23,Customer nan submitted duplicate rating 5 for item ITEM-017 on 2025-07-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-07-27,Customer CUST-25498 submitted duplicate rating 1 for item ITEM-078 on 2025-07-27,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-07-13,Customer CUST-06241 submitted duplicate rating 1 for item ITEM-041 on 2025-07-13,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-05-05,Customer CUST-25491 submitted duplicate rating 5 for item ITEM-046 on 2025-05-05,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-019,2025-12-18,Customer CUST-22964 submitted duplicate rating 5 for item ITEM-076 on 2025-12-18,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-07-03,Customer CUST-33666 submitted duplicate rating 1 for item ITEM-086 on 2025-07-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-08-29,Customer CUST-17044 submitted duplicate rating 5 for item ITEM-108 on 2025-08-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-06-03,Customer CUST-35143 submitted duplicate rating 1 for item ITEM-031 on 2025-06-03,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-10-28,Customer CUST-13119 submitted duplicate rating 5 for item ITEM-136 on 2025-10-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-09-20,Customer CUST-43047 submitted duplicate rating 5 for item ITEM-007 on 2025-09-20,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-11-12,Customer CUST-31802 submitted duplicate rating 4 for item ITEM-054 on 2025-11-12,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-12-21,Customer CUST-42748 submitted duplicate rating 5 for item ITEM-093 on 2025-12-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-03-10,Customer CUST-38851 submitted duplicate rating 5 for item ITEM-130 on 2025-03-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-09-04,Customer CUST-42248 submitted duplicate rating 1 for item ITEM-052 on 2025-09-04,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-08-30,Customer CUST-28516 submitted duplicate rating 4 for item ITEM-081 on 2025-08-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-03-03,Customer CUST-32092 submitted duplicate rating 4 for item ITEM-001 on 2025-03-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-04-10,Customer CUST-38441 submitted duplicate rating 5 for item ITEM-112 on 2025-04-10,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-05-24,Customer nan submitted duplicate rating 4 for item ITEM-004 on 2025-05-24,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-02-04,Customer CUST-49015 submitted duplicate rating 3 for item ITEM-022 on 2025-02-04,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-03-28,Customer CUST-45942 submitted duplicate rating 5 for item ITEM-101 on 2025-03-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-11-29,Customer CUST-21779 submitted duplicate rating 5 for item ITEM-054 on 2025-11-29,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-11-09,Customer CUST-29446 submitted duplicate rating 1 for item ITEM-069 on 2025-11-09,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-08-17,Customer CUST-03021 submitted duplicate rating 5 for item ITEM-091 on 2025-08-17,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-03-08,Customer CUST-47079 submitted duplicate rating 5 for item ITEM-002 on 2025-03-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-06-01,Customer CUST-40433 submitted duplicate rating 1 for item ITEM-030 on 2025-06-01,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-29,Customer CUST-17110 submitted duplicate rating 1 for item ITEM-146 on 2025-08-29,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-07-13,Customer CUST-17539 submitted duplicate rating 5 for item ITEM-080 on 2025-07-13,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-01-26,Customer CUST-16110 submitted duplicate rating 5 for item ITEM-043 on 2025-01-26,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-10-25,Customer CUST-16391 submitted duplicate rating 5 for item ITEM-026 on 2025-10-25,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-006,2025-08-18,Customer CUST-18864 submitted duplicate rating 4 for item ITEM-049 on 2025-08-18,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-020,2025-11-03,Customer CUST-18286 submitted duplicate rating 4 for item ITEM-127 on 2025-11-03,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-11-30,Customer CUST-46190 submitted duplicate rating 4 for item ITEM-100 on 2025-11-30,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-04-12,Customer CUST-10464 submitted duplicate rating 1 for item ITEM-051 on 2025-04-12,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-001,2025-12-04,Customer CUST-08797 submitted duplicate rating 3 for item ITEM-006 on 2025-12-04,3.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-018,2025-02-28,Customer CUST-10492 submitted duplicate rating 1 for item ITEM-110 on 2025-02-28,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-005,2025-07-27,Customer CUST-18992 submitted duplicate rating 4 for item ITEM-128 on 2025-07-27,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-003,2025-09-16,Customer CUST-28110 submitted duplicate rating 5 for item ITEM-142 on 2025-09-16,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-017,2025-07-23,Customer CUST-17523 submitted duplicate rating 5 for item ITEM-011 on 2025-07-23,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-014,2025-12-14,Customer CUST-06859 submitted duplicate rating 5 for item ITEM-095 on 2025-12-14,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-05-06,Customer CUST-37773 submitted duplicate rating 4 for item ITEM-054 on 2025-05-06,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-05-25,Customer CUST-34569 submitted duplicate rating 1 for item ITEM-025 on 2025-05-25,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-012,2025-04-04,Customer CUST-03596 submitted duplicate rating 4 for item ITEM-086 on 2025-04-04,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-004,2025-08-22,Customer CUST-34522 submitted duplicate rating 5 for item ITEM-033 on 2025-08-22,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-08-08,Customer nan submitted duplicate rating 5 for item ITEM-080 on 2025-08-08,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-002,2025-11-09,Customer CUST-31481 submitted duplicate rating 5 for item ITEM-117 on 2025-11-09,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-011,2025-08-09,Customer CUST-32636 submitted duplicate rating 4 for item ITEM-016 on 2025-08-09,4.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-009,2025-05-21,Customer CUST-18035 submitted duplicate rating 5 for item ITEM-093 on 2025-05-21,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-013,2025-09-28,Customer CUST-36740 submitted duplicate rating 5 for item ITEM-038 on 2025-09-28,5.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-015,2025-09-06,Customer CUST-12450 submitted duplicate rating 1 for item ITEM-032 on 2025-09-06,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-016,2025-02-04,Customer CUST-11178 submitted duplicate rating 1 for item ITEM-010 on 2025-02-04,1.0
Ratings,excessive_identical_ratings,Excessive Identical Ratings (Duplicate Review Cluster),LOC-010,2025-04-14,Customer CUST-00506 submitted duplicate rating 4 for item ITEM-041 on 2025-04-14,4.0
