antecedent_id,antecedent_name,antecedent_category,consequent_id,consequent_name,consequent_category,support,confidence,lift,leverage,conviction,joint_orders_count
ITEM-101,Thai Coconut Green Curry Tofu,Vegan & Plant-Based Creations,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.0054,0.0869,1.0338,0.000175,1.0031,484
ITEM-011,Spicy Tuna Crispy Rice,Appetizers & Small Plates,ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,0.0052,0.0894,1.0337,0.000171,1.0032,474
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,0.0103,0.1278,1.0337,0.000335,1.0048,930
ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0103,0.0832,1.0337,0.000335,1.003,930
ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,0.017,0.1278,1.0337,0.000554,1.0048,1538
ITEM-017,Crispy Buttermilk Chicken Sandwich,Artisanal Burgers & Handhelds,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.017,0.1376,1.0337,0.000554,1.0052,1538
ITEM-103,Korean Gochujang Crispy Tofu,Vegan & Plant-Based Creations,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0064,0.1203,1.0336,0.000208,1.0044,580
ITEM-109,Warm Apple Cinnamon Crisp,Handcrafted Desserts & Pastries,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,0.006,0.0876,1.0336,0.000196,1.0031,545
ITEM-135,Red Sangria Pitcher (House Wine),Signature Cocktails & Mocktails,ITEM-042,Spicy Diavola Pizza,Wood-Fired Pizzas & Pastas,0.0052,0.0895,1.0335,0.000167,1.0032,467
ITEM-101,Thai Coconut Green Curry Tofu,Vegan & Plant-Based Creations,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0069,0.1124,1.0335,0.000224,1.0041,626
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0064,0.1044,1.0335,0.000207,1.0038,579
ITEM-100,Crispy Falafel Mezze Platter,Vegan & Plant-Based Creations,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0059,0.0856,1.0334,0.00019,1.003,532
ITEM-044,Lasagna Bolognese Al Forno,Wood-Fired Pizzas & Pastas,ITEM-142,Spiced Masala Chai Latte,Specialty Coffee & Beverages,0.0059,0.0809,1.0334,0.000191,1.0028,534
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.01,0.0955,1.0334,0.000322,1.0034,901
ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.01,0.1077,1.0334,0.000322,1.0039,901
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,0.0064,0.0844,1.0331,0.000205,1.003,579
ITEM-063,Wild King Salmon Lemon Herb,Chef Specials & Seafood,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,0.006,0.0875,1.0331,0.000192,1.0031,543
ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0126,0.1156,1.033,0.000402,1.0042,1137
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0072,0.1254,1.033,0.000232,1.0046,655
ITEM-104,Golden Turmeric Lentil Soup Bowl,Vegan & Plant-Based Creations,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0068,0.0888,1.033,0.000217,1.0031,613
ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0126,0.1124,1.033,0.000402,1.004,1137
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0163,0.1561,1.0328,0.000517,1.0059,1472
ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0163,0.1077,1.0328,0.000517,1.0038,1472
ITEM-058,BBQ Glazed St. Louis Ribs (Full),Prime Steaks & Butcher Cuts,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0071,0.1097,1.0327,0.000224,1.0039,642
ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0101,0.1077,1.0327,0.000319,1.0038,912
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0101,0.0967,1.0327,0.000319,1.0034,912
ITEM-109,Warm Apple Cinnamon Crisp,Handcrafted Desserts & Pastries,ITEM-026,Classic BLT Sourdough,Artisanal Burgers & Handhelds,0.0058,0.0844,1.0326,0.000183,1.0029,525
ITEM-059,Bistro Hanger Steak Shallot Jus,Prime Steaks & Butcher Cuts,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0056,0.1146,1.0326,0.000178,1.0041,509
ITEM-070,Garlic Butter Tiger Prawns Skewer,Chef Specials & Seafood,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0075,0.1302,1.0326,0.000235,1.0047,674
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0062,0.0858,1.0326,0.000195,1.003,560
ITEM-090,Warm Roasted Butternut Squash Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0054,0.156,1.0325,0.000169,1.0058,484
ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0105,0.1217,1.0325,0.000329,1.0044,946
ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0105,0.0887,1.0325,0.000329,1.0031,946
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0051,0.0822,1.0325,0.000159,1.0028,457
ITEM-043,Burrata Caprese Pizza,Wood-Fired Pizzas & Pastas,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0064,0.1217,1.0324,0.000202,1.0043,582
ITEM-078,Burrata Caprese Heirloom Salad,Farm-Fresh Salads & Grain Bowls,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0073,0.1453,1.0324,0.000228,1.0053,658
ITEM-040,Truffled Wild Mushroom Gnocchi,Wood-Fired Pizzas & Pastas,ITEM-141,Ceremonial Iced Matcha Latte,Specialty Coffee & Beverages,0.0052,0.0849,1.0324,0.000164,1.0029,473
ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0084,0.0858,1.0323,0.000262,1.0029,756
ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0084,0.1006,1.0323,0.000262,1.0035,756
ITEM-147,Belgian Hot Chocolate Marshmallows,Specialty Coffee & Beverages,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0053,0.0831,1.0323,0.000165,1.0028,478
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-127,Zero-Proof Cucumber Mint Cooler,Signature Cocktails & Mocktails,0.0056,0.0822,1.0323,0.000176,1.0028,509
ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0135,0.132,1.0322,0.00042,1.0047,1220
ITEM-145,Sparkling San Pellegrino (750ml),Specialty Coffee & Beverages,ITEM-089,Southwest Chipotle Chicken Bowl,Farm-Fresh Salads & Grain Bowls,0.0061,0.0875,1.0322,0.000191,1.003,554
ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,0.0135,0.1055,1.0322,0.00042,1.0037,1220
ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0074,0.1202,1.0322,0.00023,1.0043,666
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.0099,0.1452,1.0321,0.000309,1.0053,900
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0077,0.0858,1.0321,0.00024,1.0029,697
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0077,0.0927,1.0321,0.00024,1.0032,697
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.0097,0.1079,1.0321,0.000302,1.0038,879
ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0097,0.0929,1.0321,0.000302,1.0032,879
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0062,0.083,1.0321,0.000193,1.0028,560
ITEM-104,Golden Turmeric Lentil Soup Bowl,Vegan & Plant-Based Creations,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.008,0.1042,1.0321,0.000247,1.0036,720
ITEM-102,Mushroom & Walnut Bolognese,Vegan & Plant-Based Creations,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0065,0.1319,1.0319,0.000203,1.0047,592
ITEM-086,Sesame Ahi Tuna Poke Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0094,0.1373,1.0318,0.00029,1.0049,851
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0066,0.1145,1.0317,0.000203,1.004,598
ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0142,0.1201,1.0317,0.000435,1.0042,1281
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.01,0.1301,1.0317,0.000307,1.0046,905
ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,ITEM-076,DineIQ Signature Caesar Salad,Farm-Fresh Salads & Grain Bowls,0.0142,0.1216,1.0317,0.000435,1.0043,1281
ITEM-071,Steamed Blue Mussels White Wine,Chef Specials & Seafood,ITEM-140,Caramel Macchiato Sea Salt,Specialty Coffee & Beverages,0.0052,0.1201,1.0317,0.000159,1.0042,467
ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0115,0.1373,1.0316,0.000354,1.0049,1044
ITEM-067,Seafood Paella Valenciana,Chef Specials & Seafood,ITEM-106,Molten Chocolate Lava Cake,Handcrafted Desserts & Pastries,0.0053,0.1252,1.0316,0.000162,1.0044,480
ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.0115,0.0867,1.0316,0.000354,1.0029,1044
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0085,0.0941,1.0315,0.000259,1.0032,767
ITEM-131,Yuzu Lavender Gin Tonic,Signature Cocktails & Mocktails,ITEM-091,Beyond Meat Gourmet Burger,Vegan & Plant-Based Creations,0.0061,0.0851,1.0315,0.000188,1.0028,555
ITEM-093,Crispy Cauliflower Buffalo Bites,Vegan & Plant-Based Creations,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0081,0.1075,1.0315,0.000249,1.0037,737
ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0085,0.0929,1.0315,0.000259,1.0031,767
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0069,0.083,1.0314,0.00021,1.0028,624
ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.0097,0.1211,1.0314,0.000297,1.0042,882
ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,ITEM-019,BBQ Pulled Pork Brioche,Artisanal Burgers & Handhelds,0.0097,0.0831,1.0314,0.000297,1.0028,882
ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,0.0079,0.0966,1.0314,0.00024,1.0033,714
ITEM-020,Spicy Nashville Hot Chicken Bun,Artisanal Burgers & Handhelds,ITEM-012,Heirloom Tomato Bruschetta,Appetizers & Small Plates,0.0079,0.0843,1.0314,0.00024,1.0028,714
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0069,0.0857,1.0314,0.00021,1.0029,624
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-004,Garlic Herb Breadsticks,Appetizers & Small Plates,0.0088,0.1145,1.0313,0.000267,1.0039,796
ITEM-134,Strawberry Basil Smash Lemonade (Mocktail),Signature Cocktails & Mocktails,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0097,0.1301,1.0312,0.000293,1.0045,877
ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,0.0129,0.1075,1.0311,0.000391,1.0036,1171
ITEM-079,Strawberry Gorgonzola Pecan Salad,Farm-Fresh Salads & Grain Bowls,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0059,0.0953,1.0311,0.000177,1.0032,530
ITEM-038,Creamy Fettuccine Alfredo,Wood-Fired Pizzas & Pastas,ITEM-002,Classic Buffalo Chicken Wings,Appetizers & Small Plates,0.0129,0.1242,1.0311,0.000391,1.0043,1171
ITEM-094,Creamy Cashew Alfredo Tagliatelle,Vegan & Plant-Based Creations,ITEM-136,DineIQ House Drip Roast Coffee,Specialty Coffee & Beverages,0.0083,0.1558,1.031,0.000249,1.0056,750
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0084,0.1041,1.031,0.000252,1.0035,758
ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0084,0.083,1.031,0.000252,1.0027,758
ITEM-007,Crispy Calamari Fritti,Appetizers & Small Plates,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0068,0.0886,1.0309,0.000204,1.0029,616
ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.0115,0.0854,1.0309,0.000344,1.0028,1037
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.0115,0.1384,1.0309,0.000344,1.0048,1037
ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0088,0.0829,1.0308,0.000263,1.0027,797
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.009,0.1153,1.0308,0.00027,1.0039,817
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0088,0.1095,1.0308,0.000263,1.0037,797
ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,0.0077,0.0857,1.0308,0.000231,1.0028,698
ITEM-077,Mediterranean Quinoa Crunch Bowl,Farm-Fresh Salads & Grain Bowls,ITEM-013,Loaded Queso Nachos,Appetizers & Small Plates,0.0077,0.0928,1.0308,0.000231,1.0031,698
ITEM-023,Smoked Brisket Panini,Artisanal Burgers & Handhelds,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0074,0.13,1.0308,0.000221,1.0045,668
ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.009,0.0807,1.0308,0.00027,1.0026,817
ITEM-025,Philly Ribeye Cheesesteak,Artisanal Burgers & Handhelds,ITEM-120,Affogato al Caffe Espresso Scoop,Handcrafted Desserts & Pastries,0.0061,0.0885,1.0307,0.000181,1.0029,549
ITEM-044,Lasagna Bolognese Al Forno,Wood-Fired Pizzas & Pastas,ITEM-139,Vanilla Bean Oat Milk Latte,Specialty Coffee & Beverages,0.0095,0.13,1.0307,0.000283,1.0045,858
ITEM-097,Jackfruit Smoky Carnitas Tacos,Vegan & Plant-Based Creations,ITEM-137,Nitro Cold Brew Sweet Cream,Specialty Coffee & Beverages,0.0071,0.1153,1.0307,0.00021,1.0039,639
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0071,0.0941,1.0306,0.000212,1.0031,645
ITEM-070,Garlic Butter Tiger Prawns Skewer,Chef Specials & Seafood,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0054,0.0953,1.0306,0.000162,1.0031,493
ITEM-027,Chipotle Fish Tacos (3pcs),Artisanal Burgers & Handhelds,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,0.0053,0.1,1.0305,0.000156,1.0033,476
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-016,DineIQ Smash Double Cheeseburger,Artisanal Burgers & Handhelds,0.011,0.145,1.0303,0.000323,1.005,994
ITEM-095,Spicy Tofu Peanut Noodle Bowl,Vegan & Plant-Based Creations,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0061,0.0952,1.0302,0.000178,1.0031,549
ITEM-010,Smoked Duck Croquettes,Appetizers & Small Plates,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0051,0.112,1.0301,0.000148,1.0037,458
ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,0.009,0.0927,1.0301,0.000263,1.003,814
ITEM-111,Traditional Italian Tiramisu,Handcrafted Desserts & Pastries,ITEM-126,Espresso Martini Vanilla Foam,Signature Cocktails & Mocktails,0.009,0.1,1.0301,0.000263,1.0032,814
ITEM-055,Steakhouse Flat Iron Chimichurri,Prime Steaks & Butcher Cuts,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0079,0.1094,1.03,0.00023,1.0036,714
ITEM-124,Elderflower French 75 Champagne,Signature Cocktails & Mocktails,ITEM-108,New York Style Cheesecake,Handcrafted Desserts & Pastries,0.0077,0.112,1.03,0.000224,1.0037,694
ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0095,0.104,1.03,0.000277,1.0034,859
ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,ITEM-130,Classic Moscow Mule Copper Mug,Signature Cocktails & Mocktails,0.0095,0.094,1.03,0.000277,1.003,859
ITEM-054,Coffee-Crusted Prime Ribeye (14oz),Prime Steaks & Butcher Cuts,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.0051,0.1209,1.03,0.000147,1.004,457
ITEM-046,USDA Prime Center-Cut Filet Mignon (8oz),Prime Steaks & Butcher Cuts,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0072,0.1317,1.0299,0.000209,1.0044,651
ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,0.0114,0.1317,1.0299,0.000331,1.0044,1030
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,0.0069,0.0856,1.0299,0.0002,1.0027,623
ITEM-001,Crispy Parmesan Truffle Fries,Appetizers & Small Plates,ITEM-144,Fresh Squeezed Orange Juice,Specialty Coffee & Beverages,0.0114,0.0891,1.0299,0.000331,1.0028,1030
ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0081,0.104,1.0299,0.000237,1.0034,737
ITEM-094,Creamy Cashew Alfredo Tagliatelle,Vegan & Plant-Based Creations,ITEM-138,Double Espresso Single Origin,Specialty Coffee & Beverages,0.0064,0.1209,1.0299,0.000187,1.004,582
ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,ITEM-083,Classic Greek Village Salad,Farm-Fresh Salads & Grain Bowls,0.0081,0.0807,1.0299,0.000237,1.0025,737
ITEM-033,Quattro Formaggi Bianca,Wood-Fired Pizzas & Pastas,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.0069,0.0829,1.0299,0.0002,1.0026,623
ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.009,0.0925,1.0298,0.00026,1.0029,815
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.009,0.1003,1.0298,0.00026,1.0032,815
ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,0.0097,0.0952,1.0298,0.000281,1.003,880
ITEM-122,Signature Smoked Old Fashioned,Signature Cocktails & Mocktails,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,0.0097,0.1052,1.0298,0.000281,1.0034,880
ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,0.0095,0.0925,1.0297,0.000273,1.0029,855
ITEM-037,Spaghetti All'Amatriciana,Wood-Fired Pizzas & Pastas,ITEM-132,Aperol Spritz Prosecco Orange,Signature Cocktails & Mocktails,0.0095,0.1052,1.0297,0.000273,1.0034,855
ITEM-117,Artisanal Macaron Assortment (6pcs),Handcrafted Desserts & Pastries,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0054,0.1003,1.0296,0.000154,1.0032,485
ITEM-085,Blackened Salmon Cobb Salad,Farm-Fresh Salads & Grain Bowls,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0071,0.1094,1.0296,0.000205,1.0035,645
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-031,Margherita Sourdough Pizza,Wood-Fired Pizzas & Pastas,0.008,0.1382,1.0296,0.000229,1.0046,722
ITEM-021,California Turkey Avocado Club,Artisanal Burgers & Handhelds,ITEM-032,Double Pepperoni Hot Honey Pizza,Wood-Fired Pizzas & Pastas,0.0084,0.137,1.0296,0.000242,1.0046,760
ITEM-129,Smoked Rosemary Paloma Tequila,Signature Cocktails & Mocktails,ITEM-052,Steak Frites Garlic Herb Butter,Prime Steaks & Butcher Cuts,0.0079,0.104,1.0295,0.000226,1.0033,713
ITEM-141,Ceremonial Iced Matcha Latte,Specialty Coffee & Beverages,ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,0.007,0.0853,1.0295,0.000201,1.0027,634
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-141,Ceremonial Iced Matcha Latte,Specialty Coffee & Beverages,0.007,0.0846,1.0295,0.000201,1.0026,634
ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,0.007,0.0866,1.0295,0.0002,1.0027,630
ITEM-114,Warm Churros with Spiced Dulce,Handcrafted Desserts & Pastries,ITEM-112,Salted Caramel Creme Brulee,Handcrafted Desserts & Pastries,0.007,0.0828,1.0295,0.0002,1.0026,630
ITEM-143,Organic Earl Grey Loose Leaf Tea,Specialty Coffee & Beverages,ITEM-022,Black Angus Bacon Cheddar,Artisanal Burgers & Handhelds,0.0069,0.1003,1.0294,0.000198,1.0032,628
ITEM-034,Prosciutto e Rucola Pizza,Wood-Fired Pizzas & Pastas,ITEM-107,Classic Madagascar Vanilla Bean Gelato,Handcrafted Desserts & Pastries,0.0062,0.1076,1.0293,0.000177,1.0034,562
ITEM-123,Spicy Passionfruit Mezcalita,Signature Cocktails & Mocktails,ITEM-003,Golden Mozzarella Sticks,Appetizers & Small Plates,0.0091,0.1093,1.0292,0.000257,1.0035,819
