customer_id,recency,frequency,monetary_value,average_order_value,visit_frequency,favorite_menu_categories,promotion_sensitivity,ordering_channel,time_of_day_preference,repeat_behavior,r_score,f_score,m_score,rfm_cell,rfm_composite_index,customer_segment
CUST-00175,39,1,264.25,264.25,180.0,Vegan & Plant-Based Creations,1.0,DINE_IN,Dinner,0.0,4,1,2,412,2.5,New Customers
CUST-00176,195,1,206.94,206.94,180.0,Vegan & Plant-Based Creations,1.0,DELIVERY,Lunch,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00177,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00178,268,1,155.05,155.05,180.0,Vegan & Plant-Based Creations,1.0,TAKEOUT,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00179,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00180,19,2,542.76,271.38,221.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Lunch,0.0625,5,3,4,534,4.1,New Customers
CUST-00181,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00182,348,1,63.32,63.32,180.0,Specialty Coffee & Beverages,0.0,DELIVERY,Lunch,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00183,67,3,985.69,328.56,66.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0571,4,4,5,445,4.3,High-Value Loyal Customers
CUST-00184,52,5,1729.53,345.91,62.2,Farm-Fresh Salads & Grain Bowls,0.2,DINE_IN,Lunch,0.1957,4,5,5,455,4.6,High-Value Loyal Customers
CUST-00185,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00186,94,3,605.41,201.8,55.5,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.1053,4,4,4,444,4.0,Frequent Customers
CUST-00187,78,1,151.54,151.54,180.0,Signature Cocktails & Mocktails,0.0,DRIVE_THRU,Dinner,0.0,4,1,2,412,2.5,Occasional Customers
CUST-00188,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00189,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00190,97,1,352.84,352.84,180.0,Chef Specials & Seafood,0.0,TAKEOUT,Dinner,0.0,3,1,3,313,2.4,Occasional Customers
CUST-00191,23,6,1536.61,256.1,26.4,Wood-Fired Pizzas & Pastas,0.6667,DINE_IN,Lunch,0.0784,5,5,5,555,5.0,Promotion-Driven Customers
CUST-00192,340,1,274.94,274.94,180.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Lunch,0.0,1,1,2,112,1.3,Occasional Customers
CUST-00193,34,2,711.11,355.55,279.0,Appetizers & Small Plates,0.5,DELIVERY,Lunch,0.0476,5,3,4,534,4.1,New Customers
CUST-00194,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00195,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00196,189,1,279.6,279.6,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00197,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00198,45,4,915.06,228.77,54.7,Specialty Coffee & Beverages,0.5,TAKEOUT,Lunch,0.1714,4,5,5,455,4.6,Promotion-Driven Customers
CUST-00199,299,1,244.86,244.86,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00200,15,2,342.57,171.29,136.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Lunch,0.0,5,3,3,533,3.8,New Customers
CUST-00201,325,1,388.37,388.37,180.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Dinner,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00202,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00203,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00204,44,2,696.56,348.28,309.0,Chef Specials & Seafood,0.0,DRIVE_THRU,Lunch,0.0,4,3,4,434,3.7,New Customers
CUST-00205,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00206,47,1,105.41,105.41,180.0,Appetizers & Small Plates,1.0,DINE_IN,Dinner,0.0,4,1,1,411,2.2,New Customers
CUST-00207,264,1,129.85,129.85,180.0,Specialty Coffee & Beverages,1.0,TAKEOUT,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00208,105,2,688.68,344.34,236.0,Appetizers & Small Plates,0.0,DRIVE_THRU,Lunch,0.1667,3,3,4,334,3.3,Occasional Customers
CUST-00209,51,2,588.64,294.32,244.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Dinner,0.0,4,3,4,434,3.7,New Customers
CUST-00210,85,4,818.98,204.75,76.0,Specialty Coffee & Beverages,0.25,DINE_IN,Lunch,0.0571,4,5,5,455,4.6,High-Value Loyal Customers
CUST-00211,270,2,453.14,226.57,62.0,Appetizers & Small Plates,0.0,DELIVERY,Lunch,0.1111,2,3,3,233,2.6,At-Risk Customers
CUST-00212,36,2,514.0,257.0,279.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Dinner,0.1818,5,3,4,534,4.1,New Customers
CUST-00213,197,1,298.47,298.47,180.0,Artisanal Burgers & Handhelds,0.0,TAKEOUT,Lunch,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00214,33,2,479.99,240.0,221.0,Wood-Fired Pizzas & Pastas,0.0,DRIVE_THRU,Dinner,0.1053,5,3,3,533,3.8,New Customers
CUST-00215,43,1,203.04,203.04,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,4,1,2,412,2.5,New Customers
CUST-00216,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00217,60,2,740.02,370.01,47.0,Handcrafted Desserts & Pastries,0.5,DINE_IN,Dinner,0.0952,4,3,4,434,3.7,New Customers
CUST-00218,25,6,1529.65,254.94,59.8,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Dinner,0.234,5,5,5,555,5.0,Promotion-Driven Customers
CUST-00219,72,2,930.09,465.05,274.0,Artisanal Burgers & Handhelds,0.0,DELIVERY,Lunch,0.0357,4,3,5,435,4.0,Occasional Customers
CUST-00220,198,1,163.9,163.9,180.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00221,237,1,338.87,338.87,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00222,225,1,153.13,153.13,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00223,201,3,547.07,182.36,78.0,Specialty Coffee & Beverages,0.3333,DRIVE_THRU,Dinner,0.08,2,4,4,244,3.2,At-Risk Customers
CUST-00224,172,1,55.24,55.24,180.0,Signature Cocktails & Mocktails,1.0,DELIVERY,Dinner,0.0,3,1,1,311,1.8,Occasional Customers
CUST-00225,198,2,300.85,150.43,58.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0769,2,3,2,232,2.3,At-Risk Customers
CUST-00226,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00227,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00228,95,2,427.52,213.76,45.0,Farm-Fresh Salads & Grain Bowls,0.5,TAKEOUT,Lunch,0.0556,4,3,3,433,3.4,Promotion-Driven Customers
CUST-00229,19,3,607.33,202.44,74.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Lunch,0.0833,5,4,4,544,4.4,Frequent Customers
CUST-00230,1,1,443.67,443.67,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0,5,1,3,513,3.2,New Customers
CUST-00231,32,3,594.92,198.31,109.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.1429,5,4,4,544,4.4,Frequent Customers
CUST-00232,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00233,6,3,618.43,206.14,132.0,Signature Cocktails & Mocktails,0.3333,DINE_IN,Lunch,0.2381,5,4,4,544,4.4,Frequent Customers
CUST-00234,28,5,1612.35,322.47,74.2,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.1842,5,5,5,555,5.0,High-Value Loyal Customers
CUST-00235,341,1,434.74,434.74,180.0,Chef Specials & Seafood,0.0,DINE_IN,Lunch,0.0,1,1,3,113,1.6,Occasional Customers
CUST-00236,86,4,1301.35,325.34,85.3,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.1556,4,5,5,455,4.6,High-Value Loyal Customers
CUST-00237,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00238,11,3,898.31,299.44,54.0,Appetizers & Small Plates,0.3333,DINE_IN,Dinner,0.0741,5,4,5,545,4.7,High-Value Loyal Customers
CUST-00239,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00240,251,1,187.79,187.79,180.0,Handcrafted Desserts & Pastries,0.0,TAKEOUT,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00241,264,1,307.49,307.49,180.0,Wood-Fired Pizzas & Pastas,0.0,DINE_IN,Lunch,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00242,361,1,283.23,283.23,180.0,Appetizers & Small Plates,1.0,DELIVERY,Dinner,0.0,1,1,2,112,1.3,Occasional Customers
CUST-00243,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00244,265,2,668.91,334.46,7.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-00245,271,2,542.71,271.36,56.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-00246,3,2,531.07,265.53,116.0,Specialty Coffee & Beverages,0.0,DELIVERY,Dinner,0.1667,5,3,4,534,4.1,New Customers
CUST-00247,279,1,343.09,343.09,180.0,Vegan & Plant-Based Creations,0.0,DRIVE_THRU,Dinner,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00248,13,2,770.4,385.2,277.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.1429,5,3,4,534,4.1,New Customers
CUST-00249,135,2,483.96,241.98,114.0,Handcrafted Desserts & Pastries,0.5,DINE_IN,Lunch,0.0476,3,3,3,333,3.0,Promotion-Driven Customers
CUST-00250,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00251,157,1,185.11,185.11,180.0,Prime Steaks & Butcher Cuts,0.0,TAKEOUT,Lunch,0.0,3,1,2,312,2.1,Occasional Customers
CUST-00252,25,2,651.13,325.57,273.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Lunch,0.0,5,3,4,534,4.1,New Customers
CUST-00253,167,1,94.36,94.36,180.0,Specialty Coffee & Beverages,1.0,DINE_IN,Dinner,0.0,3,1,1,311,1.8,Occasional Customers
CUST-00254,51,1,162.0,162.0,180.0,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Lunch,0.0,4,1,2,412,2.5,New Customers
CUST-00255,108,2,605.18,302.59,114.0,Signature Cocktails & Mocktails,1.0,DELIVERY,Dinner,0.1579,3,3,4,334,3.3,Promotion-Driven Customers
CUST-00256,45,3,450.65,150.22,117.0,Handcrafted Desserts & Pastries,0.6667,DINE_IN,Dinner,0.0,4,4,3,443,3.7,Promotion-Driven Customers
CUST-00257,10,2,792.38,396.19,228.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Lunch,0.0435,5,3,5,535,4.4,New Customers
CUST-00258,58,2,412.96,206.48,294.0,Signature Cocktails & Mocktails,0.5,TAKEOUT,Lunch,0.0,4,3,3,433,3.4,New Customers
CUST-00259,104,1,168.84,168.84,180.0,Chef Specials & Seafood,0.0,TAKEOUT,Dinner,0.0,3,1,2,312,2.1,Occasional Customers
CUST-00260,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00261,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00262,35,3,819.57,273.19,157.5,Farm-Fresh Salads & Grain Bowls,0.0,DINE_IN,Dinner,0.0435,5,4,5,545,4.7,High-Value Loyal Customers
CUST-00263,262,1,167.26,167.26,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00264,126,2,619.06,309.53,223.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Dinner,0.0455,3,3,4,334,3.3,Occasional Customers
CUST-00265,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00266,70,1,120.68,120.68,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Dinner,0.0,4,1,1,411,2.2,Occasional Customers
CUST-00267,58,1,252.02,252.02,180.0,Appetizers & Small Plates,0.0,DINE_IN,Lunch,0.0,4,1,2,412,2.5,New Customers
CUST-00268,18,2,691.63,345.82,293.0,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Lunch,0.0435,5,3,4,534,4.1,New Customers
CUST-00269,52,4,953.58,238.4,42.3,Wood-Fired Pizzas & Pastas,0.5,DINE_IN,Dinner,0.0323,4,5,5,455,4.6,Promotion-Driven Customers
CUST-00270,189,2,909.68,454.84,2.0,Artisanal Burgers & Handhelds,0.5,TAKEOUT,Dinner,0.0,2,3,5,235,3.2,At-Risk Customers
CUST-00271,92,1,398.67,398.67,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Lunch,0.0,4,1,3,413,2.8,Occasional Customers
CUST-00272,18,4,1390.47,347.62,41.7,Wood-Fired Pizzas & Pastas,0.75,DRIVE_THRU,Dinner,0.2143,5,5,5,555,5.0,Promotion-Driven Customers
CUST-00273,132,4,1028.95,257.24,71.0,Signature Cocktails & Mocktails,0.75,DINE_IN,Dinner,0.2059,3,5,5,355,4.2,Promotion-Driven Customers
CUST-00274,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00275,137,2,461.69,230.85,141.0,Specialty Coffee & Beverages,0.0,DELIVERY,Lunch,0.1176,3,3,3,333,3.0,Occasional Customers
CUST-00276,69,1,235.29,235.29,180.0,Handcrafted Desserts & Pastries,1.0,DINE_IN,Dinner,0.0,4,1,2,412,2.5,Occasional Customers
CUST-00277,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00278,150,1,137.48,137.48,180.0,Artisanal Burgers & Handhelds,1.0,DINE_IN,Lunch,0.0,3,1,2,312,2.1,Occasional Customers
CUST-00279,157,1,399.76,399.76,180.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Dinner,0.0,3,1,3,313,2.4,Occasional Customers
CUST-00280,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00281,279,1,181.33,181.33,180.0,Signature Cocktails & Mocktails,0.0,DELIVERY,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00282,55,2,691.08,345.54,71.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Dinner,0.0476,4,3,4,434,3.7,New Customers
CUST-00283,322,1,569.94,569.94,180.0,Appetizers & Small Plates,0.0,DINE_IN,Lunch,0.0,2,1,4,214,2.3,Occasional Customers
CUST-00284,101,2,478.91,239.45,63.0,Chef Specials & Seafood,0.5,TAKEOUT,Dinner,0.0,3,3,3,333,3.0,Promotion-Driven Customers
CUST-00285,1,3,805.33,268.44,124.5,Signature Cocktails & Mocktails,0.3333,TAKEOUT,Dinner,0.15,5,4,5,545,4.7,High-Value Loyal Customers
CUST-00286,167,3,1041.8,347.27,34.5,Artisanal Burgers & Handhelds,0.3333,TAKEOUT,Dinner,0.0667,3,4,5,345,3.9,At-Risk Customers
CUST-00287,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00288,5,2,407.99,204.0,291.0,Artisanal Burgers & Handhelds,0.0,TAKEOUT,Dinner,0.0,5,3,3,533,3.8,New Customers
CUST-00289,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00290,284,1,167.2,167.2,180.0,Chef Specials & Seafood,0.0,TAKEOUT,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00291,139,2,466.31,233.16,121.0,Farm-Fresh Salads & Grain Bowls,0.0,TAKEOUT,Lunch,0.0,3,3,3,333,3.0,Occasional Customers
CUST-00292,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00293,75,3,378.03,126.01,47.5,Specialty Coffee & Beverages,0.3333,TAKEOUT,Dinner,0.0556,4,4,3,443,3.7,Frequent Customers
CUST-00294,112,3,1219.15,406.38,104.0,Appetizers & Small Plates,0.3333,DINE_IN,Lunch,0.0345,3,4,5,345,3.9,High-Value Loyal Customers
CUST-00295,197,2,569.68,284.84,78.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Lunch,0.0625,2,3,4,234,2.9,At-Risk Customers
CUST-00296,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00297,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00298,39,3,1147.85,382.62,107.0,Appetizers & Small Plates,0.6667,DINE_IN,Dinner,0.0645,4,4,5,445,4.3,Promotion-Driven Customers
CUST-00299,47,3,587.74,195.91,76.0,Signature Cocktails & Mocktails,0.3333,TAKEOUT,Lunch,0.0417,4,4,4,444,4.0,Frequent Customers
CUST-00300,157,1,227.55,227.55,180.0,Specialty Coffee & Beverages,1.0,DINE_IN,Dinner,0.0,3,1,2,312,2.1,Occasional Customers
CUST-00301,105,2,373.6,186.8,202.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Dinner,0.0,3,3,3,333,3.0,Occasional Customers
CUST-00302,14,3,413.35,137.78,121.0,Artisanal Burgers & Handhelds,0.0,DINE_IN,Lunch,0.0556,5,4,3,543,4.1,Frequent Customers
CUST-00303,126,2,505.42,252.71,88.0,Specialty Coffee & Beverages,0.5,TAKEOUT,Lunch,0.0476,3,3,3,333,3.0,Promotion-Driven Customers
CUST-00304,213,2,525.45,262.73,56.0,Appetizers & Small Plates,1.0,DELIVERY,Lunch,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-00305,53,3,1037.13,345.71,48.5,Artisanal Burgers & Handhelds,0.0,TAKEOUT,Dinner,0.1071,4,4,5,445,4.3,High-Value Loyal Customers
CUST-00306,82,4,1172.71,293.18,45.0,Artisanal Burgers & Handhelds,0.25,DINE_IN,Dinner,0.1714,4,5,5,455,4.6,High-Value Loyal Customers
CUST-00307,224,1,186.72,186.72,180.0,Vegan & Plant-Based Creations,1.0,TAKEOUT,Dinner,0.0,2,1,2,212,1.7,Occasional Customers
CUST-00308,138,2,323.66,161.83,115.0,Handcrafted Desserts & Pastries,0.0,DINE_IN,Lunch,0.0,3,3,3,333,3.0,Occasional Customers
CUST-00309,245,1,433.78,433.78,180.0,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00310,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00311,67,3,720.09,240.03,140.0,Specialty Coffee & Beverages,0.3333,DELIVERY,Dinner,0.1429,4,4,4,444,4.0,High-Value Loyal Customers
CUST-00312,42,3,474.49,158.16,112.5,Vegan & Plant-Based Creations,0.3333,DELIVERY,Lunch,0.0435,4,4,3,443,3.7,Frequent Customers
CUST-00313,133,2,630.71,315.35,209.0,Handcrafted Desserts & Pastries,0.0,DELIVERY,Dinner,0.0,3,3,4,334,3.3,Occasional Customers
CUST-00314,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00315,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00316,17,3,735.98,245.33,44.5,Vegan & Plant-Based Creations,0.0,DINE_IN,Dinner,0.069,5,4,4,544,4.4,High-Value Loyal Customers
CUST-00317,235,1,401.11,401.11,180.0,Prime Steaks & Butcher Cuts,0.0,DELIVERY,Lunch,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00318,159,1,334.48,334.48,180.0,Appetizers & Small Plates,0.0,TAKEOUT,Lunch,0.0,3,1,3,313,2.4,Occasional Customers
CUST-00319,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00320,59,1,277.02,277.02,180.0,Handcrafted Desserts & Pastries,1.0,TAKEOUT,Dinner,0.0,4,1,2,412,2.5,New Customers
CUST-00321,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00322,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00323,169,2,467.31,233.66,179.0,Chef Specials & Seafood,0.5,DINE_IN,Lunch,0.0667,3,3,3,333,3.0,At-Risk Customers
CUST-00324,67,4,1188.39,297.1,67.3,Farm-Fresh Salads & Grain Bowls,0.5,TAKEOUT,Lunch,0.0238,4,5,5,455,4.6,Promotion-Driven Customers
CUST-00325,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00326,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00327,292,1,353.91,353.91,180.0,Farm-Fresh Salads & Grain Bowls,1.0,TAKEOUT,Dinner,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00328,26,2,1076.39,538.19,320.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Dinner,0.0385,5,3,5,535,4.4,New Customers
CUST-00329,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00330,26,4,843.9,210.98,111.0,Farm-Fresh Salads & Grain Bowls,0.75,TAKEOUT,Dinner,0.0323,5,5,5,555,5.0,Promotion-Driven Customers
CUST-00331,92,1,295.5,295.5,180.0,Vegan & Plant-Based Creations,0.0,DRIVE_THRU,Dinner,0.0,4,1,2,412,2.5,Occasional Customers
CUST-00332,149,2,412.01,206.01,31.0,Specialty Coffee & Beverages,0.5,DELIVERY,Lunch,0.0,3,3,3,333,3.0,Promotion-Driven Customers
CUST-00333,213,1,310.63,310.63,180.0,Wood-Fired Pizzas & Pastas,0.0,DELIVERY,Lunch,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00334,31,1,444.56,444.56,180.0,Wood-Fired Pizzas & Pastas,0.0,TAKEOUT,Dinner,0.0,5,1,3,513,3.2,New Customers
CUST-00335,53,3,550.12,183.37,49.0,Handcrafted Desserts & Pastries,1.0,DELIVERY,Lunch,0.037,4,4,4,444,4.0,Promotion-Driven Customers
CUST-00336,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00337,5,1,177.3,177.3,180.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0,5,1,2,512,2.9,New Customers
CUST-00338,0,1,127.38,127.38,180.0,Specialty Coffee & Beverages,0.0,TAKEOUT,Lunch,0.0,5,1,2,512,2.9,New Customers
CUST-00339,47,6,2106.73,351.12,41.6,Farm-Fresh Salads & Grain Bowls,0.3333,DINE_IN,Lunch,0.1379,4,5,5,455,4.6,High-Value Loyal Customers
CUST-00340,133,2,452.65,226.33,163.0,Appetizers & Small Plates,0.0,DINE_IN,Dinner,0.1667,3,3,3,333,3.0,Occasional Customers
CUST-00341,291,1,334.06,334.06,180.0,Vegan & Plant-Based Creations,0.0,DELIVERY,Dinner,0.0,2,1,3,213,2.0,Occasional Customers
CUST-00342,60,2,714.64,357.32,165.0,Farm-Fresh Salads & Grain Bowls,1.0,DINE_IN,Dinner,0.04,4,3,4,434,3.7,New Customers
CUST-00343,112,2,469.74,234.87,34.0,Specialty Coffee & Beverages,0.0,DRIVE_THRU,Lunch,0.0625,3,3,3,333,3.0,Occasional Customers
CUST-00344,299,1,99.03,99.03,180.0,Artisanal Burgers & Handhelds,0.0,DRIVE_THRU,Lunch,0.0,2,1,1,211,1.4,Occasional Customers
CUST-00345,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00346,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00347,249,2,228.1,114.05,10.0,Specialty Coffee & Beverages,0.5,DRIVE_THRU,Lunch,0.0909,2,3,2,232,2.3,At-Risk Customers
CUST-00348,56,1,201.3,201.3,180.0,Signature Cocktails & Mocktails,0.0,DINE_IN,Lunch,0.0,4,1,2,412,2.5,New Customers
CUST-00349,365,0,0.0,0.0,365.0,Artisanal Burgers,0.0,Dine-in,Dinner,0.0,1,1,1,111,1.0,Occasional Customers
CUST-00350,177,2,549.0,274.5,59.0,Handcrafted Desserts & Pastries,0.5,DRIVE_THRU,Dinner,0.0,2,3,4,234,2.9,At-Risk Customers
CUST-00351,142,3,563.44,187.81,70.0,Specialty Coffee & Beverages,0.0,DINE_IN,Lunch,0.0476,3,4,4,344,3.6,Occasional Customers
