customer_id,customer_recency,customer_frequency,customer_monetary_value,average_order_value,promotion_sensitivity,first_order_date,last_order_date,lunch_orders,dinner_orders,late_night_orders,r_score,f_score,m_score,rfm_cell,rfm_composite_index
CUST-00262,35,3,819.57,273.19,0.0,2025-01-15,2025-11-26,0,2,0,5,4,5,545,4.7
CUST-00263,262,1,167.26,167.26,0.0,2025-04-13,2025-04-13,0,1,0,2,1,2,212,1.7
CUST-00264,126,2,619.06,309.53,0.0,2025-01-16,2025-08-27,0,2,0,3,3,4,334,3.3
CUST-00265,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00266,70,1,120.68,120.68,0.0,2025-10-22,2025-10-22,0,0,0,4,1,1,411,2.2
CUST-00267,58,1,252.02,252.02,0.0,2025-11-03,2025-11-03,1,0,0,4,1,2,412,2.5
CUST-00268,18,2,691.63,345.82,0.5,2025-02-23,2025-12-13,2,0,0,5,3,4,534,4.1
CUST-00269,52,4,953.58,238.4,0.5,2025-07-05,2025-11-09,1,1,0,4,5,5,455,4.6
CUST-00270,189,2,909.68,454.84,0.5,2025-06-23,2025-06-25,0,1,0,2,3,5,235,3.2
CUST-00271,92,1,398.67,398.67,0.0,2025-09-30,2025-09-30,1,0,0,4,1,3,413,2.8
CUST-00272,18,4,1390.47,347.62,0.75,2025-08-10,2025-12-13,1,3,0,5,5,5,555,5.0
CUST-00273,132,4,1028.95,257.24,0.75,2025-01-20,2025-08-21,2,2,0,3,5,5,355,4.2
CUST-00274,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00275,137,2,461.69,230.85,0.0,2025-03-28,2025-08-16,2,0,0,3,3,3,333,3.0
CUST-00276,69,1,235.29,235.29,1.0,2025-10-23,2025-10-23,0,1,0,4,1,2,412,2.5
CUST-00277,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00278,150,1,137.48,137.48,1.0,2025-08-03,2025-08-03,1,0,0,3,1,2,312,2.1
CUST-00279,157,1,399.76,399.76,1.0,2025-07-27,2025-07-27,0,1,0,3,1,3,313,2.4
CUST-00280,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00281,279,1,181.33,181.33,0.0,2025-03-27,2025-03-27,0,1,0,2,1,2,212,1.7
CUST-00282,55,2,691.08,345.54,0.0,2025-08-27,2025-11-06,0,1,0,4,3,4,434,3.7
CUST-00283,322,1,569.94,569.94,0.0,2025-02-12,2025-02-12,1,0,0,2,1,4,214,2.3
CUST-00284,101,2,478.91,239.45,0.5,2025-07-20,2025-09-21,0,1,1,3,3,3,333,3.0
CUST-00285,1,3,805.33,268.44,0.3333,2025-04-25,2025-12-30,0,2,0,5,4,5,545,4.7
CUST-00286,167,3,1041.8,347.27,0.3333,2025-05-09,2025-07-17,0,3,0,3,4,5,345,3.9
CUST-00287,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00288,5,2,407.99,204.0,0.0,2025-03-10,2025-12-26,1,1,0,5,3,3,533,3.8
CUST-00289,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00290,284,1,167.2,167.2,0.0,2025-03-22,2025-03-22,0,1,0,2,1,2,212,1.7
CUST-00291,139,2,466.31,233.16,0.0,2025-04-15,2025-08-14,1,0,0,3,3,3,333,3.0
CUST-00292,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00293,75,3,378.03,126.01,0.3333,2025-07-14,2025-10-17,1,2,0,4,4,3,443,3.7
CUST-00294,112,3,1219.15,406.38,0.3333,2025-02-14,2025-09-10,2,1,0,3,4,5,345,3.9
CUST-00295,197,2,569.68,284.84,0.0,2025-03-31,2025-06-17,1,0,0,2,3,4,234,2.9
CUST-00296,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00297,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00298,39,3,1147.85,382.62,0.6667,2025-04-22,2025-11-22,1,2,0,4,4,5,445,4.3
CUST-00299,47,3,587.74,195.91,0.3333,2025-06-15,2025-11-14,2,1,0,4,4,4,444,4.0
CUST-00300,157,1,227.55,227.55,1.0,2025-07-27,2025-07-27,0,0,0,3,1,2,312,2.1
CUST-00301,105,2,373.6,186.8,0.0,2025-02-27,2025-09-17,0,1,0,3,3,3,333,3.0
CUST-00302,14,3,413.35,137.78,0.0,2025-04-19,2025-12-17,2,1,0,5,4,3,543,4.1
CUST-00303,126,2,505.42,252.71,0.5,2025-05-31,2025-08-27,2,0,0,3,3,3,333,3.0
CUST-00304,213,2,525.45,262.73,1.0,2025-04-06,2025-06-01,1,0,0,2,3,4,234,2.9
CUST-00305,53,3,1037.13,345.71,0.0,2025-08-03,2025-11-08,1,1,0,4,4,5,445,4.3
CUST-00306,82,4,1172.71,293.18,0.25,2025-05-28,2025-10-10,2,2,0,4,5,5,455,4.6
CUST-00307,224,1,186.72,186.72,1.0,2025-05-21,2025-05-21,0,1,0,2,1,2,212,1.7
CUST-00308,138,2,323.66,161.83,0.0,2025-04-22,2025-08-15,1,0,0,3,3,3,333,3.0
CUST-00309,245,1,433.78,433.78,0.0,2025-04-30,2025-04-30,0,0,0,2,1,3,213,2.0
CUST-00310,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00311,67,3,720.09,240.03,0.3333,2025-01-18,2025-10-25,0,2,0,4,4,4,444,4.0
CUST-00312,42,3,474.49,158.16,0.3333,2025-04-08,2025-11-19,2,1,0,4,4,3,443,3.7
CUST-00313,133,2,630.71,315.35,0.0,2025-01-23,2025-08-20,1,1,0,3,3,4,334,3.3
CUST-00314,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00315,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00316,17,3,735.98,245.33,0.0,2025-09-16,2025-12-14,1,2,0,5,4,4,544,4.4
CUST-00317,235,1,401.11,401.11,0.0,2025-05-10,2025-05-10,1,0,0,2,1,3,213,2.0
CUST-00318,159,1,334.48,334.48,0.0,2025-07-25,2025-07-25,1,0,0,3,1,3,313,2.4
CUST-00319,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00320,59,1,277.02,277.02,1.0,2025-11-02,2025-11-02,0,1,0,4,1,2,412,2.5
CUST-00321,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00322,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00323,169,2,467.31,233.66,0.5,2025-01-17,2025-07-15,2,0,0,3,3,3,333,3.0
CUST-00324,67,4,1188.39,297.1,0.5,2025-04-06,2025-10-25,2,0,0,4,5,5,455,4.6
CUST-00325,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00326,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00327,292,1,353.91,353.91,1.0,2025-03-14,2025-03-14,0,0,0,2,1,3,213,2.0
CUST-00328,26,2,1076.39,538.19,0.0,2025-01-19,2025-12-05,1,1,0,5,3,5,535,4.4
CUST-00329,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00330,26,4,843.9,210.98,0.75,2025-01-06,2025-12-05,1,3,0,5,5,5,555,5.0
CUST-00331,92,1,295.5,295.5,0.0,2025-09-30,2025-09-30,0,1,0,4,1,2,412,2.5
CUST-00332,149,2,412.01,206.01,0.5,2025-07-04,2025-08-04,1,0,0,3,3,3,333,3.0
CUST-00333,213,1,310.63,310.63,0.0,2025-06-01,2025-06-01,1,0,0,2,1,3,213,2.0
CUST-00334,31,1,444.56,444.56,0.0,2025-11-30,2025-11-30,0,1,1,5,1,3,513,3.2
CUST-00335,53,3,550.12,183.37,1.0,2025-08-02,2025-11-08,2,0,0,4,4,4,444,4.0
CUST-00336,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00337,5,1,177.3,177.3,0.0,2025-12-26,2025-12-26,1,0,0,5,1,2,512,2.9
CUST-00338,0,1,127.38,127.38,0.0,2025-12-31,2025-12-31,1,0,0,5,1,2,512,2.9
CUST-00339,47,6,2106.73,351.12,0.3333,2025-04-20,2025-11-14,3,2,0,4,5,5,455,4.6
CUST-00340,133,2,452.65,226.33,0.0,2025-03-10,2025-08-20,1,1,0,3,3,3,333,3.0
CUST-00341,291,1,334.06,334.06,0.0,2025-03-15,2025-03-15,0,0,0,2,1,3,213,2.0
CUST-00342,60,2,714.64,357.32,1.0,2025-05-20,2025-11-01,1,1,0,4,3,4,434,3.7
CUST-00343,112,2,469.74,234.87,0.0,2025-08-07,2025-09-10,1,0,0,3,3,3,333,3.0
CUST-00344,299,1,99.03,99.03,0.0,2025-03-07,2025-03-07,1,0,0,2,1,1,211,1.4
CUST-00345,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00346,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00347,249,2,228.1,114.05,0.5,2025-04-16,2025-04-26,1,0,0,2,3,2,232,2.3
CUST-00348,56,1,201.3,201.3,0.0,2025-11-05,2025-11-05,1,0,0,4,1,2,412,2.5
CUST-00349,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00350,177,2,549.0,274.5,0.5,2025-05-09,2025-07-07,1,1,0,2,3,4,234,2.9
CUST-00351,142,3,563.44,187.81,0.0,2025-03-24,2025-08-11,2,1,0,3,4,4,344,3.6
CUST-00352,355,1,206.37,206.37,0.0,2025-01-10,2025-01-10,1,0,0,1,1,2,112,1.3
CUST-00353,250,2,497.87,248.94,0.5,2025-01-20,2025-04-25,2,0,0,2,3,3,233,2.6
CUST-00354,47,2,459.82,229.91,0.0,2025-03-04,2025-11-14,1,1,0,4,3,3,433,3.4
CUST-00355,23,3,541.98,180.66,0.3333,2025-02-11,2025-12-08,1,2,0,5,4,4,544,4.4
CUST-00356,90,2,804.65,402.33,0.5,2025-01-19,2025-10-02,0,2,0,4,3,5,435,4.0
CUST-00357,56,5,1621.88,324.38,0.4,2025-01-19,2025-11-05,4,1,0,4,5,5,455,4.6
CUST-00358,247,2,615.72,307.86,0.0,2025-02-03,2025-04-28,0,2,0,2,3,4,234,2.9
CUST-00359,158,1,338.89,338.89,0.0,2025-07-26,2025-07-26,0,0,0,3,1,3,313,2.4
CUST-00360,19,2,465.95,232.98,0.0,2025-08-14,2025-12-12,1,1,0,5,3,3,533,3.8
CUST-00361,44,2,521.15,260.58,0.5,2025-04-20,2025-11-17,0,1,0,4,3,4,434,3.7
CUST-00362,0,1,268.46,268.46,0.0,2025-12-31,2025-12-31,1,0,0,5,1,2,512,2.9
CUST-00363,303,1,325.88,325.88,0.0,2025-03-03,2025-03-03,0,1,0,2,1,3,213,2.0
CUST-00364,147,1,401.77,401.77,0.0,2025-08-06,2025-08-06,1,0,0,3,1,3,313,2.4
CUST-00365,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00366,0,2,682.47,341.24,0.5,2025-12-14,2025-12-31,1,1,0,5,3,4,534,4.1
CUST-00367,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00368,206,1,146.43,146.43,0.0,2025-06-08,2025-06-08,0,1,0,2,1,2,212,1.7
CUST-00369,27,3,917.11,305.7,0.0,2025-03-06,2025-12-04,1,1,0,5,4,5,545,4.7
CUST-00370,148,5,1116.16,223.23,0.6,2025-01-16,2025-08-05,2,2,0,3,5,5,355,4.2
CUST-00371,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00372,325,1,432.72,432.72,0.0,2025-02-09,2025-02-09,1,0,0,2,1,3,213,2.0
CUST-00373,159,1,170.43,170.43,0.0,2025-07-25,2025-07-25,1,0,0,3,1,2,312,2.1
CUST-00374,32,2,337.11,168.55,0.5,2025-05-03,2025-11-29,1,1,0,5,3,3,533,3.8
CUST-00375,31,3,984.32,328.11,0.6667,2025-09-04,2025-11-30,1,0,0,5,4,5,545,4.7
CUST-00376,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00377,93,4,893.86,223.46,0.0,2025-01-08,2025-09-29,3,1,0,4,5,5,455,4.6
CUST-00378,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00379,28,2,489.99,245.0,0.5,2025-08-15,2025-12-03,0,2,0,5,3,3,533,3.8
CUST-00380,1,4,996.54,249.14,0.5,2025-06-05,2025-12-30,1,2,0,5,5,5,555,5.0
CUST-00381,162,1,143.46,143.46,0.0,2025-07-22,2025-07-22,1,0,0,3,1,2,312,2.1
CUST-00382,12,2,235.57,117.79,0.5,2025-09-21,2025-12-19,1,1,0,5,3,2,532,3.5
CUST-00383,45,1,291.66,291.66,0.0,2025-11-16,2025-11-16,0,1,0,4,1,2,412,2.5
CUST-00384,63,1,346.36,346.36,1.0,2025-10-29,2025-10-29,1,0,0,4,1,3,413,2.8
CUST-00385,160,1,334.4,334.4,1.0,2025-07-24,2025-07-24,0,1,0,3,1,3,313,2.4
CUST-00386,96,2,1202.33,601.17,0.5,2025-02-25,2025-09-26,2,0,0,3,3,5,335,3.6
CUST-00387,33,6,1509.66,251.61,0.8333,2025-02-13,2025-11-28,2,2,0,5,5,5,555,5.0
CUST-00388,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00389,143,1,110.71,110.71,1.0,2025-08-10,2025-08-10,0,1,0,3,1,1,311,1.8
CUST-00390,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00391,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00392,235,1,173.46,173.46,1.0,2025-05-10,2025-05-10,1,0,0,2,1,2,212,1.7
CUST-00393,115,3,1021.56,340.52,0.6667,2025-08-03,2025-09-07,1,2,0,3,4,5,345,3.9
CUST-00394,25,2,476.07,238.04,0.0,2025-05-21,2025-12-06,0,2,0,5,3,3,533,3.8
CUST-00395,40,3,936.69,312.23,0.6667,2025-04-11,2025-11-21,0,1,1,4,4,5,445,4.3
CUST-00396,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00397,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00398,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00399,26,2,490.48,245.24,0.5,2025-07-17,2025-12-05,0,0,0,5,3,3,533,3.8
CUST-00400,45,1,233.25,233.25,1.0,2025-11-16,2025-11-16,1,0,0,4,1,2,412,2.5
CUST-00401,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00402,6,3,1201.92,400.64,0.0,2025-04-13,2025-12-25,2,0,0,5,4,5,545,4.7
CUST-00403,1,4,1370.34,342.59,0.0,2025-06-13,2025-12-30,1,1,0,5,5,5,555,5.0
CUST-00404,96,3,840.55,280.18,0.3333,2025-04-25,2025-09-26,0,1,0,3,4,5,345,3.9
CUST-00405,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00406,33,1,366.96,366.96,0.0,2025-11-28,2025-11-28,0,0,0,5,1,3,513,3.2
CUST-00407,269,2,597.02,298.51,0.5,2025-02-02,2025-04-06,1,1,0,2,3,4,234,2.9
CUST-00408,45,1,217.84,217.84,0.0,2025-11-16,2025-11-16,0,1,0,4,1,2,412,2.5
CUST-00409,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00410,13,2,525.21,262.61,0.5,2025-05-13,2025-12-18,1,1,0,5,3,4,534,4.1
CUST-00411,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00412,24,4,879.32,219.83,0.25,2025-01-21,2025-12-07,3,1,0,5,5,5,555,5.0
CUST-00413,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00414,227,2,573.2,286.6,0.0,2025-04-28,2025-05-18,1,1,0,2,3,4,234,2.9
CUST-00415,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00416,0,2,688.11,344.06,0.0,2025-05-21,2025-12-31,0,1,0,5,3,4,534,4.1
CUST-00417,194,2,393.0,196.5,0.5,2025-03-01,2025-06-20,1,1,0,2,3,3,233,2.6
CUST-00418,145,1,304.4,304.4,1.0,2025-08-08,2025-08-08,0,1,1,3,1,2,312,2.1
CUST-00419,11,2,835.5,417.75,0.5,2025-11-08,2025-12-20,1,1,0,5,3,5,535,4.4
CUST-00420,277,1,293.87,293.87,0.0,2025-03-29,2025-03-29,0,0,0,2,1,2,212,1.7
CUST-00421,81,2,242.0,121.0,0.0,2025-09-11,2025-10-11,0,2,1,4,3,2,432,3.1
CUST-00422,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00423,264,1,381.74,381.74,0.0,2025-04-11,2025-04-11,0,0,0,2,1,3,213,2.0
CUST-00424,145,2,449.86,224.93,0.5,2025-01-10,2025-08-08,0,1,0,3,3,3,333,3.0
CUST-00425,91,1,499.82,499.82,1.0,2025-10-01,2025-10-01,1,0,0,4,1,3,413,2.8
CUST-00426,165,2,372.19,186.1,0.5,2025-06-30,2025-07-19,1,0,0,3,3,3,333,3.0
CUST-00427,25,4,1307.15,326.79,0.5,2025-02-10,2025-12-06,3,1,0,5,5,5,555,5.0
CUST-00428,171,1,301.29,301.29,0.0,2025-07-13,2025-07-13,0,1,0,3,1,2,312,2.1
CUST-00429,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00430,2,1,243.1,243.1,0.0,2025-12-29,2025-12-29,1,0,0,5,1,2,512,2.9
CUST-00431,227,1,220.26,220.26,1.0,2025-05-18,2025-05-18,1,0,0,2,1,2,212,1.7
CUST-00432,142,1,219.11,219.11,0.0,2025-08-11,2025-08-11,0,1,0,3,1,2,312,2.1
CUST-00433,38,4,1056.83,264.21,0.25,2025-03-29,2025-11-23,1,3,1,5,5,5,555,5.0
CUST-00434,75,1,144.26,144.26,1.0,2025-10-17,2025-10-17,1,0,0,4,1,2,412,2.5
CUST-00435,204,1,332.8,332.8,0.0,2025-06-10,2025-06-10,1,0,0,2,1,3,213,2.0
CUST-00436,101,3,696.86,232.29,0.0,2025-02-27,2025-09-21,3,0,0,3,4,4,344,3.6
CUST-00437,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00438,244,1,330.1,330.1,1.0,2025-05-01,2025-05-01,0,0,0,2,1,3,213,2.0
CUST-00439,318,2,349.05,174.53,0.0,2025-02-09,2025-02-16,0,2,1,2,3,3,233,2.6
CUST-00440,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00441,187,4,1360.51,340.13,0.0,2025-04-10,2025-06-27,3,1,0,2,5,5,255,3.8
CUST-00442,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00443,27,3,1154.51,384.84,0.0,2025-08-02,2025-12-04,2,1,0,5,4,5,545,4.7
CUST-00444,24,4,1063.74,265.94,0.5,2025-03-20,2025-12-07,2,1,0,5,5,5,555,5.0
CUST-00445,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00446,63,3,858.43,286.14,0.6667,2025-07-04,2025-10-29,1,2,1,4,4,5,445,4.3
CUST-00447,52,1,177.5,177.5,0.0,2025-11-09,2025-11-09,0,1,0,4,1,2,412,2.5
CUST-00448,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00449,110,1,445.87,445.87,0.0,2025-09-12,2025-09-12,0,1,0,3,1,3,313,2.4
CUST-00450,54,3,1268.64,422.88,0.0,2025-02-08,2025-11-07,1,1,0,4,4,5,445,4.3
CUST-00451,49,3,662.48,220.83,0.6667,2025-01-12,2025-11-12,2,0,0,4,4,4,444,4.0
CUST-00452,12,2,504.95,252.48,0.5,2025-01-03,2025-12-19,2,0,0,5,3,3,533,3.8
CUST-00453,197,3,1002.36,334.12,0.0,2025-01-04,2025-06-17,1,2,0,2,4,5,245,3.5
CUST-00454,18,5,1184.14,236.83,0.2,2025-01-17,2025-12-13,2,3,0,5,5,5,555,5.0
CUST-00455,114,4,1031.09,257.77,0.0,2025-01-19,2025-09-08,1,2,0,3,5,5,355,4.2
CUST-00456,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00457,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00458,6,3,879.18,293.06,0.0,2025-07-26,2025-12-25,1,1,0,5,4,5,545,4.7
CUST-00459,23,3,885.34,295.11,1.0,2025-01-05,2025-12-08,2,1,0,5,4,5,545,4.7
CUST-00460,10,4,1304.9,326.23,0.25,2025-03-21,2025-12-21,1,2,0,5,5,5,555,5.0
CUST-00461,199,3,738.05,246.02,0.3333,2025-05-05,2025-06-15,2,0,0,2,4,4,244,3.2
CUST-00462,109,1,456.59,456.59,1.0,2025-09-13,2025-09-13,1,0,0,3,1,3,313,2.4
CUST-00463,276,3,715.59,238.53,0.0,2025-01-14,2025-03-30,2,0,0,2,4,4,244,3.2
CUST-00464,37,4,950.41,237.6,0.0,2025-03-22,2025-11-24,1,2,0,5,5,5,555,5.0
CUST-00465,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00466,55,1,257.32,257.32,0.0,2025-11-06,2025-11-06,1,0,0,4,1,2,412,2.5
CUST-00467,163,1,153.96,153.96,1.0,2025-07-21,2025-07-21,0,1,0,3,1,2,312,2.1
CUST-00468,180,3,1002.96,334.32,0.3333,2025-02-22,2025-07-04,0,2,0,2,4,5,245,3.5
CUST-00469,53,5,1282.69,256.54,0.4,2025-01-21,2025-11-08,1,3,1,4,5,5,455,4.6
CUST-00470,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00471,141,3,925.59,308.53,0.3333,2025-07-15,2025-08-12,2,1,0,3,4,5,345,3.9
CUST-00472,339,1,309.01,309.01,1.0,2025-01-26,2025-01-26,0,1,0,1,1,3,113,1.6
CUST-00473,278,1,588.9,588.9,1.0,2025-03-28,2025-03-28,1,0,0,2,1,4,214,2.3
CUST-00474,97,3,726.4,242.13,0.0,2025-03-30,2025-09-25,1,2,0,3,4,4,344,3.6
CUST-00475,164,1,160.89,160.89,1.0,2025-07-20,2025-07-20,1,0,0,3,1,2,312,2.1
CUST-00476,107,2,534.37,267.19,0.5,2025-01-19,2025-09-15,1,1,0,3,3,4,334,3.3
CUST-00477,154,1,259.08,259.08,0.0,2025-07-30,2025-07-30,1,0,0,3,1,2,312,2.1
CUST-00478,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00479,169,2,604.61,302.31,0.0,2025-04-22,2025-07-15,1,1,0,3,3,4,334,3.3
CUST-00480,186,2,507.88,253.94,0.5,2025-05-03,2025-06-28,1,0,0,2,3,4,234,2.9
CUST-00481,235,3,981.18,327.06,0.3333,2025-01-21,2025-05-10,1,1,0,2,4,5,245,3.5
CUST-00482,115,2,457.98,228.99,0.5,2025-06-30,2025-09-07,0,1,0,3,3,3,333,3.0
CUST-00483,99,3,886.05,295.35,0.6667,2025-04-12,2025-09-23,2,1,0,3,4,5,345,3.9
CUST-00484,35,4,1462.84,365.71,0.75,2025-07-22,2025-11-26,2,2,0,5,5,5,555,5.0
CUST-00485,296,1,309.16,309.16,1.0,2025-03-10,2025-03-10,0,1,0,2,1,3,213,2.0
CUST-00486,179,1,219.04,219.04,1.0,2025-07-05,2025-07-05,0,0,0,2,1,2,212,1.7
CUST-00487,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00488,85,1,281.96,281.96,1.0,2025-10-07,2025-10-07,0,1,0,4,1,2,412,2.5
CUST-00489,88,2,626.43,313.22,1.0,2025-10-03,2025-10-04,1,1,0,4,3,4,434,3.7
CUST-00490,326,1,240.4,240.4,0.0,2025-02-08,2025-02-08,1,0,0,2,1,2,212,1.7
CUST-00491,26,1,258.58,258.58,0.0,2025-12-05,2025-12-05,0,1,0,5,1,2,512,2.9
CUST-00492,68,2,476.05,238.03,0.5,2025-04-13,2025-10-24,2,0,0,4,3,3,433,3.4
CUST-00493,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00494,220,1,332.53,332.53,0.0,2025-05-25,2025-05-25,1,0,0,2,1,3,213,2.0
CUST-00495,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00496,17,4,1462.03,365.51,0.5,2025-01-26,2025-12-14,3,1,0,5,5,5,555,5.0
CUST-00497,194,2,501.94,250.97,1.0,2025-05-17,2025-06-20,1,1,1,2,3,3,233,2.6
CUST-00498,295,1,198.93,198.93,1.0,2025-03-11,2025-03-11,0,1,0,2,1,2,212,1.7
CUST-00499,233,2,320.75,160.38,0.5,2025-01-26,2025-05-12,1,0,0,2,3,3,233,2.6
CUST-00500,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00501,244,1,324.15,324.15,0.0,2025-05-01,2025-05-01,1,0,0,2,1,3,213,2.0
CUST-00502,70,1,239.49,239.49,0.0,2025-10-22,2025-10-22,0,1,0,4,1,2,412,2.5
CUST-00503,125,1,379.57,379.57,0.0,2025-08-28,2025-08-28,0,1,0,3,1,3,313,2.4
CUST-00504,12,4,1032.99,258.25,0.0,2025-03-09,2025-12-19,0,2,0,5,5,5,555,5.0
CUST-00505,215,3,792.19,264.06,0.3333,2025-03-27,2025-05-30,2,1,1,2,4,5,245,3.5
CUST-00506,25,7,2117.78,302.54,0.1429,2025-01-07,2025-12-06,3,4,0,5,5,5,555,5.0
CUST-00507,10,4,875.8,218.95,0.0,2025-07-03,2025-12-21,2,1,0,5,5,5,555,5.0
CUST-00508,286,2,470.43,235.22,0.5,2025-03-07,2025-03-20,1,0,0,2,3,3,233,2.6
CUST-00509,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00510,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00511,187,1,249.61,249.61,0.0,2025-06-27,2025-06-27,1,0,0,2,1,2,212,1.7
CUST-00512,31,3,898.41,299.47,0.3333,2025-06-14,2025-11-30,0,2,0,5,4,5,545,4.7
CUST-00513,66,2,742.8,371.4,0.5,2025-03-16,2025-10-26,0,2,0,4,3,4,434,3.7
CUST-00514,312,1,383.18,383.18,0.0,2025-02-22,2025-02-22,0,1,0,2,1,3,213,2.0
CUST-00515,182,5,1134.47,226.89,0.4,2025-01-04,2025-07-02,2,1,0,2,5,5,255,3.8
CUST-00516,190,2,426.18,213.09,1.0,2025-06-15,2025-06-24,1,1,0,2,3,3,233,2.6
CUST-00517,236,2,857.32,428.66,0.0,2025-04-02,2025-05-09,0,1,0,2,3,5,235,3.2
CUST-00518,10,3,623.76,207.92,0.3333,2025-11-19,2025-12-21,1,1,0,5,4,4,544,4.4
CUST-00519,46,1,217.98,217.98,0.0,2025-11-15,2025-11-15,1,0,0,4,1,2,412,2.5
CUST-00520,365,0,0.0,0.0,0.0,,,0,0,0,1,1,1,111,1.0
CUST-00521,32,2,621.76,310.88,0.5,2025-11-20,2025-11-29,1,1,0,5,3,4,534,4.1
CUST-00522,197,2,376.14,188.07,0.5,2025-03-01,2025-06-17,0,2,0,2,3,3,233,2.6
CUST-00523,30,1,364.5,364.5,0.0,2025-12-01,2025-12-01,1,0,0,5,1,3,513,3.2
CUST-00524,16,1,49.23,49.23,0.0,2025-12-15,2025-12-15,0,0,0,5,1,1,511,2.6
CUST-00525,74,2,538.19,269.09,0.5,2025-07-11,2025-10-18,1,1,0,4,3,4,434,3.7
